,quarter,pick_expanding,qbar_expanding,pick_thresholded_expanding,pick_rolling 126,qbar_rolling 126,pick_thresholded_rolling 126,pick_rolling 252,qbar_rolling 252,pick_thresholded_rolling 252,pick_ewma hl 63,qbar_ewma hl 63,pick_thresholded_ewma hl 63,p26_pick_expanding,p26_pick_rolling 126,p26_pick_rolling 252,q_10:00,q_10:30,q_11:00,q_11:30,q_12:00,q_12:30,q_13:00,q_13:30,q_14:00,q_14:30,q_15:00
2024-11-22,2024Q4,15:00,0.8338887503291827,15:00,15:00,0.935352162474292,15:00,15:00,0.8146761549054823,15:00,15:00,0.8932619204138547,15:00,10:30,12:30,10:30,-0.30887532691464165,0.1792125473324248,0.42266434516727397,0.9245856847614942,0.6288147085757713,0.6685757059310179,0.5548992932173495,0.471262727294185,0.14350718390966538,-0.05811099892281354,-0.6528912341872753
2024-11-25,2024Q4,15:00,0.8324152320095431,15:00,15:00,0.9178232188749829,15:00,15:00,0.8154988146964437,15:00,15:00,0.8763436080014557,15:00,10:30,12:30,10:30,0.2036279756488181,0.04829692532634317,0.29294573315654826,0.05182837139215192,0.19917293021761134,1.385855739118221,1.5416938620225618,2.033248457474633,1.750618798575215,1.7993617992750335,1.3274721782242207
2024-11-26,2024Q4,15:00,0.8329053874018348,15:00,15:00,0.924470486054611,15:00,15:00,0.8044481204508588,15:00,15:00,0.8812799448747394,15:00,10:30,12:30,10:30,1.086109072088562,0.8376105687247415,0.5991748701176505,0.5465076657155914,0.3620884347593105,0.2379243836337584,0.5546104634027732,0.35897883105737904,0.32722391850358407,0.30033971877394505,0.08864285464269431
2024-11-27,2024Q4,15:00,0.8321692226810048,15:00,15:00,0.9286878197390199,15:00,15:00,0.8005231326633784,15:00,15:00,0.8726067565314596,15:00,10:30,12:30,10:30,0.8385796625062767,1.6354465172691468,1.8796911604246742,2.0941144215662195,2.2187169667081483,2.08434428950824,1.9260454394707343,1.6714492947377164,2.3231841257854837,2.6307519513965585,2.3797561229718993
2024-12-02,2024Q4,15:00,0.8336984587484859,15:00,15:00,0.9494963226394292,15:00,15:00,0.8093354332162114,15:00,15:00,0.8890982737289486,15:00,10:30,12:30,10:30,0.9173100215284117,0.5878482068434537,0.6032946555511624,0.5295020797194657,0.450674915910045,0.4488288625833802,0.24313089554995265,-0.014074492392732011,-0.2733545190018383,-0.3029659793981192,-0.0006426303578082649
2024-12-03,2024Q4,15:00,0.8328748248994176,15:00,15:00,0.9487604150697714,15:00,15:00,0.8098770374738493,15:00,15:00,0.8793625598021394,15:00,10:30,12:30,10:30,0.2817616292143963,0.40729768325162036,0.16069516049551474,0.04163995449473307,0.5446254571227245,0.5640272550836987,1.4650871278752058,1.3988382759893037,1.0825343576645654,0.7175238202841867,3.5675931317526293
2024-12-04,2024Q4,15:00,0.8355717857543024,15:00,15:00,0.9984723066410904,15:00,15:00,0.8278114255874751,15:00,15:00,0.908777684544327,15:00,10:30,12:30,10:30,1.0875029377942629,0.8440648691213242,0.8890963685196948,0.7991552794310214,0.7015713848346754,0.5212763876660168,0.48049021548448273,0.8603165241101212,0.42264773699404234,1.169127833402019,0.8792379052286542
2024-12-05,2024Q4,15:00,0.8356148065616663,15:00,15:00,1.0056172650416288,15:00,15:00,0.8401007873644537,15:00,15:00,0.9084544547712995,15:00,10:30,12:30,10:30,0.06000070682016408,0.2705412425027252,0.2236041831735195,0.02185172543704018,-0.11379997975530114,-0.2968757698074061,-0.3385145720463315,1.452911054992394,1.169251096819788,1.0828924597806184,0.6614412527753134
2024-12-06,2024Q4,15:00,0.8354433758984907,15:00,15:00,1.0067646754832926,15:00,15:00,0.8269036976457422,15:00,15:00,0.905751590676748,15:00,10:30,12:30,10:30,0.516920289219517,0.16650619475903727,-0.05891348646312457,0.10695363640313599,0.0348469654571688,-0.1496228573441799,-0.11902012031964179,-0.21954637807941693,-0.41100620451802955,0.9815370274099052,0.4754089240679661
2024-12-09,2024Q4,15:00,0.8350893597216662,15:00,15:00,1.007353352809275,15:00,15:00,0.8284420637364761,15:00,15:00,0.9010427024283119,15:00,10:30,12:30,10:30,-0.588000745338794,-0.05442756505855225,0.5815521264957297,0.41407012151437506,0.2743582399549518,0.307263052410001,0.24340451075132183,-0.1596647553242168,-0.049474107367083235,0.30923104753079084,0.620467037159987
2024-12-10,2024Q4,15:00,0.8348785322928237,15:00,15:00,0.9691337496588204,15:00,15:00,0.818605204310943,15:00,15:00,0.897972592593296,15:00,10:30,12:30,10:30,0.8298077785974718,0.7373132397623275,0.5642722360827253,0.6012935433264047,0.4041048189396437,0.16064572816647707,0.0513928096231894,-0.13751268995850127,-0.16726372790433444,-0.4194612211242754,-0.3806707020943248
2024-12-11,2024Q4,15:00,0.8336856478626106,15:00,15:00,0.9605955654773667,15:00,15:00,0.8191551984600678,15:00,15:00,0.8839814477675348,15:00,10:30,12:30,10:30,0.7413446469399265,0.7145629091781066,0.4620342531623919,0.6758669886265841,0.6527690906145411,0.5899413395268907,0.594544081177913,0.34476123949383136,0.8110199317835631,0.467682635133395,0.10529631087150275
2024-12-12,2024Q4,15:00,0.8329715406694821,15:00,15:00,0.9549368782707872,15:00,15:00,0.8117966517502678,15:00,15:00,0.8754609362553982,15:00,10:30,12:30,10:30,-0.21576609440766692,-0.28355085710079303,-0.5008024530991063,-0.6416864709523478,-0.15457073077999928,-0.1896064517194462,-0.33573637519941435,-0.2715269758043889,0.07656626162343509,0.9427798494383564,0.46894141803936445
2024-12-13,2024Q4,15:00,0.8326149979440853,15:00,15:00,0.9610690012135475,15:00,15:00,0.800923544492261,15:00,15:00,0.8710127279052546,15:00,10:30,12:30,10:30,-0.4045087193411464,-0.1977511017997767,0.650388200022836,0.5574279526826806,0.39554686050557786,0.3705076038766441,0.41001780089534223,2.6164403277393666,2.4199371922643667,3.7402128991389296,4.613462735051749
2024-12-16,2024Q4,15:00,0.8363144575694352,15:00,15:00,0.9898468530994512,15:00,15:00,0.8178374022110421,15:00,15:00,0.9119632707863898,15:00,10:30,12:30,10:30,0.7683766146794015,0.6030867666317868,0.5573814275746685,0.5091139731798286,0.14351383729117817,0.027304863391575313,-0.13361059271160777,-0.1122400013973014,-0.369920450908915,-0.609703203189789,-1.064852663053299
2024-12-17,2024Q4,15:00,0.8344560341866173,15:00,15:00,0.9567178016137808,15:00,15:00,0.8133859625363387,15:00,15:00,0.8903326080051414,15:00,10:30,12:30,10:30,-0.24822771490924617,-0.08039835641688234,-0.27789131610185036,-0.27677215109331665,-0.44738330471103227,-0.5262160402807132,-0.5560761204500996,-0.5521140128708624,-0.8795378104727677,-0.9491015904533573,-1.2146159361512832
2024-12-18,2024Q4,15:00,0.8324549873405842,15:00,15:00,0.9318793404080647,15:00,15:00,0.8103527515562263,15:00,15:00,0.8672998992407382,15:00,10:30,12:30,10:30,-1.848387049284824,-2.029834115475683,-2.1171705821029376,-2.266240281480908,-2.312010754980253,-2.3550719533176037,-2.3496621651141454,-2.2836588449255975,-2.2682117229871515,-1.8568916329615386,-2.2105758621350358
2024-12-19,2024Q4,15:00,0.82948617675573,15:00,15:00,0.9207044532984254,15:00,15:00,0.7943829264355629,15:00,15:00,0.8336212583562663,15:00,10:30,12:30,10:30,-0.06494662587972024,0.009897230204804257,-0.11205108016402875,-0.28523640322268723,-0.4262800818833653,-0.3786901614486605,-0.46787382753917583,-0.7160467438757894,-0.549006536964709,-0.3994104933381081,-0.3900797165330607
2024-12-20,2024Q4,15:00,0.8282975160410235,15:00,15:00,0.9058113121365802,15:00,15:00,0.7901750597847683,15:00,15:00,0.8202313156908563,15:00,10:30,12:30,10:30,-0.7794895637097756,-0.45719967410832757,-0.6614785799801509,-0.09294823900400366,0.05540119439424036,-0.18352637260469112,-0.25663871001205735,0.950545243577248,0.6848168212670888,0.5700804148302421,0.3825811077937901
2024-12-23,2024Q4,15:00,0.8278635175909289,15:00,15:00,0.8833037004961631,15:00,15:00,0.7925580881007043,15:00,15:00,0.8154424738832108,15:00,10:30,12:30,10:30,0.3639002852158607,0.48123558660454846,0.17353629975392035,0.0833008962039379,0.410261327768138,0.36071398674540034,0.1678831850544392,-0.0190095765304939,-0.3503825522569554,-0.7331159449774037,-0.35858029076603465
2024-12-26,2024Q4,15:00,0.8267093893726828,15:00,15:00,0.8491948665076737,15:00,15:00,0.7920114799071073,15:00,15:00,0.8025961220812413,15:00,10:30,12:30,10:30,0.8735293001495631,0.7217694569527501,0.5584910479192777,0.3739727000457274,0.521137848651879,0.3960005281240027,0.6322832429184968,0.5506720885830856,0.5852055373681938,0.5651161098437929,0.9840883794006763
2024-12-27,2024Q4,15:00,0.8268623329975885,15:00,15:00,0.8645288751839428,15:00,15:00,0.7956126195427446,15:00,15:00,0.8045820401951599,15:00,10:30,12:30,10:30,-0.9252610750629063,0.013239558794107096,-0.2466766570904678,-0.3155825548620624,0.4090536179529959,0.2982646745981867,0.05709353235518184,-0.14908592566718354,-0.1451297716833564,-0.48155606546207574,-0.4862287112157668
2024-12-30,2024Q4,15:00,0.825587487323595,15:00,15:00,0.8581670610307554,15:00,15:00,0.7964400791794584,15:00,15:00,0.7904577786369953,15:00,10:30,12:30,10:30,0.3900215868801542,0.1460496928885147,0.41676275849684974,0.32950511941629923,0.4073034736970423,0.49125165714840613,0.5285110676156807,0.5111663259067815,0.23714205708760436,0.08779237000298801,-0.2271899725900013
2024-12-31,2024Q4,15:00,0.8245663646660648,15:00,15:00,0.8581454859445391,15:00,15:00,0.7866772745633203,15:00,15:00,0.7793225125937224,15:00,10:30,12:30,10:30,0.3963546683761542,0.20105405101517848,0.02900880509509515,0.23429921348065494,0.09994151339088705,0.06037502476323794,0.2152745403383837,0.8276073553903435,0.6372397489386155,0.520059639252146,0.7686187097251882
2025-01-02,2025Q1,15:00,0.8245121518221298,15:00,15:00,0.854529803457292,15:00,15:00,0.7920346881515296,15:00,15:00,0.779205389869262,15:00,10:30,12:30,10:30,-0.5584788447109263,-0.3934462274225942,-0.5594701873604873,-0.6310978950802103,-0.8550373300339729,0.022663828584019552,0.35612730759488703,0.23013085430193767,0.05553746009036569,-0.17179130186435332,-0.1906325349256324
2025-01-03,2025Q1,15:00,0.823529436733313,15:00,15:00,0.8446504324437063,15:00,15:00,0.7885929601160787,15:00,15:00,0.7685932694044186,15:00,10:30,12:30,10:30,1.7585791994638809,1.4638496483724854,1.5503443779022392,1.4940400955342383,1.5154769982156635,1.4243088105795407,1.3471359358575834,1.7691457195360885,1.4627626626434567,4.67697631268376,4.369733035386653
2025-01-06,2025Q1,15:00,0.8269590340240802,15:00,15:00,0.882937605811931,15:00,15:00,0.8024241687217946,15:00,15:00,0.8079975071476893,15:00,10:30,12:30,10:30,0.15244862616555147,-0.15519749734132904,-0.37647841395615317,-0.6033295195678643,-0.7262330243722201,-0.5563824782752814,-0.3590471979110883,-0.3606700869513133,0.8961964260213486,0.6024315217921039,1.3358287790850225
2025-01-07,2025Q1,15:00,0.8274506956135111,15:00,15:00,0.894718782019172,15:00,15:00,0.8022908338088375,15:00,15:00,0.8137731192234857,15:00,10:30,12:30,10:30,-0.6629120220227499,-0.24108085603099402,-0.3944991459720707,-0.5244786924137115,0.059963226439182046,-0.08505123321575468,-0.221698326479527,-0.5617672460477259,-0.42840907157144886,-0.8974984445874602,-0.9187033244473161
2025-01-08,2025Q1,15:00,0.8257652187601706,15:00,15:00,0.8754178199428478,15:00,15:00,0.802540384900419,15:00,15:00,0.794816094204722,15:00,10:30,12:30,10:30,-0.5796238748192587,-0.6901606758325757,-0.8586067561490722,-1.0076374570514885,-1.1637121519248763,-0.3564696831616885,-0.5144655661794605,-0.4485620182223714,-0.26150306833633,0.02540482203361178,1.7459169928897738
2025-01-10,2025Q1,15:00,0.8266525396609706,15:00,15:00,0.8882109229880752,15:00,15:00,0.8093233485653512,15:00,15:00,0.8052231859636828,15:00,10:30,12:30,10:30,0.33167557248272883,0.06412773231251574,-0.054054252424729936,-0.05539890583419742,-0.103606460427646,-0.21503525953470704,-0.2707936082478008,-0.1799102147863618,-0.2436211506722649,0.32541861280589013,0.07009582159207553
2025-01-13,2025Q1,15:00,0.8259236796242954,15:00,15:00,0.860524226546483,15:00,15:00,0.812535502415449,15:00,15:00,0.7971793106843159,15:00,10:30,12:30,10:30,0.10844572533512735,0.19211817105557388,0.2592605354949429,0.17471542035321205,0.16966771980645623,0.8092884233925915,1.0977058223828378,0.9125563654493742,0.6209980529279973,0.3751005279254139,0.168609250596133
2025-01-14,2025Q1,15:00,0.8252910382104087,15:00,15:00,0.8708880330023195,15:00,15:00,0.8120169075310056,15:00,15:00,0.7903014024389229,15:00,10:30,12:30,10:30,-0.09558072835684034,-0.41204703872064163,-0.3959614678613545,-0.3921136559384041,-0.17456784551061658,-0.39025580351836936,-0.5802516403836925,-0.7186503233003269,-0.7330572940514795,-1.0723349878048392,0.19844463363677545
2025-01-15,2025Q1,15:00,0.8246883012829341,15:00,15:00,0.8610007922635697,15:00,15:00,0.8120036436603882,15:00,15:00,0.7838252173237471,15:00,10:30,12:30,10:30,0.972586570336472,0.7606317653009892,0.9248338435444686,0.7733766493924981,0.931724078544821,0.9727800970194953,0.8112321754621461,1.198119374322737,0.9263685881963394,1.0234014833425211,0.8874087704473044
2025-01-16,2025Q1,15:00,0.8247485514934667,15:00,15:00,0.8893228994009482,15:00,15:00,0.8049417073194493,15:00,15:00,0.7849586438916469,15:00,10:30,12:30,10:30,0.9495731285044716,0.7422033221890827,0.7858263258563749,0.6750593395688247,0.4921758789605519,0.34012056286089465,0.30387127571032224,0.3305673855324716,0.5648630452757142,0.8542424905386666,0.5136467672651271
2025-01-17,2025Q1,15:00,0.8244499893205027,15:00,15:00,0.8871677912536962,15:00,15:00,0.8076556390472891,15:00,15:00,0.7819899095301466,15:00,10:30,12:30,10:30,1.2741593211995106,0.9858309169758301,1.3797778095944022,1.4655133456874234,1.5459752517017917,1.717418421417073,1.6146045151352626,1.3776476235670017,1.8418068653979747,1.6423466681667291,1.5125049160593538
2025-01-21,2025Q1,15:00,0.8251096776491115,15:00,15:00,0.8840824472482187,15:00,15:00,0.8128195983396902,15:00,15:00,0.7899833109961901,15:00,10:30,12:30,10:30,1.791342049870646,1.5413547404470713,1.2128326884775418,1.0859265505359839,1.0604071841096405,0.9520111735321642,1.7979681809890604,1.5297552087217006,1.1479886935019477,0.948980650844276,0.7153689882361148
2025-01-22,2025Q1,15:00,0.8250045620462255,15:00,15:00,0.8861086560385393,15:00,15:00,0.8112369661080583,15:00,15:00,0.7891668703155015,15:00,10:30,13:00,10:30,1.1026240083895453,0.8902911564049047,0.7645433420106112,0.7566676537770568,0.7269294679161146,0.5854359293235855,0.6642646642899745,0.4239738434506388,0.1770786308572375,-0.11159763555167239,-0.01194894566246219
2025-01-23,2025Q1,15:00,0.8242036495986574,15:00,15:00,0.887338765687998,15:00,15:00,0.8108621052850259,15:00,15:00,0.7804009465032462,15:00,10:30,13:00,10:30,-0.05437901793622466,-0.11672017651678716,-0.06924480088472154,-0.09294259772783955,-0.26240117081024394,-0.483377336971683,-0.6966397705227413,-0.8821555061859139,-1.0991133975827794,-1.4754286942346346,-1.643511163518468
2025-01-24,2025Q1,15:00,0.8218444576167098,15:00,15:00,0.8736557124750007,15:00,15:00,0.8076728549629035,15:00,15:00,0.7538781565407648,15:00,10:30,12:30,10:30,0.2618822176631083,0.24427034867316083,0.12056724479667297,-0.1116432240803963,-0.20153060343088205,-0.18241618018983913,-0.022816251974339154,-0.11877442093206286,0.6786398976812675,0.47243085899725584,0.04273837681173851
2025-01-27,2025Q1,15:00,0.8211003257343745,15:00,15:00,0.8524266873949042,15:00,15:00,0.8039627738522979,15:00,15:00,0.7460967651030874,15:00,10:30,12:30,10:30,-0.2643730848209425,-0.5733689188844812,-0.5942671386056619,-0.45927130686301065,-0.6792963214396588,-0.782696950953636,-0.6041676621455807,-0.886823787600017,-1.2473951436007256,-0.7499383489573869,-0.11835736639398366
2025-01-28,2025Q1,15:00,0.8202038966388323,15:00,15:00,0.8565584142184659,15:00,15:00,0.792819679864157,15:00,15:00,0.7366377875046145,15:00,10:30,13:00,10:30,-0.19745914721795224,0.2825309623859462,-0.050150556438687294,0.5649899075550994,0.6559364992760509,0.9981248948243051,0.8878523646339094,0.6310898332257705,0.5655874649515097,0.19318910268760153,1.8180798431954361
2025-01-29,2025Q1,15:00,0.8211551606488957,15:00,15:00,0.8629192615878969,15:00,15:00,0.799655809674793,15:00,15:00,0.7484710759420766,15:00,10:30,13:00,10:30,-0.04629645653397126,-0.11228277702490659,-0.14606136085267246,-0.1688487433171089,-0.1844990824966045,-0.20938948009872962,-0.01627067513234475,0.047863747172807614,0.3315228488507926,0.36522592545940125,0.6099030822552712
2025-01-30,2025Q1,15:00,0.8209539681932828,15:00,15:00,0.8826522477938703,15:00,15:00,0.7971547065465429,15:00,15:00,0.7469548459651735,15:00,10:30,10:30,10:30,-0.50741968901922,-0.1590321805228677,-0.10912978592806545,-0.1574392684361438,-0.29899785341866675,0.25233746940913193,0.14464827421559234,0.01811804818551773,0.04741514059408584,-0.397132363920405,-0.634384846474456
2025-01-31,2025Q1,15:00,0.8195692500061584,15:00,15:00,0.8692053792465775,15:00,15:00,0.7957881068268159,15:00,15:00,0.7318400393352683,15:00,10:30,13:00,10:30,-0.400142536135482,-0.6595770938043125,-0.8732029241936279,-0.8962236759001226,-0.932389099404985,-1.2697428177530998,-1.2241377180503632,-0.0669801284440916,0.4282460318038816,0.3693568019802044,0.4620951888983612
2025-02-03,2025Q1,15:00,0.8192294457655617,15:00,15:00,0.8616634493888332,15:00,15:00,0.8003080239245586,15:00,15:00,0.7288884548322399,15:00,10:30,13:00,10:30,-0.09818687956401746,1.1732853277412936,1.4337027233465243,1.343790322690878,1.413454658259127,1.216056410755468,1.2244171703123343,0.9332045213278546,0.9597293050685626,0.8770341080669496,0.6745354208388333
2025-02-04,2025Q1,15:00,0.8190920345358116,15:00,15:00,0.8470852690839812,15:00,15:00,0.7986935766317177,15:00,15:00,0.7282937166711181,15:00,10:30,10:30,10:30,0.33770627571797845,0.24326332662326114,0.03644899747575206,-0.07629137155693333,-0.03574572063269498,0.6351037312605113,0.7201084004030794,0.41797585610765553,0.22959438418465847,0.8200089788568199,1.034650349327429
2025-02-05,2025Q1,15:00,0.8192965490659745,15:00,15:00,0.8588547746532531,15:00,15:00,0.8099198429580389,15:00,15:00,0.7316459115427731,15:00,10:30,10:30,10:30,1.3252221624949698,1.0241663846223474,0.8027200417648386,0.6916692033305439,1.4053603264003673,1.3070171271093214,1.1020604298810115,1.0138910761082964,0.851074769300588,0.5310525683375014,0.3023300810020034
2025-02-06,2025Q1,15:00,0.8188065334564351,15:00,15:00,0.8629074301040663,15:00,15:00,0.8057541507699811,15:00,15:00,0.7269482813066416,15:00,10:30,10:30,10:30,0.21858925606729435,0.19208025467169723,0.07027312124845862,-0.14455632143706867,-0.18480906810582604,-0.3108792725482154,-0.551190931198234,-0.8181340599150901,-0.8896484918776045,-0.8687353683768447,-0.6176038304998843
2025-02-07,2025Q1,15:00,0.8174462963693554,15:00,15:00,0.848467304830211,15:00,15:00,0.8043480253829604,15:00,15:00,0.7122360168701348,15:00,10:30,10:30,10:30,-0.7954937493126971,0.12282703076112575,0.4623841480376729,0.7201802037780866,0.4995019263475805,0.3558977012230206,0.1189985430553589,0.00827311558532527,1.4674795348820209,1.5158039172977122,1.1964820880019302
2025-02-10,2025Q1,15:00,0.8178048921987144,15:00,15:00,0.8397479715061327,15:00,15:00,0.8021025476682115,15:00,15:00,0.7175346999682444,15:00,10:30,10:30,10:30,1.0245534448914817,1.0549408349366476,0.9344413329740832,1.0086094269378447,0.8306311347230632,1.138059433277162,2.309497560469505,2.120492600103237,2.8664508825465007,2.501523441838089,4.199576093991748
2025-02-11,2025Q1,15:00,0.8210012732968174,15:00,15:00,0.8804494970364753,15:00,15:00,0.8209798426343387,15:00,15:00,0.7556356432377499,15:00,10:30,10:30,10:30,1.5277759424487514,1.336558876820818,1.0625927125451216,1.053332451492857,0.9861325885231219,0.8266090221718463,1.0955191274646088,0.8102034284813237,1.1502124822573732,0.7391410096918003,2.6539428998051444
2025-02-12,2025Q1,15:00,0.8227320963624533,15:00,15:00,0.9013820092634746,15:00,15:00,0.8325168100673762,15:00,15:00,0.7764071625678356,15:00,10:30,10:30,10:30,-0.13065434100325052,-0.3607424937341623,-0.6134780769094593,-0.08098322311146947,0.7129089796804859,0.6443718316769705,0.6541548181663952,1.0314956287736836,0.9831063205847071,0.6008180933704748,1.3870662882114746
2025-02-13,2025Q1,15:00,0.8232644871094806,15:00,15:00,0.9033164371050831,15:00,15:00,0.8373156681834103,15:00,15:00,0.7830890717161848,15:00,10:30,12:30,10:30,0.5338144876072002,0.4406008241796556,0.485527277281286,0.44938091861346646,0.718563002306749,0.5833835315966899,0.8087638236665983,0.6383986995047459,0.23550219110473478,0.4382655090001002,0.7113815666969766
2025-02-14,2025Q1,15:00,0.8231590366661136,15:00,15:00,0.8860037246334241,15:00,15:00,0.828084753662791,15:00,15:00,0.782304439228883,15:00,10:30,12:30,10:30,1.1900965324342603,1.073241501177768,0.7740239848146868,0.8347904263056263,0.6586657088478128,1.2744466153294445,1.2515423933949636,1.0450847590202392,1.1198971495255094,1.2427953814069699,0.7706147770851772
2025-02-18,2025Q1,15:00,0.8231095599621767,15:00,15:00,0.878364727880986,15:00,15:00,0.8195444955679252,15:00,15:00,0.7821765294957759,15:00,10:30,10:30,10:30,0.2599560533340595,0.11228035102844998,0.01701076682407638,-0.11840736002701212,-0.26834839389571297,-0.4034052088663475,-0.5722558754377602,-0.5141187092888668,-0.790075006349465,-0.7097662385906447,-1.0896278562778148
2025-02-19,2025Q1,15:00,0.8213101832770967,15:00,15:00,0.8611980829690699,15:00,15:00,0.8045375130241595,15:00,15:00,0.7616950156246578,15:00,10:30,10:30,10:30,-0.020340140211011146,-0.2366279873643731,-0.43930699795415784,-0.34817857095782123,-0.3120853565406724,-0.33886678513983426,-0.5015544073723719,-0.6414812278041884,-0.6820455605390341,-0.3435906508873497,-0.642639114142427
2025-02-20,2025Q1,15:00,0.8199342910802739,15:00,15:00,0.8581008591802802,15:00,15:00,0.7948406706828696,15:00,15:00,0.7463286202069465,15:00,10:30,10:30,10:30,0.17106408880035867,0.02375451490448887,0.5648592449549663,0.40627643277796455,0.5109611755985021,0.7294228810161687,1.1232813975066294,0.8046158957337267,0.7967930394959206,0.929323930462981,1.806734473202662
2025-02-21,2025Q1,15:00,0.8208608640212339,15:00,15:00,0.8423792707520088,15:00,15:00,0.8077577161866288,15:00,15:00,0.75793170940473,15:00,10:30,10:30,10:30,-0.316695363848027,-0.1973728470880089,-0.4068329291663612,-0.627989767239512,-0.7777210736416995,-0.6763938178839753,0.06969949230210183,0.5634367052641271,0.3395360412274903,2.160381901971177,1.8342189186720819
2025-02-24,2025Q1,15:00,0.8218114813332891,15:00,15:00,0.8475011335129532,15:00,15:00,0.8165689078909308,15:00,15:00,0.7697085732749133,15:00,10:30,10:30,10:30,0.18854192961138744,0.10042185844251673,-0.283384611093719,0.07908407103192824,-0.11472735551284056,-0.23608649385787833,-0.29599014915294336,-0.5864252841741661,-0.7028098322174472,-0.6809994311545456,-1.112972939776104
2025-02-25,2025Q1,15:00,0.819998187592793,15:00,15:00,0.8448054744470306,15:00,15:00,0.8039892251317038,15:00,15:00,0.7491080479285572,15:00,10:30,10:30,10:30,-0.6448374439997057,-0.1414959282994736,-0.38494549674913947,-0.33314113359765707,-0.20925803228633477,-0.3957056191046166,-0.5881647610413255,-0.4324458455041452,-0.6932345078794254,-0.3965666983219756,0.0042687835030443076
2025-02-26,2025Q1,15:00,0.81923439601593,15:00,15:00,0.8307231556461608,15:00,15:00,0.8011377926541188,15:00,15:00,0.7409579286965957,15:00,10:30,10:30,10:30,-0.27257239364194313,-0.4487206277469857,-0.7466440090618214,-0.8551797685954048,-0.7479534688950771,-0.9209098740007122,0.3467791987829191,0.7202319006147736,1.1410532593990608,1.1037759674537637,1.0850778295721417
2025-02-27,2025Q1,15:00,0.8194830802381528,15:00,15:00,0.8371058084246026,15:00,15:00,0.7889274693763899,15:00,15:00,0.7447233289838621,15:00,10:30,14:30,10:30,-0.2893512092315873,-0.46950402658988954,-0.41710365993048104,-0.5504657746169881,-0.6253545465656203,-0.7269204027035645,-0.8560592091093276,-1.00019814933695,-1.177088799844473,-0.5722390203096045,-0.5217850405882093
2025-02-28,2025Q1,15:00,0.8182295586299038,15:00,15:00,0.809060720812443,15:00,15:00,0.7939157670326165,15:00,15:00,0.7308650471480717,15:00,10:30,10:30,10:30,-0.6374393284776907,-0.9437912847267566,-1.1811791144924735,-0.7910709516477229,-0.9984609268495731,-1.055301536802139,-0.5316924902284291,-0.731952203506556,-0.7342844142868712,-1.0684345457289435,-1.1585134183944292
2025-03-03,2025Q1,15:00,0.8163838602386579,15:00,15:00,0.802044010643039,15:00,15:00,0.7826075984859442,15:00,15:00,0.710191250046534,15:00,10:30,14:30,10:30,-0.7237015728967929,-1.0534070778515905,-1.0201523179306906,-1.1575314771065373,-1.3918990880204336,-1.5285576463993809,-1.4550350545602315,-0.8980046165799569,-1.0915674808778377,-1.3604066947757743,-1.2140094071544625
2025-03-04,2025Q1,15:00,0.8144898366683284,15:00,15:00,0.7754604447735051,15:00,15:00,0.7706352024219846,15:00,15:00,0.689136426264974,15:00,10:30,14:30,10:30,-0.4611160748589774,-0.7285313404565571,-0.998151444824472,-1.09195936047764,-1.059206615688911,-1.1669886709299002,-1.1864349922512194,-1.3158250023261393,-1.3260284382761358,-1.4065047925320535,-1.7228655517119096
2025-03-05,2025Q1,15:00,0.8121251065766415,15:00,15:00,0.7244224569559148,15:00,15:00,0.7636920652227636,15:00,15:00,0.662744026790492,15:00,10:30,10:30,10:30,0.7861866622548063,0.5611976190703875,0.3671740239424919,0.4581139323392948,0.4484595003779459,0.7047375198270179,0.8661781842595527,1.0179656252971612,1.4145051831556896,1.8267268770575174,1.3707135033676658
2025-03-06,2025Q1,15:00,0.8126452075047522,15:00,15:00,0.7194955250135384,15:00,15:00,0.7557862389744715,15:00,15:00,0.6704907085454257,15:00,10:30,10:30,10:30,0.13844292371307354,0.45204478411762045,0.3626792915160924,0.30115711853664845,1.1274818456543043,1.4732580823619996,1.4113552006718804,1.2864156872689798,1.0723917513312229,1.3192698560533447,1.3592642367041137
2025-03-07,2025Q1,15:00,0.8131536903226121,15:00,15:00,0.7217303966605587,15:00,15:00,0.7532875672679622,15:00,15:00,0.6780273454618831,15:00,10:30,13:00,10:30,0.45511818912862617,0.3418378280422072,0.37364948789458696,0.7649117525273362,0.7077375663675527,0.6625428189869388,0.6184620391563247,0.9021570195441472,1.4282856204320795,1.7914104356341924,2.8799193130830876
2025-03-10,2025Q1,15:00,0.8150744762173708,15:00,15:00,0.7509606965151965,15:00,15:00,0.7628914997845868,15:00,15:00,0.7021206915111551,15:00,10:30,10:30,10:30,0.6802293635553043,0.678678442988678,0.6471971294632372,0.594650949193734,0.49840113130141406,0.37929939201298124,0.28016238753070477,0.17569366512421236,0.14086531176303071,-0.07376740808261244,0.2522841998011183
2025-03-11,2025Q1,15:00,0.8145519225716733,15:00,15:00,0.734379521211007,15:00,15:00,0.7528778818012268,15:00,15:00,0.6971985311311805,15:00,10:30,10:30,10:30,-0.2509222823412576,-0.16558385781674514,-0.26487490455405316,-0.24807076747934637,-0.42680898672264367,-0.5071453884550438,-0.5968870158454697,-0.6834120842519904,-0.7332598236773767,-0.3319979873393371,-0.01604593015538246
