,"hold|premium|causal, expanding","hold|premium|causal, rolling 126","hold|premium|causal, rolling 252",hold|premium|fixed 11:00,hold|premium|fixed 13:30,hold|premium|ex-post best fixed clock per year (IN-SAMPLE CEILING),"hold|index points per contract|causal, expanding","hold|index points per contract|causal, rolling 126","hold|index points per contract|causal, rolling 252",hold|index points per contract|fixed 11:00,hold|index points per contract|fixed 13:30,hold|index points per contract|ex-post best fixed clock per year (IN-SAMPLE CEILING),"flatten|premium|causal, expanding","flatten|premium|causal, rolling 126","flatten|premium|causal, rolling 252",flatten|premium|fixed 11:00,flatten|premium|fixed 13:30,flatten|premium|ex-post best fixed clock per year (IN-SAMPLE CEILING),"flatten|index points per contract|causal, expanding","flatten|index points per contract|causal, rolling 126","flatten|index points per contract|causal, rolling 252",flatten|index points per contract|fixed 11:00,flatten|index points per contract|fixed 13:30,flatten|index points per contract|ex-post best fixed clock per year (IN-SAMPLE CEILING)
2023-10-30,-0.053970613299501424,0.4724105564145229,0.4724105564145229,-0.053970613299501424,0.48520092864209424,0.018545726907077894,-1.0848093221729398,4.653243935630469,4.653243935630469,-1.0848093221729398,6.065011608026178,0.4015149893068947,-0.08582672834330744,0.22763894089153383,0.22763894089153383,-0.08582672834330744,0.29232089747743806,-0.011029696026960589,-1.7251172315154049,2.242243546072267,2.242243546072267,-1.7251172315154049,3.654011218467976,-0.2387929200355705
2023-10-31,0.009996682926513557,-0.10394529534659012,-0.10394529534659012,0.009996682926513557,-0.12591331648206783,0.07725367591809035,0.16844410635839546,-0.7588006510736099,-0.7588006510736099,0.16844410635839546,-1.6683514734074727,1.4369183647089958,-0.03075714397269998,-0.2577954420402259,-0.2577954420402259,-0.03075714397269998,-0.19351503824716643,0.04822510597574938,-0.5182578730067648,-1.8819067146010047,-1.8819067146010047,-0.5182578730067648,-2.5640743029125357,0.896986966549834
2023-11-01,0.43957740904523207,0.2128454937109623,0.2128454937109623,0.43957740904523207,0.25990755353284467,0.4555482784859812,12.74774486231173,4.75709676414148,4.75709676414148,12.74774486231173,6.549670299454254,13.552561502180286,0.3893214794457738,0.1907563346468437,0.1907563346468437,0.3893214794457738,0.24695421509548945,0.40655930588011463,11.29032290392744,4.263404061165015,4.263404061165015,11.29032290392744,6.223246173303556,12.095139543795995
2023-11-02,0.41975974556635853,0.6113394836829914,0.6113394836829914,0.41975974556635853,0.37955022053500526,0.1960008462875632,6.002564341583223,3.362367160256453,3.362367160256453,6.002564341583223,2.960491656828764,3.106613488426266,0.39444517458130995,0.648706941441117,0.648706941441117,0.39444517458130995,0.37817598556283333,0.17518034516156608,5.640565977704121,3.567888177926143,3.567888177926143,5.640565977704121,2.949772624275173,2.776608537636821
2023-11-03,0.20572877974393294,-0.22277685491082885,-0.22277685491082885,0.20572877974393294,0.20171247339959042,0.19515855069369156,3.209368993435092,-1.3533694042061135,-1.3533694042061135,3.209368993435092,1.9263541113476883,3.3274532800215564,0.11722650798291052,0.08015470137028372,0.08015470137028372,0.11722650798291052,0.2517436804464493,0.1430260805830444,1.8287335413027908,0.48693981464654756,0.48693981464654756,1.8287335413027908,2.4041521362595164,2.438594667120892
2023-11-06,0.3936269827059173,-0.17709320166431733,-0.17709320166431733,0.3936269827059173,0.19131303936687996,0.4596779324259323,4.920337283823966,-0.9651579575149913,-0.9651579575149913,4.920337283823966,1.5209386492829209,6.366539429856618,0.4156850582296087,-0.21995874007135904,-0.21995874007135904,0.4156850582296087,0.161927229497169,0.47958594262075394,5.196063227870109,-1.1987751438773568,-1.1987751438773568,5.196063227870109,1.2873214629205556,6.642265373902761
2023-11-07,0.5403728522665097,0.4915544005053703,0.2703474148323349,0.5403728522665097,0.4915544005053703,0.4628554692041746,6.106213204844574,3.2319702067619502,1.1557351919626468,6.106213204844574,3.2319702067619502,5.554265630450095,0.5101027875118151,0.4395313240332784,0.19033531373472184,0.5101027875118151,0.4395313240332784,0.33876211234133136,5.764161474559915,2.889918476477292,0.8136834616779883,5.764161474559915,2.889918476477292,4.065145348095976
2023-11-08,0.3852594889757078,0.16940566669708423,0.3204611717267855,0.3852594889757078,0.16940566669708423,0.42247753699552354,4.661639779864856,1.2281910835538608,1.5462251497615451,4.661639779864856,1.2281910835538608,5.661199036030613,0.33179084403742976,0.13581073330575577,0.023296173010459865,0.33179084403742976,0.13581073330575577,0.3741961493798873,4.014669181210859,0.9846278164667294,0.11240403449775682,4.014669181210859,0.9846278164667294,5.014228437376616
2023-11-09,-0.3805162264987329,-0.21670980558546454,0.17690272311955896,-0.3805162264987329,-0.21670980558546454,-0.27019234344634463,-5.21307223045493,-2.437985312836476,1.5921245080760307,-5.21307223045493,-2.437985312836476,-4.120433237556756,-0.360066216597802,-0.19181984199916857,0.12521696838762345,-0.360066216597802,-0.19181984199916857,-0.2518308948990771,-4.9329070987127075,-2.1579732224906465,1.126952715488611,-4.9329070987127075,-2.1579732224906465,-3.840421147210926
2023-11-10,-0.18292452193842296,-0.49784222195797734,-0.09070512970052014,-0.18292452193842296,0.17582363989846492,-0.07829936553407231,-2.46948104616871,-1.8793544056955898,-0.46486378971516573,-2.46948104616871,1.547248022722567,-1.1784054475541836,-0.26068788869164855,-0.8574056331514626,-0.3555542789911341,-0.26068788869164855,0.028956865977011383,-0.1480538807839443,-3.5192864973372555,-3.236706295809986,-1.8222156798295623,-3.5192864973372555,0.2548204192169292,-2.2282108987386025
2023-11-13,0.4388344271133378,0.2344805806088539,0.431532112581117,0.4388344271133378,0.6059102926239845,0.2881938498195501,5.639022451182159,0.9555083631858533,2.4813096473414227,5.639022451182159,5.210828458782158,4.149991533596597,0.33034817012520334,0.3613872193318263,0.5214702954129896,0.33034817012520334,0.5092671664830104,0.23608079596176362,4.244974033365548,1.472652914469121,2.99845419862469,4.244974033365548,4.379697583186387,3.399563540649863
2023-11-14,-0.043039390079115496,-0.32511823724914984,0.07483540243282152,-0.043039390079115496,-0.32511823724914984,0.07483540243282152,-0.5982475159428713,-2.6172017943528108,1.1674322886573059,-0.5982475159428713,-2.6172017943528108,1.1674322886573059,0.026136466192570266,-0.20567172818375862,0.13647286291124697,0.026136466192570266,-0.20567172818375862,0.13647286291124697,0.3632968763378752,-1.6556574020720647,2.1289766809380524,0.3632968763378752,-1.6556574020720647,2.1289766809380524
2023-11-15,0.30425876467652024,0.3316251141562388,0.41955367344119,0.30425876467652024,0.5298646197387015,0.41955367344119,4.016215635697313,1.964878785562597,6.083528364926646,4.016215635697313,4.556835805550574,6.083528364926646,0.3279424241516791,0.4758517168686698,0.478487645864841,0.3279424241516791,0.3451195940060997,0.478487645864841,4.328839936252111,2.8194213997564903,6.938070979120539,4.328839936252111,2.9680285578222114,6.938070979120539
2023-11-16,0.3034439711671222,0.12049154068011989,0.26162704757178085,0.3034439711671222,0.19190164836160392,0.26162704757178085,3.853738448291788,0.4879907411908566,3.505802462412563,3.853738448291788,1.4920353114361786,3.505802462412563,0.3631955920857266,0.3671149717418817,0.22653979482427025,0.3631955920857266,0.3203678736738855,0.22653979482427025,4.6125840368072435,1.4868156399309722,3.03563327224974,4.6125840368072435,2.490860210176294,3.03563327224974
2023-11-17,0.546378896468715,0.6719856479096715,0.6000095161088712,0.546378896468715,0.7670511557914363,0.6000095161088712,6.310676228160282,2.1503541053537214,7.980126535637304,6.310676228160282,4.698188329222548,7.980126535637304,0.4404303711300437,0.2810741144150954,0.5080015862594792,0.4404303711300437,0.42386207448953495,0.5080015862594792,5.086970765550648,0.8994371795309635,6.756421073027671,5.086970765550648,2.5961552062484015,6.756421073027671
2023-11-20,-0.06755804727389597,-1.3637277326078112,-0.09242011492936225,-0.06755804727389597,0.09225037767037354,-0.09242011492936225,-0.6181561389989856,-4.26164916439941,-0.9473061780259631,-0.6181561389989856,0.5465834832981225,-0.9473061780259631,-0.134249589041535,-0.2821768176748862,-0.15192873095975856,-0.134249589041535,-0.054288023011424665,-0.15192873095975856,-1.2283837525330839,-0.8818025552340194,-1.5572694923375252,-1.2283837525330839,-0.32165653375403647,-1.5572694923375252
2023-11-21,0.47479062857061505,0.9073126745555798,0.2570947361027788,0.47479062857061505,0.5661925610341418,0.2570947361027788,4.937822582413959,2.812669258674268,3.0208631492076505,4.937822582413959,4.416302016563554,3.0208631492076505,0.37496360371057447,0.28623537747490657,0.21659198662570173,0.37496360371057447,0.4330898612207544,0.21659198662570173,3.8996215143492905,0.8873296599356356,2.544955842851995,3.8996215143492905,3.378100948498885,2.544955842851995
2023-11-22,0.31518164867347354,0.4739296685490286,0.4277908242497598,0.31518164867347354,0.1439396188838862,0.4277908242497598,3.38820264809468,1.9549598827647432,4.962373622493182,3.38820264809468,0.762879973221021,4.962373622493182,0.120886940841487,-0.03241410426803486,0.22401643535114904,0.120886940841487,-0.00037878112723235466,0.22401643535114904,1.2995345852242925,-0.13370818010564378,2.598590682119137,1.2995345852242925,-0.002007539956269788,2.598590682119137
2023-11-27,0.5513644231260221,0.32422726071830704,0.6101134746672642,0.5513644231260221,0.07743189315123766,0.6101134746672642,4.328210800412586,0.8348852118100012,5.582538351390422,4.328210800412586,0.3252139456968376,5.582538351390422,0.4288884106181101,-0.049146214195715306,0.5050384248654385,0.4288884106181101,0.2737215171507527,0.5050384248654385,3.3667740847051437,-0.12655150389744102,4.6211016356829795,3.3667740847051437,1.1496303524550728,4.6211016356829795
2023-11-28,0.2318095915975436,0.08728520996376253,-0.3101626196350542,0.2318095915975436,0.28883338484761717,-0.3101626196350542,2.097876792904227,0.22257728644811525,-2.853496115432205,2.097876792904227,1.5885836166618945,-2.853496115432205,0.06704459271186647,-0.08090535165328956,-0.2003540821242499,0.06704459271186647,0.2108541240969861,-0.2003540821242499,0.6067535608454563,-0.20630864768035534,-1.8432575650967262,0.6067535608454563,1.1596976825334235,-1.8432575650967262
2023-11-29,-0.2949926958520601,-1.195742090674694,-0.1409500087259326,-0.2949926958520601,-0.038507972688920346,-0.1409500087259326,-2.9056780260100963,-4.304671519301721,-1.7407325943232275,-2.9056780260100963,-0.25800341885196953,-1.7407325943232275,-0.3245179773509512,-1.3356389954330157,-0.16915535748124885,-0.3245179773509512,-0.09049842820521672,-0.16915535748124885,-3.1965020459584235,-4.8083003755978275,-2.0890686487615113,-3.1965020459584235,-0.6063394732902534,-2.0890686487615113
2023-11-30,-2.3155480511407167,-5.823485968457031,-1.9182185596116839,-2.3155480511407167,-0.8752333988012923,-1.9182185596116839,-26.397247451762365,-26.642448583376368,-24.840930438439095,-26.397247451762365,-6.979986376307496,-24.840930438439095,-0.3196497061529906,-0.8501000427313457,-0.16121155084227046,-0.3196497061529906,-0.12999582878484425,-0.16121155084227046,-3.6440066044178354,-3.8892077360318353,-2.087689591094568,-3.6440066044178354,-1.036716737658475,-2.087689591094568
2023-12-01,0.048895997003484216,0.5918263624889417,0.03423561095705627,0.048895997003484216,0.5918263624889417,0.03423561095705627,0.8361215440964944,6.0070374946013185,0.6282234659594259,0.8361215440964944,6.0070374946013185,0.6282234659594259,0.0033340729533343303,0.39601444622945076,-0.005550386474935844,0.0033340729533343303,0.39601444622945076,-0.005550386474935844,0.057012647184055076,4.019546572578604,-0.1018495926090619,0.057012647184055076,4.019546572578604,-0.1018495926090619
2023-12-04,0.023733399239107184,0.33830984486455035,0.14472946535777384,0.023733399239107184,0.33830984486455035,0.14472946535777384,0.2634407292906964,2.2666759363946816,1.7512265170265862,0.2634407292906964,2.2666759363946816,1.7512265170265862,-0.04940524620637382,0.623193254395017,0.0999764513950563,-0.04940524620637382,0.623193254395017,0.0999764513950563,-0.548398228179098,4.1753947598723595,1.2097150523456839,-0.548398228179098,4.1753947598723595,1.2097150523456839
2023-12-05,0.1405143308336389,0.8686862817713569,0.4658624494190338,0.1405143308336389,0.8686862817713569,0.4658624494190338,1.4754004737532085,5.863632401956659,5.7301082167103266,1.4754004737532085,5.863632401956659,5.7301082167103266,0.10653499713016948,0.5170949894409141,0.2729160114979869,0.10653499713016948,0.5170949894409141,0.2729160114979869,1.1186174698667795,3.4903911787261706,3.3568669934798367,1.1186174698667795,3.4903911787261706,3.3568669934798367
2023-12-06,0.11913661039030496,-0.02957513385276026,0.253481846340852,0.11913661039030496,-0.02957513385276026,0.253481846340852,1.2866754149387987,-0.2055471781613054,3.1811971594907367,1.2866754149387987,-0.2055471781613054,3.1811971594907367,0.11455221657479193,-0.05917226773885935,0.23837622573785883,0.11455221657479193,-0.05917226773885935,0.23837622573785883,1.2371639608568543,-0.4112472565527421,2.991621621643464,1.2371639608568543,-0.4112472565527421,2.991621621643464
2023-12-07,0.28794731761282594,0.5154715288685409,0.37858642036724327,0.28794731761282594,0.5154715288685409,0.37858642036724327,2.965857426333699,3.530979923590309,4.4862490452470185,2.965857426333699,3.530979923590309,4.4862490452470185,0.043134240026056515,0.14735842216137074,0.165795300862479,0.043134240026056515,0.14735842216137074,0.165795300862479,0.4442826804955855,1.0094051777521953,1.9646742994089044,0.4442826804955855,1.0094051777521953,1.9646742994089044
2023-12-08,0.2812609730311555,0.3611164215451296,0.3732838533332374,0.2812609730311555,0.3611164215451296,0.3732838533332374,3.3188795354139082,2.527814950815907,5.076660369732906,3.3188795354139082,2.527814950815907,5.076660369732906,0.016456639084572715,0.12056381506533809,0.14352714649585488,0.016456639084572715,0.12056381506533809,0.14352714649585488,0.19418834433681284,0.8439467054573666,1.951969178655811,0.19418834433681284,0.8439467054573666,1.951969178655811
2023-12-11,0.3836150791469907,0.4250621309881536,0.15802393812180363,0.3836150791469907,0.4250621309881536,0.15802393812180363,3.6059816891051355,2.3484682635752776,1.6513501609080163,3.6059816891051355,2.3484682635752776,1.6513501609080163,0.43866327033707614,0.5918963457924429,0.08752687342412514,0.43866327033707614,0.5918963457924429,0.08752687342412514,4.123434678417231,3.2702272963913384,0.9146558314557143,4.123434678417231,3.2702272963913384,0.9146558314557143
2023-12-12,0.4762555475084678,0.1830353934831957,0.4072581129307553,0.4762555475084678,0.1830353934831957,0.4072581129307553,4.762555475084678,1.0249982078697997,4.927823127622979,4.762555475084678,1.0249982078697997,4.927823127622979,0.3967813879459848,0.059131100745633484,0.34941736177269994,0.3967813879459848,0.059131100745633484,0.34941736177269994,3.9678138794598476,0.3311341655853428,4.227950044126633,3.9678138794598476,0.3311341655853428,4.227950044126633
2023-12-13,-0.6030353167474373,-0.4225323706268327,-0.5544615594972991,-0.6030353167474373,-0.4225323706268327,-0.5544615594972991,-13.116017851707113,-9.781624420307004,-12.475385088689231,-13.116017851707113,-9.781624420307004,-12.475385088689231,-0.6533488727366582,-0.467876288192063,-0.6030979958872627,-0.6533488727366582,-0.467876288192063,-0.6030979958872627,-14.210337670481296,-10.831336116266419,-13.569704907463409,-14.210337670481296,-10.831336116266419,-13.569704907463409
2023-12-14,-0.1995119695569847,0.10545841690934295,0.07770909105140317,-0.1995119695569847,0.10545841690934295,0.07770909105140317,-2.8430455186196717,1.0651300007270654,1.2472309076695627,-2.8430455186196717,1.0651300007270654,1.2472309076695627,-0.23730698757516996,0.022825311115300864,-0.07454331266668156,-0.23730698757516996,0.022825311115300864,-0.07454331266668156,-3.3816245163677774,0.23053564008774743,-1.1964201647457369,-3.3816245163677774,0.23053564008774743,-1.1964201647457369
2023-12-15,0.089333289232305,0.14254450775691596,0.22825980542559426,0.089333289232305,0.14254450775691596,0.22825980542559426,1.0094661640653033,1.1261015908884806,3.1043333320195305,1.0094661640653033,1.1261015908884806,3.1043333320195305,-0.12075577331217506,-0.16708323048708126,0.05370051032397153,-0.12075577331217506,-0.16708323048708126,0.05370051032397153,-1.3645402326694942,-1.3199574969464942,0.730326935284733,-1.3645402326694942,-1.3199574969464942,0.730326935284733
2023-12-18,0.13286089474833476,0.08880571438418876,0.349454571974266,0.13286089474833476,0.08880571438418876,0.349454571974266,1.248892423304949,0.5039724248956847,3.739163853471476,1.248892423304949,0.5039724248956847,3.739163853471476,0.11687261493008999,0.5441615331483803,0.2711798118777378,0.11687261493008999,0.5441615331483803,0.2711798118777378,1.098602591488687,3.0881166746694144,2.90162393536835,1.098602591488687,3.0881166746694144,2.90162393536835
2023-12-19,0.37763658959474733,0.26838623118123933,0.4537507160669914,0.37763658959474733,0.26838623118123933,0.4537507160669914,3.323201970426661,1.6304463672236817,4.378694453319508,3.323201970426661,1.6304463672236817,4.378694453319508,0.6451303475696506,0.47687251815509496,0.5849998550090308,0.6451303475696506,0.47687251815509496,0.5849998550090308,5.6771470278507135,2.8970005705312554,5.645248656627081,5.6771470278507135,2.8970005705312554,5.645248656627081
2023-12-20,-1.7033526951714058,-3.1539789117651096,-1.3817085934122488,-1.7033526951714058,-3.1539789117651096,-1.3817085934122488,-15.50050976972635,-18.05652934505197,-14.369769503257388,-15.50050976972635,-18.05652934505197,-14.369769503257388,-1.7483518880058766,-3.2255060138656395,-1.421082887400311,-1.7483518880058766,-3.2255060138656395,-1.421082887400311,-15.91000243095722,-18.46602200628284,-14.779262164488259,-15.91000243095722,-18.46602200628284,-14.779262164488259
2023-12-21,-0.0394477648695601,0.18043924261518685,0.05758671523280495,-0.0394477648695601,0.18043924261518685,0.05758671523280495,-0.6962530537097678,2.6524568750472604,1.120061600294262,-0.6962530537097678,2.6524568750472604,1.120061600294262,3.059095860358346e-05,0.1321611125833468,0.09341154767316912,3.059095860358346e-05,0.1321611125833468,0.09341154767316912,0.0005399304222706292,1.9427683612771312,1.8168545844263004,0.0005399304222706292,1.9427683612771312,1.8168545844263004
2023-12-22,-0.30862307219743773,-0.7392600610165713,-0.0515055059710053,-0.30862307219743773,-0.7392600610165713,-0.0515055059710053,-4.166411474665409,-6.209784406787199,-0.7416792908944241,-4.166411474665409,-6.209784406787199,-0.7416792908944241,-0.3690713470173758,-0.7587600397879737,-0.05399881627099792,-0.3690713470173758,-0.7587600397879737,-0.05399881627099792,-4.9824631847345735,-6.373584225677485,-0.7775829594520984,-4.9824631847345735,-6.373584225677485,-0.7775829594520984
2023-12-26,0.4532447763527466,0.47946444946171907,0.5007447099792364,0.4532447763527466,0.47946444946171907,0.5007447099792364,4.305825375351093,2.8767866967703144,5.307893878025169,4.305825375351093,2.8767866967703144,5.307893878025169,0.35098155924451524,0.13527081100835434,0.40909371268973466,0.35098155924451524,0.13527081100835434,0.40909371268973466,3.334324812822895,0.811624866050126,4.336393315496971,3.334324812822895,0.811624866050126,4.336393315496971
2023-12-27,0.30841464657552126,0.4499544830040315,0.422467187999087,0.30841464657552126,0.4499544830040315,0.422467187999087,3.3154573771550715,3.0484416116245625,4.731632425010553,3.3154573771550715,3.0484416116245625,4.731632425010553,0.3805168768205785,0.3008966775836988,0.4343934428695625,0.3805168768205785,0.3008966775836988,0.4343934428695625,4.090556335098926,2.0385749834556237,4.865206477285126,4.090556335098926,2.0385749834556237,4.865206477285126
2023-12-28,0.649596655162658,0.6053308745257671,0.48697121740099447,0.649596655162658,0.6053308745257671,0.48697121740099447,6.5609261551924805,4.2827158939731635,4.967106324607755,6.5609261551924805,4.2827158939731635,4.967106324607755,0.5034757864930071,0.39673429861788134,0.5042928403618365,0.5034757864930071,0.39673429861788134,0.5042928403618365,5.085105395564178,2.8068951343448623,5.143786875504507,5.085105395564178,2.8068951343448623,5.143786875504507
2023-12-29,0.41448113310153406,0.43781424538028135,-0.5344619727145136,0.41448113310153406,0.43781424538028135,-0.5344619727145136,6.590250154662396,4.728393933613479,-6.440266745724756,6.590250154662396,4.728393933613479,-6.440266745724756,0.036384229333636726,0.10731721660810298,-0.5693634182982156,0.036384229333636726,0.10731721660810298,-0.5693634182982156,0.5785092585493707,1.1590259598366468,-6.8608291633441345,0.5785092585493707,1.1590259598366468,-6.8608291633441345
2024-01-02,-1.193055300146915,-0.5404726411623091,-0.5862142268166373,-1.193055300146915,-0.5404726411623091,-0.5862142268166373,-13.063955309051481,-4.0400330055741325,-7.562163442076003,-13.063955309051481,-4.0400330055741325,-7.562163442076003,-0.09822770890988054,-0.2205503222091917,0.036541532778135495,-0.09822770890988054,-0.2205503222091917,0.036541532778135495,-1.0755933938277433,-1.6486136637720374,0.4713857676106397,-1.0755933938277433,-1.6486136637720374,-0.30228784676894893
2024-01-03,0.03215580472299229,-0.13675805060065935,0.12053108144810465,0.03215580472299229,-0.13675805060065935,0.12053108144810465,0.4421423072746027,-1.5316901406428567,1.8200193471084898,0.4421423072746027,-1.5316901406428567,1.8200193471084898,-0.04735397898331431,-0.1410899942787844,0.04812979027936172,-0.04735397898331431,-0.1410899942787844,0.04812979027936172,-0.6511171997305034,-1.5802079090116046,0.7267598401033837,-0.6511171997305034,-1.5802079090116046,-1.0948674455324834
2024-01-04,-0.013988277522928026,0.07384318963582022,0.07581198675742983,-0.013988277522928026,0.07384318963582022,0.07581198675742983,-0.162264017931939,0.5759768668354859,0.962812235434356,-0.162264017931939,0.5759768668354859,0.962812235434356,-0.01610283541483942,0.1256633496309363,0.07388057957220019,-0.01610283541483942,0.1256633496309363,0.07388057957220019,-0.1867928892764512,0.9801741061489692,0.938283364089843,-0.1867928892764512,0.9801741061489692,3.0661181222906975
2024-01-05,-0.2976546958068455,-0.05626082737462451,-0.2253330181659616,-0.2976546958068455,-0.05626082737462451,-0.2253330181659616,-4.122517579504656,-0.6048038808635869,-3.537728395950313,-4.122517579504656,-0.6048038808635869,-3.537728395950313,-0.3260940626924047,-0.2319263627965196,-0.25754480615354464,-0.3260940626924047,-0.2319263627965196,-0.25754480615354464,-4.516402814937935,-2.493208344767032,-4.043453468891344,-4.516402814937935,-2.493208344767032,-0.04305089455247835
2024-01-08,0.030372151665111924,-0.45940952238825483,0.07513006577210357,0.030372151665111924,-0.45940952238825483,0.07513006577210357,0.3583913809587784,-3.411115736592322,0.9316128048266422,0.3583913809587784,-3.411115736592322,0.9316128048266422,-0.01022307558597212,-0.5127844419317282,0.04045177468849043,-0.01022307558597212,-0.5127844419317282,0.04045177468849043,-0.12063228898962562,-3.8074245180202837,0.5016020003506085,-0.12063228898962562,-3.8074245180202837,-3.038017129257117
2024-01-09,-0.12612072035184332,0.6774620915812427,0.006222311632496026,-0.12612072035184332,0.6774620915812427,0.006222311632496026,-1.5008365842147446,5.690681633890258,0.0796455885992462,-1.5008365842147446,5.690681633890258,0.0796455885992462,-0.1745655305094441,0.2718729924277189,-0.04261778224119337,-0.1745655305094441,0.2718729924277189,-0.04261778224119337,-2.077329829710251,2.283733162320668,-0.5455076106551009,-2.077329829710251,2.283733162320668,1.1309809729964262
2024-01-10,0.06767727641613658,-0.24839334786939096,0.16187138249509445,0.06767727641613658,-0.24839334786939096,0.16187138249509445,0.7749048020563477,-2.011986123664226,2.0314858425948064,0.7749048020563477,-2.011986123664226,2.0314858425948064,0.006724653032451132,-0.33455477059323785,0.11618237534359398,0.006724653032451132,-0.33455477059323785,0.11618237534359398,0.07699727593893968,-2.709893649781634,1.458088805022097,0.07699727593893968,-2.709893649781634,-2.5380718890429774
2024-01-11,0.030654473398270862,-0.12230528987277754,0.026088353968364945,0.030654473398270862,-0.12230528987277754,0.026088353968364945,0.5686404727676093,-1.345358188600553,0.5113317228520771,0.5686404727676093,-1.345358188600553,0.5113317228520771,0.0022546408781488926,-0.18038068044962038,-0.011155649388216796,0.0022546408781488926,-0.18038068044962038,-0.011155649388216796,0.041823587644604025,-1.9841874849458243,-0.2186507216257354,0.041823587644604025,-1.9841874849458243,-1.1828545048756087
2024-01-12,0.31823618643078144,0.6412900320965645,0.5342603172890967,0.31823618643078144,0.6412900320965645,0.5342603172890967,5.298632458548459,6.509093734042855,9.13585137469252,5.298632458548459,6.509093734042855,9.13585137469252,0.3142720184423885,0.3909086097863266,0.3856421058969971,0.3142720184423885,0.3909086097863266,0.3856421058969971,5.232629062108796,3.9677223334112894,6.594479974060953,5.232629062108796,3.9677223334112894,4.699212898558754
2024-01-16,-0.05692939989928217,0.02870590022515953,-0.03375982380324354,-0.05692939989928217,0.02870590022515953,-0.03375982380324354,-0.8112439485647709,0.25404721767706384,-0.49458141388813637,-0.8112439485647709,0.25404721767706384,-0.49458141388813637,-0.09739601803760117,-0.14094266033529157,-0.07312155172828014,-0.09739601803760117,-0.14094266033529157,-0.07312155172828014,-1.3878932570358167,-1.2473425473276654,-1.0712307223591822,-1.3878932570358167,-1.2473425473276654,-0.5139161985973715
2024-01-17,0.03369689263056819,-0.3422937550956414,-0.1262873915123042,0.03369689263056819,-0.3422937550956414,-0.1262873915123042,0.5155624556409002,-3.4742816468644366,-2.159514412925958,0.5155624556409002,-3.4742816468644366,-2.159514412925958,0.16753251987279683,0.3392553244464727,0.2997602451611604,0.16753251987279683,0.3392553244464727,0.2997602451611604,2.5632475460652184,3.443441575485607,5.12590023513689,2.5632475460652184,3.443441575485607,1.3186471598692595
2024-01-18,-0.6300778474288173,-0.45821523592051927,-0.49176510174545474,-0.6300778474288173,-0.45821523592051927,-0.49176510174545474,-8.317027616104841,-4.902903046198961,-7.106005743671008,-8.317027616104841,-4.902903046198961,-7.106005743671008,-0.6555242621311399,-0.4853398436692896,-0.5150102695084736,-0.6555242621311399,-0.4853398436692896,-0.5150102695084736,-8.65292029138888,-5.193136350404206,-7.441898418955047,-8.65292029138888,-5.193136350404206,-6.761970317176283
2024-01-19,0.02743142393508169,0.31992270780686416,0.08874094563419332,0.02743142393508169,0.31992270780686416,0.08874094563419332,0.4087282127086205,3.455165305334547,1.4242921731973048,0.4087282127086205,3.455165305334547,1.4242921731973048,-0.014173522773839134,0.20783403955482796,0.05011703897668452,-0.014173522773839134,0.20783403955482796,0.05011703897668452,-0.2111854873026644,2.244607666833339,0.80437847318602,-0.2111854873026644,2.244607666833339,-0.9219452465785025
2024-01-22,0.3343156139425682,0.0974387106856184,0.18817214593056666,0.3343156139425682,0.0974387106856184,0.18817214593056666,4.362818746009104,0.915923878121693,2.7190875176694353,4.362818746009104,0.915923878121693,2.7190875176694353,0.24783294672360437,0.03087183906263104,0.2523447956766623,0.24783294672360437,0.03087183906263104,0.2523447956766623,3.2342199429254412,0.29019528645268977,3.6463823095605075,3.2342199429254412,0.29019528645268977,0.3138018068795212
2024-01-23,0.2777245559493196,0.21340018817875545,0.3056193950909564,0.2777245559493196,0.21340018817875545,0.3056193950909564,3.3326946713918355,1.5471513642959769,3.9424901529541327,3.3326946713918355,1.5471513642959769,3.9424901529541327,0.21195776132728217,0.1003389394769806,0.242077219728348,0.21195776132728217,0.1003389394769806,0.242077219728348,2.543493135927386,0.7274573112081093,3.122796099866265,2.543493135927386,0.7274573112081093,1.5857851335737843
2024-01-24,-0.23760419201795566,-0.4590767281345814,-0.3291991285303196,-0.23760419201795566,-0.4590767281345814,-0.3291991285303196,-2.73244820820649,-3.7185215088353516,-3.83516980028591,-2.73244820820649,-3.7185215088353516,-3.83516980028591,-0.25480488910701427,-0.4834974708434627,-0.3450186746890293,-0.25480488910701427,-0.4834974708434627,-0.3450186746890293,-2.9302562247306643,-3.916329525359526,-4.019467510771874,-2.9302562247306643,-3.916329525359526,-3.761026722852371
2024-01-25,-0.20382653524614563,-0.0027151556950286712,0.046342921441780725,-0.20382653524614563,-0.0027151556950286712,0.046342921441780725,-2.7720409085052005,-0.029323681376840938,0.6580694756340755,-2.7720409085052005,-0.029323681376840938,0.6580694756340755,0.30450258647644146,0.47998403730450767,0.02375532882408448,0.30450258647644146,0.47998403730450767,0.02375532882408448,4.141235219639048,5.18382758000126,0.3373256647710302,4.141235219639048,5.18382758000126,6.176142806009557
