block,book,sample,selection,family,forecast,theta,rule,n_days,n_traded,n_satout,frac_satout,mean_traded,mean_calendar,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,mean_satout,mean_weight,mean_weight_traded,Sharpe_always_sell,delta_Sharpe,mean_always_sell,beats_always_sell,modal_pick,modal_pick_share,frac_null_chosen
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.0,"sell only when v >= 0.00, block-diagonal ridge",797,457,340,0.42659974905897113,0.1027670115691116,0.05892663022218821,0.24748586219090257,3.7797361300593217,6.721874075726849,-3.045460971018972,-2.0860574626722044,2024-04-04,0.0729994968988295,0.5734002509410289,1.0,4.4392663970456425,-0.6595302669863208,0.09006819728066001,False,"sell only when v >= 0.00, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.05,"sell only when v >= 0.05, block-diagonal ridge",797,367,430,0.5395232120451694,0.10071494910233716,0.04637689626167847,0.22698022237322696,3.2435002346331845,5.768233387618138,-3.099192157599095,-2.0860574626722044,2024-04-04,0.08098131840029835,0.4604767879548306,1.0,4.4392663970456425,-1.195766162412458,0.09006819728066001,False,"sell only when v >= 0.05, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.1,"sell only when v >= 0.10, block-diagonal ridge",797,270,527,0.6612296110414053,0.10181089015534137,0.034490514858145756,0.20463177867734242,2.675635001417376,4.758343157635334,-2.9652658486063697,-2.0860574626722044,2024-04-04,0.08405201687048171,0.33877038895859474,1.0,4.4392663970456425,-1.7636313956282663,0.09006819728066001,False,"sell only when v >= 0.10, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.15,"sell only when v >= 0.15, block-diagonal ridge",797,192,605,0.7590966122961104,0.0784273698311065,0.01889341908101938,0.18299890454043283,1.6389372962521302,2.9146823334585914,-2.744439260816783,-2.0860574626722044,2024-04-04,0.09376247640514641,0.24090338770388958,1.0,4.4392663970456425,-2.8003291007935123,0.09006819728066001,False,"sell only when v >= 0.15, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.2,"sell only when v >= 0.20, block-diagonal ridge",797,138,659,0.8268506900878294,0.06554967025948824,0.011349880170400723,0.14419143960551364,1.2495454830086372,2.222188824738281,-2.6534266437558394,-1.5903495120537579,2023-07-27,0.09520257774943346,0.17314930991217065,1.0,4.4392663970456425,-3.1897209140370055,0.09006819728066001,False,"sell only when v >= 0.20, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2,0.3,"sell only when v >= 0.30, block-diagonal ridge",797,57,740,0.9284818067754078,0.08907313222303147,0.0063703494814464166,0.08313223798014728,1.2164494233754273,2.163330868097352,-2.039673661990206,-0.8806020666609108,2023-02-07,0.09014484418374762,0.07151819322459223,1.0,4.4392663970456425,-3.2228169736702155,0.09006819728066001,False,"sell only when v >= 0.30, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.0,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",797,446,351,0.44040150564617314,0.10171949132335917,0.05692207419098894,0.24449596562724438,3.6958070543118176,6.572614799667805,-2.6948653737507122,-2.0860574626722044,2024-04-04,0.07526341909534998,0.5595984943538268,1.0,4.4392663970456425,-0.743459342733825,0.09006819728066001,False,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.05,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",797,355,442,0.5545796737766625,0.09934938685976491,0.04425223630516504,0.22520658868577234,3.1192802902926924,5.54732092314473,-3.099192157599095,-2.0860574626722044,2024-04-04,0.0826138481843201,0.4454203262233375,1.0,4.4392663970456425,-1.3199861067529501,0.09006819728066001,False,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.1,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",797,252,545,0.6838143036386449,0.0903498737992194,0.028567337763366736,0.19946704900402235,2.2735205153467244,4.0432236767021195,-2.9652658486063714,-2.0860574626722044,2024-04-04,0.08993795419317935,0.3161856963613551,1.0,4.4392663970456425,-2.165745881698918,0.09006819728066001,False,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.15,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",797,181,616,0.7728983688833124,0.07634738173611114,0.017338614923759238,0.160249343184651,1.7175856919571055,3.054550460226076,-3.499668846083968,-1.5903495120537579,2023-07-27,0.09409980054943168,0.22710163111668757,1.0,4.4392663970456425,-2.721680705088537,0.09006819728066001,False,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.2,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",797,127,670,0.8406524466750314,0.07932383616315423,0.01264005921294929,0.13702369171205908,1.4643797499575673,2.6042495929748,-2.5154634710180774,-1.5903495120537579,2023-07-27,0.09210481498502304,0.15934755332496864,1.0,4.4392663970456425,-2.9748866470880753,0.09006819728066001,False,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,blk2_inc,0.3,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",797,50,747,0.9372647427854455,0.08717562909021874,0.005468985513815478,0.07726015888804587,1.1237027571484353,1.9983904093274105,-1.722662463899988,-0.8806020666609108,2023-02-07,0.09026180960933748,0.06273525721455459,1.0,4.4392663970456425,-3.3155636398972073,0.09006819728066001,False,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.0,"sell only when v >= 0.00, LightGBM",797,455,342,0.42910915934755334,0.10227679388393279,0.0583888848396354,0.246527490965146,3.7598030469852657,6.686425126447232,-2.625281400693922,-2.0860574626722044,2024-04-04,0.07382576612718307,0.5708908406524467,1.0,4.4392663970456425,-0.6794633500603768,0.09006819728066001,False,"sell only when v >= 0.00, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.05,"sell only when v >= 0.05, LightGBM",797,360,437,0.548306148055207,0.1015702826115609,0.045878672195937165,0.22517100910487275,3.234436553662269,5.7521145581409865,-2.3335390827311002,-2.0860574626722044,2024-04-04,0.0805927951774007,0.451693851944793,1.0,4.4392663970456425,-1.2048298433833735,0.09006819728066001,False,"sell only when v >= 0.05, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.1,"sell only when v >= 0.10, LightGBM",797,262,535,0.671267252195734,0.10228255791292261,0.03362362631516402,0.18588084628687174,2.8715089859919813,5.106685003128314,-2.5394433322275827,-1.5903495120537579,2023-07-27,0.0840865851579445,0.328732747804266,1.0,4.4392663970456425,-1.5677574110536612,0.09006819728066001,False,"sell only when v >= 0.10, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.15,"sell only when v >= 0.15, LightGBM",797,182,615,0.7716436637390214,0.09250465610758038,0.021124024355808818,0.16036700446632085,2.0910379408905997,3.7186970842891016,-2.9174027372683735,-1.5903495120537579,2023-07-27,0.08934716393675837,0.22835633626097868,1.0,4.4392663970456425,-2.348228456155043,0.09006819728066001,False,"sell only when v >= 0.15, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.2,"sell only when v >= 0.20, LightGBM",797,126,671,0.8419071518193224,0.07868117831877704,0.012438931578627235,0.13810343661896146,1.4298117558014711,2.542773951350026,-2.6404633067197913,-1.5903495120537579,2023-07-27,0.09220644525263803,0.15809284818067754,1.0,4.4392663970456425,-3.0094546412441714,0.09006819728066001,False,"sell only when v >= 0.20, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lgbm,0.3,"sell only when v >= 0.30, LightGBM",797,53,744,0.9335006273525721,0.07919514800153207,0.005266427658822081,0.08319015018582776,1.00495007054302,1.7872009034866083,-2.832301872403601,-0.893440197230004,2022-03-25,0.09084275589866239,0.06649937264742785,1.0,4.4392663970456425,-3.434316326502622,0.09006819728066001,False,"sell only when v >= 0.30, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.0,"sell only when v >= 0.00, XGBoost",797,452,345,0.4328732747804266,0.10717843989433028,0.06078375763141441,0.24454847247465744,3.945689085293615,7.017004431178976,-2.9703590034960357,-2.0860574626722044,2024-04-04,0.06765129971144562,0.5671267252195734,1.0,4.4392663970456425,-0.49357731175202746,0.09006819728066001,False,"sell only when v >= 0.00, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.05,"sell only when v >= 0.05, XGBoost",797,361,436,0.5470514429109159,0.10801618215917289,0.04892577385126902,0.22195790759375966,3.49918860873648,6.222949006436406,-2.3290718668777863,-2.0860574626722044,2024-04-04,0.0752075951220748,0.45294855708908405,1.0,4.4392663970456425,-0.9400777883091624,0.09006819728066001,False,"sell only when v >= 0.05, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.1,"sell only when v >= 0.10, XGBoost",797,259,538,0.6750313676286073,0.09855675115231313,0.03202785263293488,0.18662304984315645,2.7243494251772353,4.844976777263229,-2.876470656599162,-1.5903495120537579,2023-07-27,0.08598170015657422,0.32496863237139273,1.0,4.4392663970456425,-1.7149169718684072,0.09006819728066001,False,"sell only when v >= 0.10, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.15,"sell only when v >= 0.15, XGBoost",797,185,612,0.767879548306148,0.09711240001223748,0.02254177415591459,0.16258995689602895,2.2008713083626965,3.9140244934140553,-2.8326011586733095,-1.5903495120537579,2023-07-27,0.08793882227193153,0.23212045169385195,1.0,4.4392663970456425,-2.238395088682946,0.09006819728066001,False,"sell only when v >= 0.15, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.2,"sell only when v >= 0.20, XGBoost",797,126,671,0.8419071518193224,0.08692788550589031,0.013742677005950037,0.1375830513753482,1.585647592892871,2.819912047071388,-2.51229650621101,-1.5903495120537579,2023-07-27,0.09065788324730827,0.15809284818067754,1.0,4.4392663970456425,-2.8536188041527715,0.09006819728066001,False,"sell only when v >= 0.20, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,xgb,0.3,"sell only when v >= 0.30, XGBoost",797,51,746,0.9360100376411543,0.06346919489507376,0.00406139139228201,0.0821392540574763,0.7849181289148942,1.3958966025065471,-2.5636589044973923,-0.893440197230004,2022-03-25,0.09188662773865586,0.06398996235884567,1.0,4.4392663970456425,-3.6543482681307484,0.09006819728066001,False,"sell only when v >= 0.30, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.0,"sell only when v >= 0.00, lasso (causally tuned)",797,444,353,0.44291091593475534,0.10792326045184338,0.06012287031445227,0.24684896606531384,3.866416752598592,6.876026696297598,-2.826751461891238,-2.0860574626722044,2024-04-04,0.06761027079905828,0.5570890840652447,1.0,4.4392663970456425,-0.5728496444470506,0.09006819728066001,False,"sell only when v >= 0.00, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.05,"sell only when v >= 0.05, lasso (causally tuned)",797,355,442,0.5545796737766625,0.10337675664668809,0.046046108669478385,0.21823353573118554,3.349436244256003,5.956629744471335,-2.6886384892494988,-2.0860574626722044,2024-04-04,0.07937919597989085,0.4454203262233375,1.0,4.4392663970456425,-1.0898301527896397,0.09006819728066001,False,"sell only when v >= 0.05, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.1,"sell only when v >= 0.10, lasso (causally tuned)",797,250,547,0.6863237139272271,0.10700655454496766,0.033565418615109054,0.1819728729209809,2.9280985307931875,5.207323719977165,-3.09407896673512,-1.5903495120537579,2023-07-27,0.08232671772658887,0.3136762860727729,1.0,4.4392663970456425,-1.511167866252455,0.09006819728066001,False,"sell only when v >= 0.10, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.15,"sell only when v >= 0.15, lasso (causally tuned)",797,180,617,0.7741530740276035,0.08730875234964876,0.019718413328653425,0.1584187992462336,1.97590253800533,3.513940547530353,-2.595956419635712,-1.5903495120537579,2023-07-27,0.09087322173379132,0.2258469259723965,1.0,4.4392663970456425,-2.463363859040313,0.09006819728066001,False,"sell only when v >= 0.15, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.2,"sell only when v >= 0.20, lasso (causally tuned)",797,126,671,0.8419071518193224,0.07523451852534503,0.011894039315173743,0.14088551343593056,1.3401805201051626,2.3833739670995584,-2.153830708708501,-1.5903495120537579,2023-07-27,0.09285365707674002,0.15809284818067754,1.0,4.4392663970456425,-3.09908587694048,0.09006819728066001,False,"sell only when v >= 0.20, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_t,0.3,"sell only when v >= 0.30, lasso (causally tuned)",797,47,750,0.9410288582183187,0.08496875479166868,0.005010704485832406,0.08490373782927403,0.9368547228914151,1.666100293204126,-2.558230577552724,-0.893440197230004,2022-03-25,0.09038776234330347,0.05897114178168131,1.0,4.4392663970456425,-3.5024116741542275,0.09006819728066001,False,"sell only when v >= 0.30, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.0,"sell only when v >= 0.00, lasso (fixed 1e-4)",797,461,336,0.4215809284818068,0.10449408658702024,0.06044137254280594,0.24721143550900648,3.8812000824738426,6.902317336284629,-2.6625806007719213,-2.0860574626722044,2024-04-04,0.07027553367877887,0.5784190715181933,1.0,4.4392663970456425,-0.5580663145717999,0.09006819728066001,False,"sell only when v >= 0.00, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.05,"sell only when v >= 0.05, lasso (fixed 1e-4)",797,359,438,0.5495608531994981,0.10640076348089209,0.04792706912125503,0.2206143705094791,3.448635889045916,6.133046165536199,-3.0805732398913364,-2.0860574626722044,2024-04-04,0.07668145923069809,0.4504391468005019,1.0,4.4392663970456425,-0.9906305079997266,0.09006819728066001,False,"sell only when v >= 0.05, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.1,"sell only when v >= 0.10, lasso (fixed 1e-4)",797,269,528,0.6624843161856964,0.09633874512080322,0.03251583743725981,0.20121819368692195,2.5652397913037612,4.562016568843677,-3.0645341496839826,-2.0860574626722044,2024-04-04,0.08687354317270826,0.33751568381430364,1.0,4.4392663970456425,-1.8740266057418813,0.09006819728066001,False,"sell only when v >= 0.10, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.15,"sell only when v >= 0.15, lasso (fixed 1e-4)",797,188,609,0.7641154328732748,0.0773484512301657,0.018245305936350254,0.18028818663529497,1.6065126507547758,2.857018418178907,-2.804055340631585,-2.0860574626722044,2024-04-04,0.09399481839312787,0.23588456712672523,1.0,4.4392663970456425,-2.8327537462908667,0.09006819728066001,False,"sell only when v >= 0.15, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.2,"sell only when v >= 0.20, lasso (fixed 1e-4)",797,135,662,0.8306148055207027,0.0868988498856227,0.014719378587903465,0.13218032554781933,1.7677584785299756,3.143777628940062,-2.6534266437558385,-0.9693402906538151,2020-08-26,0.09071451434762383,0.16938519447929737,1.0,4.4392663970456425,-2.671507918515667,0.09006819728066001,False,"sell only when v >= 0.20, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,lasso_f,0.3,"sell only when v >= 0.30, lasso (fixed 1e-4)",797,53,744,0.9335006273525721,0.07429270441838548,0.004940418236103426,0.08015755348985026,0.978406959017267,1.7399966947496115,-2.0396736619902063,-0.8806020666609108,2023-02-07,0.09119198911090269,0.06649937264742785,1.0,4.4392663970456425,-3.4608594380283755,0.09006819728066001,False,"sell only when v >= 0.30, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.0,"sell only when v >= 0.00, elastic net (causally tuned)",797,449,348,0.4366373902132999,0.1082647869890779,0.06099233294616812,0.2477273258556659,3.9084233675028357,6.950731164021762,-2.8081325441834792,-2.0860574626722044,2024-04-04,0.06659041343273,0.5633626097867002,1.0,4.4392663970456425,-0.5308430295428068,0.09006819728066001,False,"sell only when v >= 0.00, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.05,"sell only when v >= 0.05, elastic net (causally tuned)",797,357,440,0.5520702634880803,0.10670470669518717,0.04779621115455687,0.21987312595471745,3.450814312399392,6.136920268638062,-2.7738915708351684,-2.0860574626722044,2024-04-04,0.07656993850569138,0.4479297365119197,1.0,4.4392663970456425,-0.9884520846462506,0.09006819728066001,False,"sell only when v >= 0.05, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.1,"sell only when v >= 0.10, elastic net (causally tuned)",797,253,544,0.6825595984943539,0.09381881395429738,0.02978188197043568,0.20052423945402542,2.3576836441456748,4.192899192171726,-2.9285791503891474,-2.0860574626722044,2024-04-04,0.08832388474678086,0.3174404015056462,1.0,4.4392663970456425,-2.0815827528999677,0.09006819728066001,False,"sell only when v >= 0.10, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.15,"sell only when v >= 0.15, elastic net (causally tuned)",797,184,613,0.7691342534504392,0.08819845938515294,0.020362003170474454,0.15940227191147618,2.0278053482488247,3.6062443863773375,-3.1404895508438626,-1.5903495120537579,2023-07-27,0.0906294236636507,0.23086574654956085,1.0,4.4392663970456425,-2.4114610487968178,0.09006819728066001,False,"sell only when v >= 0.15, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.2,"sell only when v >= 0.20, elastic net (causally tuned)",797,120,677,0.849435382685069,0.06857959984715493,0.01032566120659798,0.13802937018718198,1.187535593529892,2.11191057933089,-2.0874729091897395,-1.5903495120537579,2023-07-27,0.09387710672234481,0.15056461731493098,1.0,4.4392663970456425,-3.2517308035157506,0.09006819728066001,False,"sell only when v >= 0.20, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,enet,0.3,"sell only when v >= 0.30, elastic net (causally tuned)",797,48,749,0.9397741530740276,0.07243395403750252,0.004362396228105548,0.08706626328883371,0.7953814786977579,1.4145045997927463,-3.247975713274392,-0.893440197230004,2022-03-25,0.09119829564604261,0.060225846925972396,1.0,4.4392663970456425,-3.6438849183478847,0.09006819728066001,False,"sell only when v >= 0.30, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,,,always sell (no margin),797,797,0,0.0,0.09006819728066001,0.09006819728066001,0.3220776088577867,4.4392663970456425,7.89478119179661,-3.4797699832520337,-2.0860574626722044,2024-04-04,,1.0,1.0,4.4392663970456425,0.0,0.09006819728066001,False,always sell (no margin),1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,a0,,"size by margin, baseline (HAR + calendar OLS)",797,569,228,0.2860727728983689,0.25771852994296796,0.1839922754548918,1.6854868182541174,1.7329039850271095,3.0817924775332552,-23.58294735729575,-16.997884547178188,2020-08-26,0.07741151771286223,1.9503041519673947,2.7317968525799885,4.4392663970456425,-2.706362412018533,0.09006819728066001,False,"size by margin, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,blk2,,"size by margin, block-diagonal ridge",797,576,221,0.27728983688833125,0.563451230284608,0.4072119305444595,6.918253459066511,0.9343816373543382,1.6617021635499079,-170.87524543420622,-139.30512564463606,2020-08-19,0.08369390679460834,4.379610590281936,6.059982014678304,4.4392663970456425,-3.504884759691304,0.09006819728066001,False,"size by margin, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,blk2_inc,,"size by margin, block-diagonal ridge, without the FOMC columns",797,591,206,0.2584692597239649,0.226277505599613,0.1677917262350957,2.998156703912424,0.8884162307320064,1.5799573897024157,-61.63289194662176,-61.63289194662176,2020-08-26,0.08194324958526915,2.716755125708385,3.66371207307882,4.4392663970456425,-3.5508501663136363,0.09006819728066001,False,"size by margin, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,lgbm,,"size by margin, LightGBM",797,567,230,0.28858218318695106,0.04853998286794317,0.03453220864005495,3.181613825303132,0.17229678012480334,0.306412199106065,-74.7273852150882,-57.84674896885091,2023-02-07,0.07852801474731036,3.0274832437789017,4.2555628664758105,4.4392663970456425,-4.266969616920839,0.09006819728066001,False,"size by margin, LightGBM",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,xgb,,"size by margin, XGBoost",797,573,224,0.2810539523212045,0.3744331191949147,0.2691972111652272,2.6058666708330134,1.6399047940875369,2.9164029293929,-35.04359659339842,-29.291946491928226,2020-08-19,0.07971235931804872,2.750620265780326,3.8259063731708904,4.4392663970456425,-2.799361602958106,0.09006819728066001,False,"size by margin, XGBoost",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,lasso_t,,"size by margin, lasso (causally tuned)",797,585,212,0.2659974905897114,0.19915616343708,0.1461811237273423,2.7594748932149455,0.840940210846959,1.4955261446887635,-71.89875516101225,-70.0522840659,2022-11-02,0.06776060339899433,2.0764082127979706,2.828884351452962,4.4392663970456425,-3.5983261861986833,0.09006819728066001,False,"size by margin, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,lasso_f,,"size by margin, lasso (fixed 1e-4)",797,576,221,0.27728983688833125,0.37500294267365186,0.2710184378670307,3.195966188960563,1.3461607756418388,2.39400923984744,-28.31103094478908,-21.712166755203214,2023-02-07,0.0805765421022754,2.718487576712449,3.7615184004163575,4.4392663970456425,-3.0931056214038035,0.09006819728066001,False,"size by margin, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_mid_model,whole,,reference,enet,,"size by margin, elastic net (causally tuned)",797,591,206,0.2584692597239649,-36.080352016069526,-26.754690139895974,799.0892965521043,-0.5315019747118417,-0.9452218943540599,-22535.534086580603,-22535.534086580603,2023-02-07,0.06815776526773447,38.03969616739449,51.298879603068364,4.4392663970456425,-4.970768371757484,0.09006819728066001,False,"size by margin, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.0,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",489,271,218,0.4458077709611452,0.1193956934898362,0.0661681655127722,0.24103875369072758,4.357751804859843,6.070390794295969,-2.086057462672205,-2.0860574626722044,2024-04-04,0.05008897016010571,0.5541922290388548,1.0,4.227202939457479,0.1305488654023641,0.08849821764958825,True,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.05,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",489,221,268,0.5480572597137015,0.11192591214381732,0.0505841034433203,0.22257598077236995,3.6077466456112393,5.025626287675878,-2.086057462672205,-2.0860574626722044,2024-04-04,0.06917911136889934,0.45194274028629855,1.0,4.227202939457479,-0.6194562938462398,0.08849821764958825,False,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.1,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",489,160,329,0.6728016359918201,0.10217558032486243,0.03343168272388137,0.1760932364396691,3.0138097357796774,4.198266375664994,-1.5903495120537574,-1.5903495120537579,2023-07-27,0.08184661270112666,0.32719836400818,1.0,4.227202939457479,-1.2133932036778017,0.08849821764958825,False,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.15,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",489,112,377,0.7709611451942741,0.09162240012784095,0.02098508959983269,0.1562027918924374,2.1326633531543164,2.970820864988826,-1.6898714585367278,-1.5903495120537579,2023-07-27,0.08757007855790576,0.22903885480572597,1.0,4.227202939457479,-2.0945395863031626,0.08849821764958825,False,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.2,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",489,69,420,0.8588957055214724,0.07037427155525386,0.00993011193724441,0.1346386546269855,1.1708052230514527,1.6309431023582044,-1.98804780685332,-1.5903495120537579,2023-07-27,0.09147572307937177,0.1411042944785276,1.0,4.227202939457479,-3.0563977164060265,0.08849821764958825,False,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,a0,0.3,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",489,28,461,0.9427402862985685,0.037000976145767285,0.00211866530078013,0.07784082135580195,0.4320710958295875,0.6018792533526717,-1.8639617642110766,-0.8806020666609108,2023-02-07,0.09162603275177263,0.05725971370143149,1.0,4.227202939457479,-3.7951318436278916,0.08849821764958825,False,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,blk2,0.0,"sell only when v >= 0.00, block-diagonal ridge",489,287,202,0.4130879345603272,0.10413536620553161,0.061118302865005275,0.25965713447003586,3.736554289528853,5.205056592770452,-2.086057462672205,-2.0860574626722044,2024-04-04,0.06628108083990633,0.5869120654396728,1.0,4.227202939457479,-0.4906486499286262,0.08849821764958825,False,"sell only when v >= 0.00, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,blk2,0.05,"sell only when v >= 0.05, block-diagonal ridge",489,224,265,0.5419222903885481,0.09333822133452904,0.042756158648127825,0.2367793651472582,2.866520806718526,3.993091459994623,-2.4261558838167794,-2.0860574626722044,2024-04-04,0.08440704472344963,0.45807770961145194,1.0,4.227202939457479,-1.3606821327389529,0.08849821764958825,False,"sell only when v >= 0.05, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,blk2,0.1,"sell only when v >= 0.10, block-diagonal ridge",489,164,325,0.6646216768916156,0.09812940458135881,0.03291047515612034,0.21140271090046264,2.47129090505547,3.4425323496730384,-2.086057462672205,-2.0860574626722044,2024-04-04,0.0836381725517102,0.33537832310838445,1.0,4.227202939457479,-1.7559120344020092,0.08849821764958825,False,"sell only when v >= 0.10, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,blk2,0.15,"sell only when v >= 0.15, block-diagonal ridge",489,115,374,0.7648261758691206,0.08450059408898852,0.019872327853238603,0.1898097830614666,1.661997710241896,2.3151790308805515,-2.137332933175232,-2.0860574626722044,2024-04-04,0.08972743345030743,0.23517382413087934,1.0,4.227202939457479,-2.565205229215583,0.08849821764958825,False,"sell only when v >= 0.15, block-diagonal ridge",1.0,
fixed_cell_oos,exit_mid_model,daily_era,,margin,blk2,0.2,"sell only when v >= 0.20, block-diagonal ridge",489,82,407,0.8323108384458078,0.07269160510499127,0.012189594312084422,0.1415871753235203,1.3666761156376597,1.9037931673618693,-1.8467485065422307,-1.5903495120537579,2023-07-27,0.09168284229002302,0.16768916155419222,1.0,4.227202939457479,-2.8605268238198196,0.08849821764958825,False,"sell only when v >= 0.20, block-diagonal ridge",1.0,
