split,n,feature,plain,target,corr_std_weight,lo_w,hi_w,corr_contribution,lo_c,hi_c
all,866,numobs_active_ma_1,"ES prints per bar is-nonzero flag, last bar",pnl_crossed,-0.02406160097395157,-0.08580857746837585,0.03668570131669417,0.027154130672916253,-0.03314390527978639,0.08898091956808576
all,866,numobs_active_ma_1,"ES prints per bar is-nonzero flag, last bar",buy_decision,0.053834875214657484,-0.0383024160045924,0.14353864155664797,-0.047483651662297455,-0.13758527534325174,0.04423777525974245
all,866,numobs_active_ma_5,"ES prints per bar is-nonzero flag, mean of last 5 bars",pnl_mid,-0.02865856429660543,-0.09273819423348918,0.032751851893022155,0.02847833449443537,-0.032407025781875064,0.09225414822871307
all,866,numobs_active_ma_5,"ES prints per bar is-nonzero flag, mean of last 5 bars",pnl_crossed,-0.021902305936469177,-0.08622462985549166,0.04103528629062339,0.022199551363242854,-0.03913712289943414,0.08645803027374123
all,866,numobs_active_ma_5,"ES prints per bar is-nonzero flag, mean of last 5 bars",buy_decision,0.05080963859307648,-0.04030132103767797,0.1426483094980697,-0.050661274894887004,-0.14114584233095256,0.039166280082941936
all,866,numobs_active_ma_25,"ES prints per bar is-nonzero flag, mean of last 25 bars",pnl_mid,-0.03601269768369956,-0.09973339648028776,0.024077045358660766,0.07719909601742701,0.002107836232377066,0.15470571674915531
all,866,numobs_active_ma_25,"ES prints per bar is-nonzero flag, mean of last 25 bars",pnl_crossed,-0.03097173477281971,-0.0943368213130257,0.02886629053327191,0.07659132923954783,-0.0012268847527329423,0.1562107070146563
all,866,numobs_active_ma_25,"ES prints per bar is-nonzero flag, mean of last 25 bars",buy_decision,0.03121558495652544,-0.06316378637975249,0.12301754092922135,-0.022975937803096206,-0.11219966988794097,0.06917609266977262
all,866,numobs_active_ma_125,"ES prints per bar is-nonzero flag, mean of last 125 bars",pnl_mid,0.006838676220055163,-0.05920271949159019,0.07480254661735145,-0.006705617574220912,-0.07261476873739238,0.05710093581658274
all,866,numobs_active_ma_125,"ES prints per bar is-nonzero flag, mean of last 125 bars",pnl_crossed,0.002273477679522314,-0.06495805833264301,0.07048154012514755,-0.0028201004813936128,-0.0691156372686291,0.060598500721470334
all,866,numobs_active_ma_125,"ES prints per bar is-nonzero flag, mean of last 125 bars",buy_decision,-0.13388781256192347,-0.22559314984941803,-0.04461710839251852,0.15582038363968084,0.06807769295738045,0.24436686290611292
all,866,numobs_active_ma_625,"ES prints per bar is-nonzero flag, mean of last 625 bars",pnl_mid,0.01587758277252778,-0.047454091172714916,0.07892013198304781,-0.007797646179782547,-0.0719160014183542,0.05920851775707461
all,866,numobs_active_ma_625,"ES prints per bar is-nonzero flag, mean of last 625 bars",pnl_crossed,0.01116509118084,-0.05142656887433765,0.07387494952606123,-0.002742663901608811,-0.0658974981763924,0.06404961646001442
all,866,numobs_active_ma_625,"ES prints per bar is-nonzero flag, mean of last 625 bars",buy_decision,-0.09860945940207881,-0.1957553374725308,-0.002866463673300058,0.10369953785034683,0.011135695868142403,0.20017414818430385
all,866,numobs_active_ma_3125,"ES prints per bar is-nonzero flag, mean of last 3125 bars",pnl_mid,-0.041579595124562434,-0.11359055021105269,0.025946893007370353,0.05230994199088095,-0.01433459769306911,0.12383997662873296
all,866,numobs_active_ma_3125,"ES prints per bar is-nonzero flag, mean of last 3125 bars",pnl_crossed,-0.037922459028806935,-0.111143139637282,0.031111642609677928,0.04936048463983819,-0.018723087476573298,0.12067805023773578
all,866,numobs_active_ma_3125,"ES prints per bar is-nonzero flag, mean of last 3125 bars",buy_decision,-0.061593926444812735,-0.16154729003002727,0.033765654592702074,0.07283879456205043,-0.023510724406752535,0.17460205692581665
all,866,fomc_release_active_ma_5,"FOMC statement flag is-nonzero flag, mean of last 5 bars",pnl_mid,0.016856211353530222,-0.07131471391272691,0.0963492572628332,0.014140178209007577,-0.07407867527110312,0.09230176929667552
all,866,fomc_release_active_ma_5,"FOMC statement flag is-nonzero flag, mean of last 5 bars",pnl_crossed,0.01927686206406149,-0.06917729495198732,0.09817788369901334,0.0165301542324222,-0.0714823000892864,0.09509790783745518
all,866,fomc_release_active_ma_5,"FOMC statement flag is-nonzero flag, mean of last 5 bars",buy_decision,0.07666154871107639,-0.007242760868162538,0.15894338179174697,0.07130776625031342,-0.0063760026715454325,0.15029998308089637
all,866,fomc_release_active_ma_25,"FOMC statement flag is-nonzero flag, mean of last 25 bars",pnl_mid,0.01676715825127383,-0.07111992908657874,0.09628885961983376,0.014073842934005385,-0.07419205071798186,0.09144256927501726
all,866,fomc_release_active_ma_25,"FOMC statement flag is-nonzero flag, mean of last 25 bars",pnl_crossed,0.01919456565659384,-0.06945123188112176,0.09798058006493464,0.01645452266956493,-0.07210211458787233,0.09474334155291311
all,866,fomc_release_active_ma_25,"FOMC statement flag is-nonzero flag, mean of last 25 bars",buy_decision,0.07714853605356566,-0.006603844673798665,0.15965021902483767,0.07301100763854394,-0.004523634556585396,0.1510174308475983
all,866,fomc_release_active_ma_125,"FOMC statement flag is-nonzero flag, mean of last 125 bars",pnl_mid,0.016658300861777452,-0.07133932173951667,0.09580206442680152,0.013884546780410774,-0.07392417835391436,0.09145110104751539
all,866,fomc_release_active_ma_125,"FOMC statement flag is-nonzero flag, mean of last 125 bars",pnl_crossed,0.019085592903432678,-0.06971737074496824,0.09774598594669312,0.016257656091179507,-0.0717493181428255,0.09471991207346635
all,866,fomc_release_active_ma_125,"FOMC statement flag is-nonzero flag, mean of last 125 bars",buy_decision,0.07761570069096681,-0.006491460516687766,0.16033174529908847,0.07514729345242582,-0.0020363405166135334,0.15268762329687596
all,866,fomc_release_active_ma_625,"FOMC statement flag is-nonzero flag, mean of last 625 bars",pnl_mid,0.016699294049321405,-0.07139342849914107,0.09627128192543911,0.014626395478258045,-0.07378111211755341,0.09255759129755328
all,866,fomc_release_active_ma_625,"FOMC statement flag is-nonzero flag, mean of last 625 bars",pnl_crossed,0.01912178512452723,-0.06925272412719073,0.09842106693963412,0.01700172238751419,-0.07123561610920373,0.09578580133560509
all,866,fomc_release_active_ma_625,"FOMC statement flag is-nonzero flag, mean of last 625 bars",buy_decision,0.07655830075570828,-0.008295305891375662,0.15976532884793054,0.07202901358404239,-0.005506104085278701,0.14977844322927417
all,866,fomc_release_active_ma_3125,"FOMC statement flag is-nonzero flag, mean of last 3125 bars",pnl_mid,0.004923963731885816,-0.08815117104744064,0.08526945939906624,-0.0023774559894089602,-0.09616762754212872,0.08508838551653343
all,866,fomc_release_active_ma_3125,"FOMC statement flag is-nonzero flag, mean of last 3125 bars",pnl_crossed,0.007331354221523147,-0.08664439161468697,0.08723432574142101,-8.489576036517315e-05,-0.09461323131887674,0.08802497450423857
all,866,fomc_release_active_ma_3125,"FOMC statement flag is-nonzero flag, mean of last 3125 bars",buy_decision,0.08046589097040104,-0.005271807010817804,0.16294427048995572,0.07267678408755757,-0.006738935770313467,0.1489757586068774
all,866,fomc_day_active_ma_1,"FOMC day flag is-nonzero flag, last bar",pnl_mid,0.017181450945132237,-0.07050240103875072,0.09556865638662776,0.013549418529138343,-0.07378381359363796,0.09178246554725493
all,866,fomc_day_active_ma_1,"FOMC day flag is-nonzero flag, last bar",pnl_crossed,0.019416700993992876,-0.06888250799440171,0.09842776245490939,0.015923208512552134,-0.07203817534939379,0.09468856631012879
all,866,fomc_day_active_ma_1,"FOMC day flag is-nonzero flag, last bar",buy_decision,0.07637093228331823,-0.005544663221109295,0.1570059549195044,0.07204117289589425,-0.0063983203832544185,0.15043158279056038
all,866,fomc_day_active_ma_125,"FOMC day flag is-nonzero flag, mean of last 125 bars",pnl_mid,0.01815570495424983,-0.06858693687571538,0.09549343980262212,0.010355443508292053,-0.07605089752233082,0.08601296091605126
all,866,fomc_day_active_ma_125,"FOMC day flag is-nonzero flag, mean of last 125 bars",pnl_crossed,0.021627098899271297,-0.06501516988044294,0.09980658280456008,0.01260418645945585,-0.07437194620620478,0.08895225358124338
all,866,fomc_day_active_ma_125,"FOMC day flag is-nonzero flag, mean of last 125 bars",buy_decision,0.085471884627154,0.005439470933747898,0.16502868960699202,0.08465552056748374,0.005251144548422937,0.16214017218436513
all,866,fomc_day_active_ma_625,"FOMC day flag is-nonzero flag, mean of last 625 bars",pnl_mid,0.01576902851076285,-0.07219371485556406,0.09531542068366115,0.013591722523110892,-0.07377629157059222,0.09101334877424823
all,866,fomc_day_active_ma_625,"FOMC day flag is-nonzero flag, mean of last 625 bars",pnl_crossed,0.018241587228816226,-0.06985663987094816,0.0972062682755222,0.015966856402749353,-0.07224246155212362,0.09427973122701973
all,866,fomc_day_active_ma_625,"FOMC day flag is-nonzero flag, mean of last 625 bars",buy_decision,0.07701642187006512,-0.006679374427059526,0.15885137864547436,0.07588071104398639,-0.0006616424418926633,0.1535779721519837
all,866,fomc_day_active_ma_3125,"FOMC day flag is-nonzero flag, mean of last 3125 bars",pnl_mid,0.005969141709608107,-0.08692335699762486,0.08681405740410023,-0.0016237407958565515,-0.09567102133034674,0.08549947019910654
all,866,fomc_day_active_ma_3125,"FOMC day flag is-nonzero flag, mean of last 3125 bars",pnl_crossed,0.008331806662935879,-0.08548326841839099,0.08871803755333849,0.0006870927504415694,-0.09393171794925834,0.08858356235565103
all,866,fomc_day_active_ma_3125,"FOMC day flag is-nonzero flag, mean of last 3125 bars",buy_decision,0.08109295850903836,-0.004744241610762163,0.16403161361717572,0.07309218655886951,-0.0068071053869987914,0.14919021283618195
all,866,DOW_0,calendar: DOW_0,pnl_mid,-0.04664907308335285,-0.10902886774877238,0.013838303661475147,-0.00711591565568,-0.07001628112172667,0.05555692514932532
all,866,DOW_0,calendar: DOW_0,pnl_crossed,-0.04232547070335777,-0.10476360579305878,0.01894668005401603,-0.005626561408332175,-0.06870288446383294,0.055410177957706065
all,866,DOW_0,calendar: DOW_0,buy_decision,-0.09338799120602653,-0.19530275087302923,0.007213432328704973,-0.06630557566161188,-0.12045332508241771,-0.00857967982518745
all,866,DOW_1,calendar: DOW_1,pnl_mid,-0.03402847550573081,-0.09346712429504866,0.024524917136551395,0.07114656092755978,0.017047405566821654,0.127511217912166
all,866,DOW_1,calendar: DOW_1,pnl_crossed,-0.026219835409256712,-0.08537509059207239,0.03224119459618551,0.06726471751566733,0.012118663238035189,0.12301381735222437
all,866,DOW_1,calendar: DOW_1,buy_decision,-0.02255065888222918,-0.10620484355589668,0.06489396057337424,0.04563341784242135,-0.03135442110861451,0.12195607542351107
all,866,DOW_2,calendar: DOW_2,pnl_mid,-0.049891202021189254,-0.11503249606921367,0.01281805791591116,-0.012220195785189578,-0.07509864867835508,0.04807577656803745
all,866,DOW_2,calendar: DOW_2,pnl_crossed,-0.04694227077716676,-0.11177837520288186,0.016574026177857422,-0.01162041499559675,-0.07599014959173733,0.049734434802483296
all,866,DOW_2,calendar: DOW_2,buy_decision,0.00044284292268586655,-0.09329380852806192,0.08933038122939149,0.016992218780734314,-0.048089367723395504,0.07541557708906955
all,866,DOW_3,calendar: DOW_3,pnl_mid,0.008437727569586564,-0.06401188547470035,0.07773470618133052,0.053735013011396236,-0.005848265669797239,0.11490793906094882
all,866,DOW_3,calendar: DOW_3,pnl_crossed,0.013994225632643973,-0.05884420159017936,0.08406904192002802,0.04982127879054091,-0.011500236512727737,0.1117515946481441
all,866,DOW_3,calendar: DOW_3,buy_decision,0.17558544852058017,0.08905604730475444,0.25762988915603113,-0.029107419771067598,-0.10126556017392817,0.04014585476397271
all,866,DOW_4,calendar: DOW_4,pnl_mid,0.03863092662115676,-0.01933484951781151,0.10275036461301108,0.022142737002622703,-0.040443223199886386,0.08360070239693049
all,866,DOW_4,calendar: DOW_4,pnl_crossed,0.03282191433992646,-0.025141980276427358,0.0958376975378127,0.02111480978434861,-0.04057827556328125,0.08177465377944394
all,866,DOW_4,calendar: DOW_4,buy_decision,-0.022576380072611823,-0.11458337370779388,0.06904200721101848,-0.1107950420592212,-0.16348562652653073,-0.061844533331479976
all,866,is_opex,calendar: is_opex,pnl_mid,-0.04145773941049075,-0.10729496174683331,0.017562481007183037,-0.0055759590418014765,-0.04764102034946495,0.03507455004950222
all,866,is_opex,calendar: is_opex,pnl_crossed,-0.03596457326389928,-0.1019136660517367,0.02262662033728519,-0.005647012482435017,-0.048522381970410186,0.03580728839917108
all,866,is_opex,calendar: is_opex,buy_decision,0.020924315839900776,-0.06525012258618547,0.11075971262194294,0.05920084949519605,-0.010335438900979117,0.11256332669414908
all,866,is_opex_week,calendar: is_opex_week,pnl_mid,-0.02276106979649604,-0.08888451635752054,0.03791793120367226,-0.027238257951393046,-0.0988725975812706,0.0452241780638675
all,866,is_opex_week,calendar: is_opex_week,pnl_crossed,-0.017612663527569867,-0.08281900679078968,0.043324574259908946,-0.026428883810600323,-0.09791338163714404,0.04671411546008167
all,866,is_opex_week,calendar: is_opex_week,buy_decision,0.052583709135475845,-0.03564886635594706,0.13994712325543224,-0.006654690510337739,-0.07755020661924775,0.06556373771938068
all,866,is_quad_witch,calendar: is_quad_witch,pnl_mid,0.03433570722890172,-0.027794712929589547,0.0999312062501916,-0.015534805393295686,-0.05179934763802685,0.028229065568484157
all,866,is_quad_witch,calendar: is_quad_witch,pnl_crossed,0.029994075515134364,-0.030661780243189447,0.09541629834030811,-0.016042917898364605,-0.05323389396431822,0.02999831632355086
all,866,is_quad_witch,calendar: is_quad_witch,buy_decision,-0.03375829633015195,-0.12600200458819566,0.061872115327000606,-0.05839178224831171,-0.08723337587161345,-0.021527337021609177
all,866,is_month_end,calendar: is_month_end,pnl_mid,0.03576333257207801,-0.023398994628221516,0.09780354752077267,-0.04250512449675995,-0.09613804254605166,0.02141876280477001
all,866,is_month_end,calendar: is_month_end,pnl_crossed,0.03103849805029412,-0.028203114327869986,0.09366284597362666,-0.04446940995757897,-0.0981786076164672,0.017037278206006354
all,866,is_month_end,calendar: is_month_end,buy_decision,-0.026617570978286955,-0.11853163607213744,0.06580250051568928,-0.06862183491528383,-0.12181548898108881,-0.005971135347917257
all,866,is_quarter_end,calendar: is_quarter_end,pnl_mid,0.03201273479511342,-0.030735764093193486,0.09830688702189226,-0.037852653934833544,-0.06756870683824528,-0.007512711397761392
all,866,is_quarter_end,calendar: is_quarter_end,pnl_crossed,0.027348522058639677,-0.03474833811324739,0.09403421720503606,-0.038102781250444695,-0.06864236658534738,-0.006857199959524897
all,866,is_quarter_end,calendar: is_quarter_end,buy_decision,-0.047226783849850316,-0.13765673816110963,0.043396123920168846,-0.0489950466778705,-0.09469964967041357,0.012869647952981612
all,866,days_to_opex,calendar: days_to_opex,pnl_mid,0.03856387845904508,-0.019016651423160676,0.10110932791079519,-0.06251371629170296,-0.12107835725622802,-0.0019795426361044538
all,866,days_to_opex,calendar: days_to_opex,pnl_crossed,0.035450974495444626,-0.022390386693680042,0.0976403897382619,-0.06295518416664926,-0.12145010635916949,-0.002140016110140658
all,866,days_to_opex,calendar: days_to_opex,buy_decision,-0.0035666332423624934,-0.09853028923140682,0.09336186406463118,-0.02391404984891689,-0.1037516702343456,0.05414528087179159
month_end,52,har_ma_1,"realized variance (target), last bar",pnl_mid,0.13501646982015342,-0.08111839785740439,0.33265456099985663,-0.09665720969399258,-0.28395829675383405,0.09660083193382658
month_end,52,har_ma_1,"realized variance (target), last bar",pnl_crossed,0.12739327674257353,-0.08078122588085715,0.32092459913340143,-0.09959869345495048,-0.2931000938787525,0.09671956187198864
month_end,52,har_ma_1,"realized variance (target), last bar",buy_decision,0.0664935310019683,-0.1876959239982358,0.30734419718427575,-0.07216980654743889,-0.2781371842880547,0.1795128751526694
month_end,52,har_ma_5,"realized variance (target), mean of last 5 bars",pnl_mid,0.12888576238339813,-0.08337478705060292,0.3327657038481854,-0.057492694842116915,-0.26118019519042435,0.14692349411283098
month_end,52,har_ma_5,"realized variance (target), mean of last 5 bars",pnl_crossed,0.12188772083245326,-0.08647528459698686,0.31906816886527073,-0.06067374137232977,-0.2694696380495476,0.14731813292453502
month_end,52,har_ma_5,"realized variance (target), mean of last 5 bars",buy_decision,0.056896745322516006,-0.20233088628312088,0.3066894202754149,-0.12239023818150922,-0.263164178860356,0.07527473232406583
month_end,52,har_ma_25,"realized variance (target), mean of last 25 bars",pnl_mid,0.10179887066484364,-0.17901966965879396,0.3446754081994628,-0.08157969848681763,-0.2672691707433316,0.12655388082873908
month_end,52,har_ma_25,"realized variance (target), mean of last 25 bars",pnl_crossed,0.09686403359991323,-0.18100750703115345,0.3348905690748464,-0.08590299633641754,-0.28124053321635983,0.1270532325878824
month_end,52,har_ma_25,"realized variance (target), mean of last 25 bars",buy_decision,0.020051532904121934,-0.21027380828615955,0.2534889197533581,-0.15145869977138174,-0.2613766979373803,-0.01900708887700749
month_end,52,har_ma_125,"realized variance (target), mean of last 125 bars",pnl_mid,0.10772353919194516,-0.16422568019926,0.35654805825067515,-0.05545266451442643,-0.2586751319238328,0.1837337410256446
month_end,52,har_ma_125,"realized variance (target), mean of last 125 bars",pnl_crossed,0.1023670176860425,-0.16236581750238482,0.34287331938162413,-0.06052746620089149,-0.27421400680444263,0.1854191934700139
month_end,52,har_ma_125,"realized variance (target), mean of last 125 bars",buy_decision,0.07298777826322499,-0.18375859120719915,0.2759800876554384,-0.19616079519947716,-0.3070158631145012,-0.05821526329079868
month_end,52,har_ma_625,"realized variance (target), mean of last 625 bars",pnl_mid,-0.1085759269346046,-0.31338716651017584,0.12272848064597916,0.20053779773568248,0.012022307274892336,0.37968113216365773
month_end,52,har_ma_625,"realized variance (target), mean of last 625 bars",pnl_crossed,-0.10830000373500086,-0.3120762775812464,0.12578138070830458,0.1971492477925271,0.005244313125660646,0.3793622417761948
month_end,52,har_ma_625,"realized variance (target), mean of last 625 bars",buy_decision,-0.09471036384515671,-0.32830448142578533,0.12793615535612562,-0.11828249425546226,-0.3460670918896956,0.1480669955042842
month_end,52,har_ma_3125,"realized variance (target), mean of last 3125 bars",pnl_mid,0.11203953165106541,-0.35111867151152215,0.4417517413319394,-0.08142432792884377,-0.29713295416398305,0.08157612031486201
month_end,52,har_ma_3125,"realized variance (target), mean of last 3125 bars",pnl_crossed,0.10995509244400811,-0.35345658412032077,0.4375621140409799,-0.07554006897828372,-0.29100969329685483,0.0814254434792139
month_end,52,har_ma_3125,"realized variance (target), mean of last 3125 bars",buy_decision,0.02705297352177482,-0.2803091867763876,0.28490891870462126,-0.09525517964756786,-0.34954718896707926,0.04955411753536917
month_end,52,adj_sumret_ma_1,"signed return, last bar",pnl_mid,-0.0835139712962752,-0.3499852030506887,0.2514078434501124,-0.047819434486443935,-0.27082242507582216,0.16392544256674957
month_end,52,adj_sumret_ma_1,"signed return, last bar",pnl_crossed,-0.0774972472664514,-0.34252542836316474,0.2518841583260758,-0.052753742003258,-0.271634303574737,0.16654763840906459
month_end,52,adj_sumret_ma_1,"signed return, last bar",buy_decision,-0.02962146368275184,-0.25508553551809715,0.22050744404415545,-0.06994679939283001,-0.2819481987229431,0.22115565052457417
month_end,52,adj_sumret_ma_5,"signed return, mean of last 5 bars",pnl_mid,-0.1396263200839565,-0.38149636897644124,0.16401261068056897,-0.08964015715415075,-0.32280843768758977,0.16689095411818272
month_end,52,adj_sumret_ma_5,"signed return, mean of last 5 bars",pnl_crossed,-0.13340665650830613,-0.3746859104351732,0.16922024390331664,-0.08903426436454448,-0.31518508861977573,0.165384993757312
month_end,52,adj_sumret_ma_5,"signed return, mean of last 5 bars",buy_decision,-0.043076361664509843,-0.27559718504184266,0.21801988955436802,-0.1383846730613199,-0.3495985817815505,0.1513688739770862
month_end,52,adj_sumret_ma_25,"signed return, mean of last 25 bars",pnl_mid,0.15507142239475802,-0.06348287909869788,0.36079659171837597,-0.009997332580626416,-0.25115558784088177,0.16212403667945827
month_end,52,adj_sumret_ma_25,"signed return, mean of last 25 bars",pnl_crossed,0.14772379428248783,-0.06827856060641993,0.34865856186203964,-0.013780165178695803,-0.25692472403333644,0.15835958976540293
month_end,52,adj_sumret_ma_25,"signed return, mean of last 25 bars",buy_decision,0.09444686903113232,-0.163892518614246,0.33239768281049265,-0.027022887907966774,-0.25618768851668106,0.16387668573131903
month_end,52,adj_sumret_ma_125,"signed return, mean of last 125 bars",pnl_mid,0.05464998675814732,-0.13716173977794233,0.2605675606746552,-0.03997226867425331,-0.2042628713547906,0.12663943288797375
month_end,52,adj_sumret_ma_125,"signed return, mean of last 125 bars",pnl_crossed,0.04980720896304251,-0.13867255309753596,0.25566862072898355,-0.04706969209572045,-0.21745966289550137,0.12797883730904283
month_end,52,adj_sumret_ma_125,"signed return, mean of last 125 bars",buy_decision,0.10329360644543475,-0.12244057460752043,0.31205970797784593,-0.16203693944884903,-0.32181546083733886,-0.0027817730928830224
month_end,52,adj_sumret_ma_625,"signed return, mean of last 625 bars",pnl_mid,0.1768070159994445,-0.09457771687718901,0.38110021289131074,-0.0939929673147163,-0.3132931760470687,0.08250201026407775
month_end,52,adj_sumret_ma_625,"signed return, mean of last 625 bars",pnl_crossed,0.1737624061244427,-0.09248361636553126,0.3734035816791203,-0.0954732754848052,-0.3224146310287157,0.08709993955841432
month_end,52,adj_sumret_ma_625,"signed return, mean of last 625 bars",buy_decision,0.21110213034700973,-0.1615275496600759,0.4583575841664869,-0.0999123933080901,-0.37457456668973194,0.20914805941701956
month_end,52,adj_sumret_ma_3125,"signed return, mean of last 3125 bars",pnl_mid,-0.2777128067909703,-0.5459380646279943,0.008692021535553917,0.02873975947674381,-0.5028458210884583,0.5618209242132742
month_end,52,adj_sumret_ma_3125,"signed return, mean of last 3125 bars",pnl_crossed,-0.2775052050838655,-0.5427264530954291,0.006263934904563129,0.029064684152904214,-0.4947144170787543,0.5700742832630419
month_end,52,adj_sumret_ma_3125,"signed return, mean of last 3125 bars",buy_decision,-0.0698205195397172,-0.3673442315431811,0.16421400747990683,0.057725991552283085,-0.43122982538644783,0.18198811025648456
month_end,52,adj_sumabsret_ma_1,"absolute return, last bar",pnl_mid,0.09797183015048899,-0.2516939978796275,0.3860303234313711,-0.09239743424915742,-0.27246748611631494,0.08392917449852057
month_end,52,adj_sumabsret_ma_1,"absolute return, last bar",pnl_crossed,0.09420641822208983,-0.2508293006055115,0.37687735576723863,-0.09652235712943232,-0.27884234986537515,0.08272468044566382
month_end,52,adj_sumabsret_ma_1,"absolute return, last bar",buy_decision,0.04421993233572353,-0.1959391629292588,0.23559758832578478,-0.11123883692720281,-0.2654490883003736,0.08170409791702204
month_end,52,adj_sumabsret_ma_5,"absolute return, mean of last 5 bars",pnl_mid,0.1413094159226683,-0.11790409281201836,0.36545954003200304,-0.0458188740995572,-0.23460988690381027,0.14465514570233404
month_end,52,adj_sumabsret_ma_5,"absolute return, mean of last 5 bars",pnl_crossed,0.1336135190512972,-0.11801835586179424,0.35258478341744864,-0.050189500983482384,-0.2430343633214262,0.14482163338030146
month_end,52,adj_sumabsret_ma_5,"absolute return, mean of last 5 bars",buy_decision,0.06032631552523903,-0.19574894262941378,0.28616642403593356,-0.13237404563878724,-0.2600997067221801,0.06002934509076004
month_end,52,adj_sumabsret_ma_25,"absolute return, mean of last 25 bars",pnl_mid,0.08780829755432605,-0.25104388204636724,0.37711459828745547,-0.0625205140997974,-0.24563672874463963,0.14269367171927455
month_end,52,adj_sumabsret_ma_25,"absolute return, mean of last 25 bars",pnl_crossed,0.08319994293279712,-0.2525519762356169,0.3666967317023191,-0.06746954430932506,-0.25509087656351803,0.14568440173143374
month_end,52,adj_sumabsret_ma_25,"absolute return, mean of last 25 bars",buy_decision,0.03334619092445652,-0.20129657806803955,0.2325373473661858,-0.13955810795276624,-0.25437570332096476,0.003163556791594177
month_end,52,adj_sumabsret_ma_125,"absolute return, mean of last 125 bars",pnl_mid,-0.14866491515946054,-0.33853521209743676,0.044628908136641436,0.016997141094476604,-0.17492886494217819,0.2836540909924333
month_end,52,adj_sumabsret_ma_125,"absolute return, mean of last 125 bars",pnl_crossed,-0.1401840515091915,-0.3254096134121535,0.048434431066537754,0.009552114034748269,-0.18920991051262076,0.28161160173722477
month_end,52,adj_sumabsret_ma_125,"absolute return, mean of last 125 bars",buy_decision,-0.05944737173410862,-0.3257683000244259,0.2072299549347126,-0.09404293548938826,-0.23016226436244358,0.1378748212480873
month_end,52,adj_sumabsret_ma_625,"absolute return, mean of last 625 bars",pnl_mid,-0.022375241142190503,-0.17975121347829048,0.20110546990744604,0.06534316709999487,-0.2197503958691534,0.20096881785762166
month_end,52,adj_sumabsret_ma_625,"absolute return, mean of last 625 bars",pnl_crossed,-0.022437943404787667,-0.1711945528258661,0.1923591743767334,0.06852133108061559,-0.2105356918179718,0.20364120133966795
month_end,52,adj_sumabsret_ma_625,"absolute return, mean of last 625 bars",buy_decision,0.1542542708098235,-0.15578083955314856,0.4313021076423671,-0.09525176857408002,-0.24541797713874172,-0.017252565239163773
month_end,52,adj_sumabsret_ma_3125,"absolute return, mean of last 3125 bars",pnl_mid,-0.18872404031658682,-0.4286326627635577,0.06547497125189419,-0.1312225553852411,-0.5427131382949879,0.17466787664385944
month_end,52,adj_sumabsret_ma_3125,"absolute return, mean of last 3125 bars",pnl_crossed,-0.18188614794440244,-0.42247434123084004,0.06620780956256839,-0.13509798890836686,-0.5427843597573745,0.16759635701617784
month_end,52,adj_sumabsret_ma_3125,"absolute return, mean of last 3125 bars",buy_decision,-0.2296224399418504,-0.4696414757689418,0.035160508060232805,-0.35517351379033096,-0.5863155348417837,0.061405486202783334
month_end,52,adj_sumret3_ma_1,"cubed returns (skew), last bar",pnl_mid,0.16112923300719778,-0.12567602726279303,0.4139830121313717,-0.029641701820220367,-0.3060769274462782,0.16714842339521888
month_end,52,adj_sumret3_ma_1,"cubed returns (skew), last bar",pnl_crossed,0.15379417927241942,-0.12800248419407229,0.401983920845115,-0.03335370738187091,-0.3051627670411206,0.15737361772269487
month_end,52,adj_sumret3_ma_1,"cubed returns (skew), last bar",buy_decision,0.11570189214280127,-0.1794496006330408,0.3355225258017948,0.0653971351717882,-0.28135059690680025,0.4533822508813032
month_end,52,adj_sumret3_ma_5,"cubed returns (skew), mean of last 5 bars",pnl_mid,0.12550813483066228,-0.04894861550203539,0.3049833277821009,0.40223730233201366,0.2795709839160323,0.574807136237933
month_end,52,adj_sumret3_ma_5,"cubed returns (skew), mean of last 5 bars",pnl_crossed,0.11795710196109983,-0.051466747894917834,0.2906147408895574,0.4033691158212672,0.27786297346602923,0.5818455282179075
month_end,52,adj_sumret3_ma_5,"cubed returns (skew), mean of last 5 bars",buy_decision,0.08119156258083295,-0.16682993496814202,0.3214036576054882,-0.08285898351654651,-0.3309360440859889,0.21752794549782725
month_end,52,adj_sumret3_ma_25,"cubed returns (skew), mean of last 25 bars",pnl_mid,-0.17224191345970666,-0.3487708254116034,0.001090204435663848,0.19093530216430368,0.03858244689760351,0.3637757488108591
month_end,52,adj_sumret3_ma_25,"cubed returns (skew), mean of last 25 bars",pnl_crossed,-0.16381165288283336,-0.3370567907859645,0.006445589257618536,0.1883248002124792,0.037380229520348064,0.35881435539251066
month_end,52,adj_sumret3_ma_25,"cubed returns (skew), mean of last 25 bars",buy_decision,-0.09916246289761278,-0.3522011246332798,0.13757691870816266,-0.046379709976040996,-0.24114501655961823,0.18841995906521092
month_end,52,adj_sumret3_ma_125,"cubed returns (skew), mean of last 125 bars",pnl_mid,0.11117504245857968,-0.04889148879000775,0.2849046927924787,-0.14503157720689866,-0.33071403264756416,0.013635424276235437
month_end,52,adj_sumret3_ma_125,"cubed returns (skew), mean of last 125 bars",pnl_crossed,0.10637600429864716,-0.051430120592564334,0.2781784980880659,-0.15043216859824313,-0.3372862380666777,0.010965512330420884
