,straddle_short_pts,strangle_short_pts,vertical_short_pts
2024-04-15,10.330175399780273,7.980175495147705,2.3499999046325684
2024-04-16,-8.189844131469727,-10.689843654632568,2.5
2024-04-17,8.309961318969727,8.699999809265137,-0.39003896713256836
2024-04-18,6.020116806030273,7.599999904632568,-1.579883098602295
2024-04-19,9.120019912719727,9.050000190734863,0.07001924514770508
2024-04-22,-1.5999021530151367,-3.949902296066284,2.3499999046325684
2024-04-23,6.100194931030273,4.2001951932907104,1.899999976158142
2024-04-24,4.829882621765137,6.1499998569488525,-1.3201172351837158
2024-04-25,1.2199220657348633,-1.2800781726837158,2.5
2024-04-26,-3.4150390625,-5.890039086341858,2.4749999046325684
2024-04-29,-8.969922065734863,-6.219921946525574,-2.75
2024-04-30,-16.635058879852295,-19.260058641433716,2.624999761581421
