,w0p5_K_c,w0p5_K_p,w0p5_entry,w0p5_ask,w0p5_pay,w1_K_c,w1_K_p,w1_entry,w1_ask,w1_pay,w2_K_c,w2_K_p,w2_entry,w2_ask,w2_pay
2022-07-01,3835.0,3795.0,1.2000000029802322,1.300000011920929,0.0,3855.0,3775.0,0.10000000149011612,0.15000000223517418,0.0,3895.0,3735.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-05,3845.0,3805.0,1.2999999970197678,1.399999976158142,0.0,3865.0,3785.0,0.17500000447034836,0.2500000074505806,0.0,3905.0,3745.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-06,3885.0,3845.0,1.0750000178813934,1.1500000357627869,0.0,3905.0,3825.0,0.2000000048428774,0.2500000074505806,0.0,3945.0,3785.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-07,3925.0,3880.0,0.5500000044703484,0.5999999940395355,0.0,3945.0,3860.0,0.07500000111758709,0.15000000223517418,0.0,4000.0,3825.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-08,3930.0,3885.0,0.6250000074505806,0.7000000178813934,0.0,3950.0,3865.0,0.10000000149011612,0.15000000223517418,0.0,3990.0,3825.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-11,3875.0,3835.0,0.699999988079071,0.7999999821186066,0.0,3895.0,3815.0,0.10000000149011612,0.15000000223517418,0.0,3935.0,3775.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-12,3835.0,3795.0,0.8999999910593033,0.949999988079071,0.0,3855.0,3775.0,0.10000000149011612,0.15000000223517418,0.0,3895.0,3735.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-13,3835.0,3790.0,1.199999988079071,1.25,0.0,3855.0,3775.0,0.2000000048428774,0.2500000037252903,0.0,3895.0,3735.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-14,3815.0,3775.0,0.6000000089406967,0.6500000059604645,0.0,3835.0,3755.0,0.10000000149011612,0.15000000223517418,0.0,3875.0,3715.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-15,3875.0,3830.0,0.4750000089406967,0.550000011920929,0.0,3895.0,3810.0,0.10000000149011612,0.15000000223517418,0.0,3935.0,3775.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-18,3860.0,3815.0,0.4000000059604645,0.45000000298023224,0.0,3880.0,3800.0,0.05000000074505806,0.10000000149011612,0.0,3920.0,3760.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-19,3955.0,3910.0,0.45000000670552254,0.5,0.0,3975.0,3890.0,0.10000000149011612,0.15000000223517418,0.0,4010.0,3850.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-20,3990.0,3945.0,0.45000001043081284,0.5000000149011612,0.0,4010.0,3925.0,0.05000000074505806,0.10000000149011612,0.0,4050.0,3885.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-21,4010.0,3965.0,0.32500000670552254,0.4000000059604645,0.0,4030.0,3945.0,0.10000000149011612,0.15000000223517418,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-22,3980.0,3935.0,0.4000000096857548,0.5000000149011612,0.0,4000.0,3920.0,0.10000000149011612,0.15000000223517418,0.0,4040.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-25,3970.0,3925.0,0.30000000819563866,0.3500000089406967,0.0,3990.0,3905.0,0.05000000074505806,0.10000000149011612,0.0,4030.0,3865.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-26,3940.0,3895.0,0.3750000074505806,0.45000000298023224,0.0,3960.0,3875.0,0.05000000074505806,0.10000000149011612,0.0,4000.0,3840.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-27,4060.0,4015.0,1.699999988079071,1.850000023841858,0.0,4080.0,3995.0,0.22500000335276127,0.30000000074505806,0.0,4120.0,3955.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-28,4100.0,4055.0,0.3000000063329935,0.350000012665987,0.0,4120.0,4035.0,0.10000000149011612,0.15000000223517418,0.0,4160.0,3990.0,0.05000000074505806,0.10000000149011612,0.0
2022-07-29,4160.0,4115.0,0.35000000707805157,0.4000000134110451,0.0,4180.0,4095.0,0.10000000149011612,0.15000000223517418,0.0,4225.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-01,4140.0,4095.0,0.30000000819563866,0.3500000089406967,0.0,4160.0,4075.0,0.05000000074505806,0.10000000149011612,0.0,4205.0,4035.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-02,4130.0,4080.0,0.3250000048428774,0.4000000059604645,0.0,4150.0,4060.0,0.05000000074505806,0.10000000149011612,0.0,4190.0,4020.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-03,4185.0,4135.0,0.2000000048428774,0.2500000037252903,0.0,4205.0,4115.0,0.10000000149011612,0.15000000223517418,0.0,4250.0,4075.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-04,4180.0,4135.0,0.1250000037252903,0.20000000670552254,0.0,4200.0,4115.0,0.10000000149011612,0.15000000223517418,0.0,4245.0,4070.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-05,4160.0,4110.0,0.15000000223517418,0.20000000298023224,0.0,4180.0,4090.0,0.07500000111758709,0.15000000223517418,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-08,4160.0,4115.0,0.2000000048428774,0.2500000074505806,0.0,4180.0,4095.0,0.05000000074505806,0.10000000149011612,0.0,4225.0,4055.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-09,4150.0,4100.0,0.10000000149011612,0.15000000223517418,0.0,4170.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-10,4225.0,4180.0,0.15000000223517418,0.20000000298023224,0.0,4250.0,4160.0,0.05000000074505806,0.10000000149011612,0.0,4290.0,4115.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-11,4230.0,4185.0,0.2000000048428774,0.2500000074505806,0.0,4255.0,4165.0,0.05000000074505806,0.10000000149011612,0.0,4295.0,4120.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-12,4295.0,4250.0,0.2000000048428774,0.2500000074505806,0.0,4315.0,4225.0,0.05000000074505806,0.10000000149011612,0.0,4360.0,4185.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-15,4325.0,4275.0,0.10000000149011612,0.15000000223517418,0.0,4345.0,4255.0,0.05000000074505806,0.10000000149011612,0.0,4390.0,4210.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-16,4325.0,4280.0,0.2750000078231096,0.3500000089406967,0.0,4350.0,4260.0,0.07500000111758709,0.15000000223517418,0.0,4390.0,4215.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-17,4305.0,4255.0,0.3750000111758709,0.45000001788139343,0.0,4325.0,4235.0,0.10000000149011612,0.15000000223517418,0.0,4365.0,4190.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-18,4315.0,4265.0,0.10000000149011612,0.15000000223517418,0.0,4335.0,4245.0,0.05000000074505806,0.10000000149011612,0.0,4380.0,4200.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-19,4255.0,4205.0,0.2750000078231096,0.3500000089406967,0.0,4275.0,4185.0,0.10000000149011612,0.15000000223517418,0.0,4315.0,4140.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-22,4160.0,4115.0,0.4000000059604645,0.45000000298023224,0.0,4180.0,4095.0,0.10000000149011612,0.15000000223517418,0.0,4225.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-23,4160.0,4115.0,0.22500000335276127,0.30000000447034836,0.0,4180.0,4095.0,0.05000000074505806,0.10000000149011612,0.0,4220.0,4050.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-24,4165.0,4120.0,0.15000000223517418,0.20000000298023224,0.0,4190.0,4100.0,0.05000000074505806,0.10000000149011612,0.0,4230.0,4060.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-25,4205.0,4155.0,0.10000000149011612,0.15000000223517418,0.0,4225.0,4135.0,0.05000000074505806,0.10000000149011612,0.0,4265.0,4095.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-26,4100.0,4055.0,0.9750000089406967,1.050000011920929,0.0,4120.0,4035.0,0.2000000048428774,0.2500000074505806,0.0,4160.0,3990.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-29,4070.0,4025.0,0.4000000059604645,0.45000000298023224,0.0,4090.0,4005.0,0.10000000149011612,0.15000000223517418,0.0,4130.0,3965.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-30,4010.0,3965.0,0.8250000029802322,0.9000000059604645,0.0,4030.0,3945.0,0.10000000149011612,0.15000000223517418,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2022-08-31,3995.0,3950.0,0.6750000044703484,0.75,0.0,4015.0,3930.0,0.10000000149011612,0.15000000223517418,0.0,4055.0,3890.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-01,3965.0,3920.0,0.875,0.9500000178813934,1.85009765625,3985.0,3900.0,0.1250000037252903,0.20000000670552254,0.0,4025.0,3860.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-02,3950.0,3905.0,1.550000011920929,1.6500000357627869,0.0,3970.0,3885.0,0.2500000074505806,0.30000001192092896,0.0,4010.0,3850.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-06,3935.0,3890.0,1.1749999821186066,1.25,0.0,3955.0,3870.0,0.12500000186264515,0.20000000298023224,0.0,3995.0,3830.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-07,4010.0,3965.0,0.4750000014901161,0.5499999970197678,0.0,4030.0,3945.0,0.10000000149011612,0.15000000223517418,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-08,4015.0,3970.0,0.6000000089406967,0.6500000059604645,0.0,4035.0,3950.0,0.10000000149011612,0.15000000223517418,0.0,4075.0,3910.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-09,4095.0,4050.0,0.30000000819563866,0.3500000089406967,0.0,4115.0,4030.0,0.10000000149011612,0.15000000223517418,0.0,4155.0,3990.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-12,4125.0,4080.0,0.32500000670552254,0.4000000059604645,0.0,4145.0,4060.0,0.05000000074505806,0.10000000149011612,0.0,4190.0,4020.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-13,3965.0,3920.0,1.4000000357627869,1.4500000476837158,0.0,3985.0,3900.0,0.2000000048428774,0.2500000074505806,0.0,4025.0,3860.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-14,3945.0,3900.0,1.4999999552965164,1.5999999642372131,1.010009765625,3965.0,3880.0,0.22500000521540642,0.30000000447034836,0.0,4000.0,3840.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-15,3915.0,3870.0,1.7999999821186066,1.850000023841858,0.0,3930.0,3850.0,0.32500000670552254,0.4000000059604645,0.0,3970.0,3810.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-16,3885.0,3845.0,3.0,3.0999999046325684,0.0,3905.0,3825.0,0.4000000059604645,0.5,0.0,3945.0,3785.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-19,3915.0,3875.0,0.5999999940395355,0.699999988079071,0.0,3935.0,3855.0,0.05000000074505806,0.10000000149011612,0.0,3975.0,3815.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-20,3880.0,3835.0,1.1499999910593033,1.25,0.0,3900.0,3815.0,0.15000000409781933,0.20000000670552254,0.0,3935.0,3775.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-21,3855.0,3810.0,8.450000047683716,8.700000286102295,20.070068359375,3870.0,3790.0,3.224999964237213,3.4499999284744263,0.070068359375,3910.0,3755.0,0.27500000409781933,0.3500000014901161,0.0
2022-09-22,3795.0,3755.0,2.1999999284744263,2.299999952316284,0.0,3815.0,3735.0,0.25000000558793545,0.30000000447034836,0.0,3855.0,3695.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-23,3695.0,3655.0,4.575000047683716,4.700000047683716,0.0,3715.0,3635.0,0.800000011920929,0.9000000059604645,0.0,3755.0,3600.0,0.10000000149011612,0.15000000223517418,0.0
2022-09-26,3690.0,3650.0,3.150000035762787,3.25,0.0,3710.0,3630.0,0.4000000059604645,0.45000000298023224,0.0,3745.0,3595.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-27,3665.0,3625.0,2.424999952316284,2.549999952316284,0.0,3685.0,3605.0,0.3500000052154064,0.4000000059604645,0.0,3720.0,3570.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-28,3745.0,3700.0,0.9000000059604645,0.9500000178813934,0.0,3760.0,3685.0,0.2000000048428774,0.2500000074505806,0.0,3800.0,3645.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-29,3645.0,3605.0,2.899999976158142,3.0,0.0,3665.0,3585.0,0.3750000037252903,0.45000000298023224,0.0,3700.0,3550.0,0.05000000074505806,0.10000000149011612,0.0
2022-09-30,3635.0,3590.0,5.175000071525574,5.3500001430511475,4.3798828125,3650.0,3575.0,1.5,1.600000023841858,0.0,3690.0,3540.0,0.10000000149011612,0.15000000223517418,0.0
2022-10-03,3715.0,3675.0,0.7250000163912773,0.8000000268220901,0.0,3735.0,3655.0,0.10000000149011612,0.15000000223517418,0.0,3770.0,3615.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-04,3800.0,3760.0,1.3749999701976776,1.4499999582767487,0.0,3820.0,3740.0,0.2000000048428774,0.2500000037252903,0.0,3855.0,3700.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-05,3820.0,3775.0,0.4000000096857548,0.5000000149011612,0.0,3840.0,3755.0,0.07500000111758709,0.15000000223517418,0.0,3875.0,3720.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-06,3775.0,3735.0,1.774999976158142,1.8499999642372131,0.0,3795.0,3715.0,0.15000000409781933,0.20000000670552254,0.0,3835.0,3680.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-07,3650.0,3605.0,1.75,1.850000023841858,0.0,3665.0,3590.0,0.3500000052154064,0.45000000298023224,0.0,3700.0,3550.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-10,3640.0,3600.0,0.8999999910593033,0.9999999701976776,0.0,3660.0,3580.0,0.10000000149011612,0.15000000223517418,0.0,3695.0,3545.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-11,3600.0,3560.0,1.7999999821186066,1.8499999642372131,0.0,3620.0,3545.0,0.32500000670552254,0.4000000059604645,0.0,3655.0,3510.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-12,3610.0,3565.0,0.4750000089406967,0.550000011920929,0.0,3625.0,3550.0,0.1250000037252903,0.20000000670552254,0.0,3660.0,3515.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-13,3695.0,3650.0,1.7000000178813934,1.800000011920929,0.0,3710.0,3635.0,0.5750000067055225,0.6500000059604645,0.0,3750.0,3595.0,0.1750000026077032,0.2500000037252903,0.0
2022-10-14,3620.0,3575.0,1.7499999701976776,1.8499999642372131,0.0,3635.0,3560.0,0.3500000052154064,0.45000000298023224,0.0,3670.0,3525.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-17,3700.0,3660.0,0.9000000059604645,1.0,0.0,3720.0,3640.0,0.15000000409781933,0.20000000670552254,0.0,3755.0,3605.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-18,3730.0,3685.0,0.5250000134110451,0.6000000089406967,0.0,3745.0,3670.0,0.10000000149011612,0.15000000223517418,0.0,3785.0,3630.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-19,3710.0,3665.0,0.6500000059604645,0.75,0.0,3725.0,3650.0,0.15000000223517418,0.20000000298023224,0.0,3765.0,3610.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-20,3685.0,3640.0,0.7000000029802322,0.75,0.0,3700.0,3625.0,0.17500000447034836,0.2500000074505806,0.0,3740.0,3585.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-21,3780.0,3735.0,0.6250000074505806,0.7000000029802322,0.0,3795.0,3715.0,0.15000000409781933,0.2500000074505806,0.0,3835.0,3680.0,0.07500000111758709,0.15000000223517418,0.0
2022-10-24,3830.0,3785.0,0.30000000819563866,0.3500000089406967,0.0,3850.0,3765.0,0.10000000149011612,0.15000000223517418,0.0,3890.0,3730.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-25,3880.0,3835.0,0.17500000447034836,0.2500000074505806,0.0,3900.0,3815.0,0.05000000074505806,0.10000000149011612,0.0,3940.0,3780.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-26,3855.0,3810.0,0.32500000670552254,0.4000000059604645,0.0,3875.0,3795.0,0.05000000074505806,0.10000000149011612,0.0,3915.0,3755.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-27,3840.0,3795.0,0.4750000089406967,0.550000011920929,0.0,3860.0,3775.0,0.10000000149011612,0.15000000223517418,0.0,3895.0,3740.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-28,3920.0,3880.0,0.5250000134110451,0.6000000089406967,0.0,3940.0,3860.0,0.10000000149011612,0.15000000223517418,0.0,3980.0,3820.0,0.05000000074505806,0.10000000149011612,0.0
2022-10-31,3900.0,3855.0,0.3750000111758709,0.45000001788139343,0.0,3920.0,3835.0,0.05000000074505806,0.10000000149011612,0.0,3955.0,3795.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-01,3880.0,3835.0,0.2000000048428774,0.2500000074505806,0.0,3900.0,3815.0,0.05000000074505806,0.10000000149011612,0.0,3935.0,3780.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-02,3800.0,3760.0,3.5,3.649999976158142,0.31005859375,3820.0,3740.0,0.5750000029802322,0.6500000059604645,0.0,3860.0,3705.0,0.10000000149011612,0.15000000223517418,0.0
2022-11-03,3760.0,3720.0,0.4000000059604645,0.45000000298023224,0.110107421875,3780.0,3700.0,0.10000000149011612,0.15000000223517418,0.0,3820.0,3665.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-04,3775.0,3730.0,0.7000000178813934,0.800000011920929,0.0,3795.0,3715.0,0.17500000447034836,0.2500000074505806,0.0,3830.0,3675.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-07,3830.0,3790.0,0.4000000059604645,0.45000000298023224,0.0,3850.0,3770.0,0.10000000149011612,0.15000000223517418,0.0,3890.0,3730.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-08,3860.0,3815.0,0.6000000163912773,0.7000000178813934,0.0,3880.0,3795.0,0.1250000037252903,0.20000000670552254,0.0,3915.0,3760.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-09,3780.0,3740.0,0.875,0.949999988079071,0.0,3800.0,3720.0,0.15000000223517418,0.20000000298023224,0.0,3840.0,3685.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-10,3965.0,3920.0,0.5749999992549419,0.6499999910593033,0.0,3985.0,3900.0,0.15000000409781933,0.20000000670552254,0.0,4025.0,3860.0,0.10000000149011612,0.15000000223517418,0.0
2022-11-11,4015.0,3970.0,0.5249999985098839,0.5999999940395355,0.0,4035.0,3950.0,0.10000000149011612,0.15000000223517418,0.0,4075.0,3910.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-14,4010.0,3965.0,0.3750000111758709,0.45000001788139343,7.75,4030.0,3945.0,0.10000000149011612,0.15000000223517418,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-15,4020.0,3975.0,1.1749999970197678,1.2499999701976776,0.0,4040.0,3955.0,0.25000000186264515,0.30000000074505806,0.0,4080.0,3915.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-16,3980.0,3935.0,0.4000000059604645,0.45000000298023224,0.0,4000.0,3915.0,0.05000000074505806,0.10000000149011612,0.0,4040.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-17,3950.0,3905.0,0.42500000074505806,0.5,0.0,3970.0,3885.0,0.05000000074505806,0.10000000149011612,0.0,4005.0,3845.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-18,3985.0,3940.0,0.32500000670552254,0.4000000059604645,0.0,4005.0,3920.0,0.05000000074505806,0.10000000149011612,0.0,4045.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-21,3970.0,3925.0,0.2000000048428774,0.2500000074505806,0.0,3990.0,3905.0,0.05000000074505806,0.10000000149011612,0.0,4030.0,3865.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-22,4020.0,3975.0,0.15000000223517418,0.20000000298023224,0.0,4040.0,3955.0,0.05000000074505806,0.10000000149011612,0.0,4080.0,3915.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-23,4050.0,4005.0,0.2000000048428774,0.2500000074505806,0.0,4070.0,3985.0,0.07500000111758709,0.15000000223517418,0.0,4110.0,3945.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-28,3980.0,3935.0,0.10000000149011612,0.15000000223517418,0.0,4000.0,3915.0,0.05000000074505806,0.10000000149011612,0.0,4040.0,3875.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-29,3975.0,3930.0,0.10000000149011612,0.15000000223517418,0.0,3995.0,3910.0,0.05000000074505806,0.10000000149011612,0.0,4035.0,3870.0,0.05000000074505806,0.10000000149011612,0.0
2022-11-30,4080.0,4035.0,0.5249999947845936,0.5999999940395355,0.110107421875,4100.0,4015.0,0.15000000409781933,0.20000000670552254,0.0,4140.0,3975.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-01,4100.0,4055.0,0.2000000048428774,0.2500000074505806,0.0,4120.0,4035.0,0.10000000149011612,0.15000000223517418,0.0,4160.0,3995.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-02,4095.0,4050.0,0.42500001192092896,0.5000000149011612,0.0,4115.0,4030.0,0.10000000149011612,0.15000000223517418,0.0,4155.0,3985.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-05,4010.0,3965.0,0.32500000670552254,0.4000000059604645,0.0,4030.0,3945.0,0.05000000074505806,0.10000000149011612,0.0,4070.0,3905.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-06,3945.0,3900.0,0.45000000298023224,0.5,0.0,3965.0,3880.0,0.10000000149011612,0.15000000223517418,0.0,4005.0,3840.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-07,3950.0,3905.0,0.22500000707805157,0.30000001192092896,0.0,3970.0,3890.0,0.05000000074505806,0.10000000149011612,0.0,4010.0,3850.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-08,3985.0,3940.0,0.2000000048428774,0.2500000074505806,0.0,4005.0,3920.0,0.10000000149011612,0.15000000223517418,0.0,4045.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-09,3980.0,3935.0,0.2000000048428774,0.2500000074505806,0.6201171875,4000.0,3915.0,0.05000000074505806,0.10000000149011612,0.0,4035.0,3875.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-12,4005.0,3960.0,0.30000000819563866,0.3500000089406967,0.0,4025.0,3940.0,0.10000000149011612,0.15000000223517418,0.0,4065.0,3900.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-13,4040.0,3995.0,1.1500000357627869,1.2000000476837158,0.0,4060.0,3975.0,0.17500000447034836,0.2500000074505806,0.0,4100.0,3935.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-14,4010.0,3965.0,5.575000047683716,5.75,0.0,4030.0,3945.0,1.375,1.449999988079071,0.0,4070.0,3905.0,0.15000000409781933,0.20000000670552254,0.0
2022-12-15,3930.0,3885.0,0.9000000208616257,1.0000000298023224,0.0,3945.0,3865.0,0.15000000223517418,0.20000000298023224,0.0,3985.0,3825.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-16,3880.0,3835.0,1.4749999940395355,1.550000011920929,0.0,3900.0,3815.0,0.2000000048428774,0.2500000074505806,0.0,3935.0,3780.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-19,3825.0,3785.0,0.5750000029802322,0.6500000059604645,0.0,3845.0,3765.0,0.10000000149011612,0.20000000298023224,0.0,3885.0,3725.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-20,3850.0,3805.0,0.2000000048428774,0.2500000074505806,0.0,3870.0,3785.0,0.05000000074505806,0.10000000149011612,0.0,3905.0,3750.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-21,3895.0,3850.0,0.22500000335276127,0.30000000447034836,0.0,3915.0,3830.0,0.05000000074505806,0.10000000149011612,0.0,3950.0,3790.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-22,3840.0,3795.0,0.9749999940395355,1.050000011920929,0.0,3860.0,3780.0,0.25000000558793545,0.30000000447034836,0.0,3900.0,3740.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-23,3860.0,3815.0,0.2750000059604645,0.3500000089406967,0.0,3880.0,3795.0,0.05000000074505806,0.10000000149011612,0.0,3915.0,3760.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-27,3855.0,3815.0,0.17500000447034836,0.2500000074505806,0.0,3875.0,3795.0,0.05000000074505806,0.10000000149011612,0.0,3915.0,3755.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-28,3810.0,3765.0,0.2500000074505806,0.30000001192092896,0.0,3825.0,3745.0,0.05000000074505806,0.10000000149011612,0.0,3865.0,3710.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-29,3870.0,3830.0,0.2000000048428774,0.2500000074505806,0.0,3890.0,3810.0,0.05000000074505806,0.10000000149011612,0.0,3930.0,3770.0,0.05000000074505806,0.10000000149011612,0.0
2022-12-30,3840.0,3795.0,0.6750000156462193,0.7500000298023224,0.0,3860.0,3775.0,0.1250000037252903,0.20000000670552254,0.0,3895.0,3740.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-03,3840.0,3795.0,0.4750000089406967,0.550000011920929,0.0,3860.0,3780.0,0.05000000074505806,0.10000000149011612,0.0,3895.0,3740.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-04,3865.0,3820.0,0.42500000074505806,0.5,0.0,3885.0,3800.0,0.10000000149011612,0.15000000223517418,0.0,3920.0,3765.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-05,3830.0,3790.0,0.5749999955296516,0.6499999910593033,0.0,3850.0,3770.0,0.05000000074505806,0.10000000149011612,0.0,3890.0,3730.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-06,3920.0,3875.0,0.3000000026077032,0.3500000014901161,0.0,3940.0,3855.0,0.10000000149011612,0.15000000223517418,0.0,3980.0,3815.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-09,3920.0,3875.0,0.2000000048428774,0.2500000074505806,0.0,3940.0,3855.0,0.05000000074505806,0.10000000149011612,0.0,3980.0,3815.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-10,3930.0,3885.0,0.15000000223517418,0.20000000298023224,0.0,3950.0,3865.0,0.05000000074505806,0.10000000149011612,0.0,3990.0,3830.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-11,3980.0,3935.0,0.10000000149011612,0.15000000223517418,0.0,4000.0,3920.0,0.05000000074505806,0.10000000149011612,0.0,4040.0,3880.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-12,4005.0,3960.0,0.4250000100582838,0.5000000074505806,0.0,4025.0,3940.0,0.10000000149011612,0.15000000223517418,0.0,4060.0,3900.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-13,4020.0,3975.0,0.10000000149011612,0.15000000223517418,0.0,4040.0,3955.0,0.07500000111758709,0.15000000223517418,0.0,4080.0,3915.0,0.05000000074505806,0.10000000149011612,0.0
2023-01-17,4015.0,3970.0,0.10000000149011612,0.15000000223517418,0.0,4035.0,3950.0,0.05000000074505806,0.10000000149011612,0.0,4075.0,3910.0,0.05000000074505806,0.10000000149011612,0.0
