block,sample,family,variant,forecast,n_active,frac_active,n_days,mean,sd,Sharpe_ann,t,t_hac,t_lag,MaxDD,worst_day,worst_date,Sharpe_uncond_ride,Sharpe_book,Sharpe_hold,beats_ride,beats_book,beats_both,modal_pick,modal_pick_share,null_share,n_candidates,d_ride_mean,d_ride_t_hac,d_ride_t_lag,d_ride_ci_lo,d_ride_ci_hi,d_ride_positive,d_ride_Sharpe,d_book_mean,d_book_t_hac,d_book_t_lag,d_book_ci_lo,d_book_ci_hi,d_book_positive,d_book_Sharpe
fixed_rule_oos,era,reverse,flat,lgbm,192,0.39263803680981596,489,0.05216912353823231,0.35198239701132744,2.3528425541222755,3.2775326408088183,3.9228586153640976,11,-2.6597120904745637,-2.2028675866604797,2024-04-04,2.792487039007039,2.5131321677178398,3.3233348969887193,False,False,False,lgbm,1.0,,1,-0.011927869318640047,-3.2319856437424526,11,-0.018823907462763464,-0.004045881372536406,False,-0.4396444848847634,-0.0011242001525671166,-0.29386624598181904,11,-0.00834957096536873,0.005275021970765394,False,-0.16028961359556426
fixed_rule_oos,era,reverse,flat,xgb,184,0.37627811860940696,489,0.05172258233039026,0.35190530714748613,2.3332144284187817,3.250190470140242,3.9067726236206184,11,-2.6597120904745637,-2.2028675866604797,2024-04-04,2.792487039007039,2.5131321677178398,3.3233348969887193,False,False,False,xgb,1.0,,1,-0.012374410526482107,-3.2720298761823012,11,-0.019473271864961415,-0.004240974565019876,False,-0.4592726105882572,-0.001570741360409173,-0.4115946649190835,11,-0.008839641299526548,0.004922465606125593,False,-0.17991773929905808
fixed_rule_oos,era,reverse,flat,lasso_t,215,0.4396728016359918,489,0.051941577357416224,0.352082877594263,2.341911608956688,3.2623057275109715,3.9327513880570693,11,-2.7462030937882567,-2.2028675866604797,2024-04-04,2.792487039007039,2.5131321677178398,3.3233348969887193,False,False,False,lasso_t,1.0,,1,-0.012155415499456144,-3.5173727976815354,11,-0.018579340375283623,-0.004212378678471454,False,-0.45057543005035106,-0.0013517463333832143,-0.31530699881717056,11,-0.009330713556002927,0.005890983915528582,False,-0.17122055876115194
fixed_rule_oos,era,reverse,flat,lasso_f,232,0.47443762781186094,489,0.052432761973226216,0.3523019433844415,2.362587854055998,3.2911079387271966,3.9692533764261575,11,-2.651843865993815,-2.2028675866604797,2024-04-04,2.792487039007039,2.5131321677178398,3.3233348969887193,False,False,False,lasso_f,1.0,,1,-0.011664230883646145,-3.3887482561428595,11,-0.017943407520779397,-0.003962882298713256,False,-0.42989918495104096,-0.0008605617175732145,-0.20307743696696523,11,-0.008295269277887067,0.006255510326332089,False,-0.15054431366184184
fixed_rule_oos,era,reverse,flat,enet,202,0.4130879345603272,489,0.05236525883478083,0.3522369715414087,2.3599814342612935,3.2874771705154324,3.9787327782857536,11,-2.651843865993815,-2.2028675866604797,2024-04-04,2.792487039007039,2.5131321677178398,3.3233348969887193,False,False,False,enet,1.0,,1,-0.011731734022091524,-3.10529082695019,11,-0.018883424562428985,-0.0036037802780464027,False,-0.4325056047457454,-0.0009280648560185929,-0.2324544794316555,11,-0.008319412151239203,0.005859115014894406,False,-0.15315073345654628
fixed_rule_oos,whole,reverse,hedged,a0,248,0.3111668757841907,797,0.048505363085585104,0.3294089176365268,2.337516462483051,4.157033922498433,4.19111900090211,13,-6.079010222747307,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,True,False,a0,1.0,,1,-0.00890224728061735,-2.6339114981314955,13,-0.01488750526219723,-0.0021943296147173596,False,-0.2964828187399213,0.002102946315479096,1.2206945840473393,13,-0.0013289947094860634,0.005041298789401965,False,0.08665406351625826
fixed_rule_oos,whole,reverse,hedged,blk2,304,0.38143036386449186,797,0.04795579586499393,0.33361024653142096,2.2819282879131264,4.058176040175127,4.096940105462727,13,-5.842115760275981,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,True,False,blk2,1.0,,1,-0.009451814501208522,-3.0635572939356788,13,-0.014904102076874252,-0.003175165916475158,False,-0.3520709933098458,0.0015533790948879243,0.6747031464717845,13,-0.002776928463617168,0.005667663973116185,False,0.031065888946333775
fixed_rule_oos,whole,reverse,hedged,blk2_inc,311,0.39021329987452946,797,0.04612238224290918,0.33592188708857595,2.179584444697217,3.87616798383166,4.031715601878517,13,-5.857120083353712,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,False,False,blk2_inc,1.0,,1,-0.011285228123293287,-4.945519525208432,13,-0.015530201337755364,-0.006845899122797669,False,-0.4544148365257552,-0.0002800345271968405,-0.09716270276230492,13,-0.006001445400713777,0.004461611960642016,False,-0.07127795426957562
fixed_rule_oos,whole,reverse,hedged,lgbm,253,0.3174404015056462,797,0.045209780102415414,0.33089516965917126,2.16891352815054,3.857190850288153,3.91824855710672,13,-6.22387052211632,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,False,False,lgbm,1.0,,1,-0.012197830263787051,-3.774569318333374,13,-0.018023418939309702,-0.005606006172063409,False,-0.46508575307243216,-0.0011926366676906052,-0.5828958360798812,13,-0.004887788347458516,0.0022526732543919612,False,-0.08194887081625257
fixed_rule_oos,whole,reverse,hedged,xgb,243,0.30489335006273527,797,0.04571334731103984,0.3312670357804608,2.1906100309024787,3.8957758610835773,3.9582331961883277,13,-6.111802486419522,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,False,False,xgb,1.0,,1,-0.01169426305516262,-3.668118207175672,13,-0.017324458435474553,-0.0051680859275945006,False,-0.4433892503204935,-0.0006890694590661734,-0.3310774805988463,13,-0.004542222807323264,0.003003255681908332,False,-0.06025236806431389
fixed_rule_oos,whole,reverse,hedged,lasso_t,287,0.3601003764115433,797,0.046227070928122255,0.33307958790006326,2.2031731386334896,3.9181180630949966,3.9686039102111943,13,-6.072817576422793,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,False,False,lasso_t,1.0,,1,-0.011180539438080209,-3.6253320757474565,13,-0.016665226654404362,-0.004754642987795303,False,-0.4308261425894826,-0.00017534584198376145,-0.07650864260620102,13,-0.004483699038300268,0.003924236436399849,False,-0.04768926033330301
fixed_rule_oos,whole,reverse,hedged,lasso_f,315,0.39523212045169387,797,0.04789015892904311,0.3334682471843357,2.2797753940914216,4.054347338734087,4.107351548903983,13,-5.862153506214753,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,True,False,lasso_f,1.0,,1,-0.009517451437159355,-3.087446127102729,13,-0.014973782569918895,-0.0031856291569391485,False,-0.3542238871315506,0.0014877421589370925,0.64967306289637,13,-0.002585111736034118,0.0055094875566038416,False,0.02891299512462897
fixed_rule_oos,whole,reverse,hedged,enet,273,0.342534504391468,797,0.04724858273289145,0.33308485041542907,2.251822613167412,4.00463617716826,4.076325170501899,13,-5.916636225725952,-2.2028675866604797,2024-04-04,2.633999281222972,2.2508623989667926,3.409981689327548,False,True,False,enet,1.0,,1,-0.01015902763331101,-3.2764343814835737,13,-0.015720618326437938,-0.004023492217677435,False,-0.38217666805556005,0.000846165962785437,0.3844410160944504,13,-0.003511242030299844,0.004619548666157747,False,0.0009602142006195358
fixed_rule_oos,era,reverse,hedged,a0,177,0.3619631901840491,489,0.055620668015031925,0.3389231413059487,2.6051650782420537,3.629020379486833,4.308742617994543,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,True,False,a0,1.0,,1,-0.006712102554107206,-1.874383785353454,11,-0.013570260249984065,0.0005074299694104628,False,-0.17391637453763442,0.002327344324232494,0.8810315902983179,11,-0.00283487298188024,0.006812031608216968,False,0.09203291052421392
fixed_rule_oos,era,reverse,hedged,blk2,219,0.44785276073619634,489,0.05363875149151044,0.34542746587323614,2.4650291786804983,3.433809703720454,4.04893484336001,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,blk2,1.0,,1,-0.008694019077628687,-3.009808981191843,11,-0.014457925704115795,-0.0027092134001065636,False,-0.3140522740991898,0.00034542780071101245,0.0983073740681242,11,-0.005930077596612999,0.006313332549057944,False,-0.04810298903734145
fixed_rule_oos,era,reverse,hedged,blk2_inc,228,0.4662576687116564,489,0.053257289433973135,0.3458221417285733,2.4447054079193205,3.4054984926972725,4.003887136585777,11,-2.7554062240198967,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,blk2_inc,1.0,,1,-0.009075481135165995,-3.225820437733551,11,-0.01454308950394425,-0.0030455876177726653,False,-0.33437604486036765,-3.603425682629444e-05,-0.010176773983800376,11,-0.006083698738774089,0.005949853607886577,False,-0.06842675979851931
fixed_rule_oos,era,reverse,hedged,lgbm,192,0.39263803680981596,489,0.051997153196918125,0.3427014539864392,2.408595609538609,3.355197191133999,4.0250184387135945,11,-2.701259762479559,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,lgbm,1.0,,1,-0.010335617372221013,-3.3811586073466136,11,-0.016372903502608272,-0.004364110225277013,False,-0.37048584324107914,-0.0012961704938813136,-0.3975526267641239,11,-0.0070601774723039745,0.004204863771939715,False,-0.1045365581792308
fixed_rule_oos,era,reverse,hedged,xgb,184,0.37627811860940696,489,0.051823709873840475,0.34273064114278257,2.4003569897181656,3.3437207133180875,4.007280413279905,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,xgb,1.0,,1,-0.010509060695298651,-3.406131715404094,11,-0.016653893161110184,-0.004452949673012533,False,-0.3787244630615225,-0.001469613816958951,-0.4462100423683937,11,-0.007306049322104311,0.004142294817276914,False,-0.11277517799967418
fixed_rule_oos,era,reverse,hedged,lasso_t,215,0.4396728016359918,489,0.05226841168458232,0.34484093949644995,2.4061392294722785,3.3517754297281948,3.9639779193736957,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,lasso_t,1.0,,1,-0.010064358884556809,-3.521508437598368,11,-0.015671690979385467,-0.004006730968010731,False,-0.37294222330740956,-0.001024912006217109,-0.289780724854358,11,-0.007459869218388353,0.005154824301300336,False,-0.10699293824556122
fixed_rule_oos,era,reverse,hedged,lasso_f,232,0.47443762781186094,489,0.05371349357381857,0.345273566194444,2.4695643100246714,3.4401271859441747,4.066338376186872,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,lasso_f,1.0,,1,-0.00861927699532056,-3.006691497210135,11,-0.014377364770209887,-0.0026466845779681493,False,-0.30951714275501674,0.0004201698830191379,0.1190413697246043,11,-0.0057717936948128296,0.006392633561200886,False,-0.0435678576931684
fixed_rule_oos,era,reverse,hedged,enet,202,0.4130879345603272,489,0.05334809931936013,0.34520012436069814,2.453286550433309,3.417452107968194,4.040556401945934,11,-2.7538048827882307,-2.2028675866604797,2024-04-04,2.779081452779688,2.5131321677178398,3.3233348969887193,False,False,False,enet,1.0,,1,-0.008984671249778997,-2.94248046103113,11,-0.014946567854179284,-0.0025826425953897666,False,-0.3257949023463791,5.477562856070267e-05,0.016249633835194694,11,-0.006095430736344958,0.006097186256678614,False,-0.05984561728453075
