entry,policy,days,mean_pts,sd,Sharpe,vs_hold,vs_hold_lo,vs_hold_hi,vs_P2,vs_P2_lo,vs_P2_hi,worst,buy_days_mean
14:00,P2 buy g (neutral),866,0.5876487323328452,7.587745002021324,1.2294343604859328,0.24353541620373953,-0.2323553848421767,0.7073276878408633,0.0,0.0,0.0,-82.71009880894748,0.0708675681562438
14:00,P7 buy g + 1 (net long one),866,0.6025112070838221,8.722660626421767,1.096519663675416,0.11062071939322271,-1.0341712274350598,1.0896054904909709,-0.13291469681051682,-0.8323050584502918,0.4421123281481809,-82.71009880894748,0.10806671016302428
14:00,P8 P7 + sell 1 - g on sell days,866,0.675461044628043,9.457831421229734,1.1337283557748201,0.14782941149262685,-1.035982855175452,1.1789806873122055,-0.09570600471111268,-0.8808416549949698,0.5474640043178671,-82.71009880894748,0.10806671016302428
14:00,P9 buy g + the book's premium (net long its premium),866,0.6353520650466002,11.196176829961594,0.900834410503181,-0.08506453377901224,-1.549827738769699,1.0569237488609,-0.32859994998275177,-1.3848358435049288,0.5270030770076563,-82.71009880894748,0.19026377084442878
14:00,P10 buy back the held legs + one straddle,866,0.5916065811189644,8.539624781846012,1.0997512848274684,0.11385234054527515,-1.0562699912772546,1.1019288985108018,-0.12968307565846438,-0.8642322477675276,0.48495596348037495,-82.71009880894748,0.08077362899086597
14:00,P7r control: P7 on SELL days,866,0.13642156898161625,9.284037537576898,0.233263303942739,-0.7526356403394543,-2.6010311169067646,0.9559601860466769,-0.9961710565431938,-2.9981970763026715,0.7804776768665199,-46.919990161270164,-0.11278003487233237
14:00,P11 P7 + month-end override,866,0.9080327716888283,8.729359873580684,1.6512749601190744,0.6653760158368811,-0.6610732573190162,1.7421389294979635,0.4218405996331416,-0.5145465811617551,1.1978348343416414,-82.71009880894748,0.128653550331478
14:30,P0 hold,866,0.6518823900836187,7.897859132327102,1.3102680050324969,0.0,0.0,0.0,-0.053240746164062935,-0.5893393232129321,0.527449020048205,-47.048615287233304,0.25754081402524653
14:30,P2 buy g (neutral),866,0.6153437376816989,7.164075034933365,1.3635087511965598,0.053240746164062935,-0.5274490200482053,0.5893393232129319,0.0,0.0,0.0,-43.07521034869027,0.166088579978823
14:30,P7 buy g + 1 (net long one),866,0.630206212432676,8.387431974907365,1.1927623981497992,-0.11750560688269762,-1.3644727375748253,0.9396603154203719,-0.17074635304676056,-0.886893146419767,0.4216064654222597,-43.07521034869027,0.20328772198560346
14:30,P8 P7 + sell 1 - g on sell days,866,0.637338132603888,9.134705783493068,1.1075812882612965,-0.20268671677120031,-1.4704252087904732,0.9253228307925123,-0.25592746293526325,-1.0408704082079498,0.42089660290727426,-57.47583782299621,0.20328772198560346
14:30,P9 buy g + the book's premium (net long its premium),866,0.6850164359784522,10.256354141478013,1.0602499339962959,-0.250018071036201,-1.713422268864551,0.919317117681227,-0.30325881720026393,-1.3164425960831618,0.5145802561947529,-55.04330213648555,0.34047169190075477
14:30,P10 buy back the held legs + one straddle,866,0.6029360336375633,8.163173044168584,1.1724990707804894,-0.13776893425200742,-1.3779336295877262,0.9301734428199825,-0.19100968041607036,-0.9374761506244511,0.43175837698448255,-43.07521034869027,0.13503345945217124
14:30,P7r control: P7 on SELL days,866,0.193486961183355,9.381538688499477,0.32739941595229527,-0.9828685890802016,-2.817606415068092,0.6892262906178469,-1.0361093352442645,-3.0683702516483544,0.7883141541758623,-47.048615287233304,0.25754081402524653
14:30,P11 P7 + month-end override,866,0.9480645927714692,8.336597360617342,1.8052999544984267,0.4950319494659299,-0.973254489145147,1.6872280234974413,0.44179120330186694,-0.5199042375861319,1.2643836507732815,-43.07521034869027,0.23880722250104958
15:00,P0 hold,866,0.5727358696867562,7.577932653411786,1.1997863381131142,0.0,0.0,0.0,-0.05404716223726269,-0.6362866238037436,0.5119901841615108,-63.92313562638694,0.19757915102008855
15:00,P2 buy g (neutral),866,0.5466256578243024,6.920706220304609,1.2538335003503769,0.05404716223726269,-0.5119901841615114,0.636286623803743,0.0,0.0,0.0,-63.92313562638694,0.13222815832388934
15:00,P7 buy g + 1 (net long one),866,0.5614881325752793,8.35859356863022,1.066369324487949,-0.13341701362516512,-1.3153966529545256,0.9041218194319034,-0.1874641758624278,-0.942629834311383,0.37672373386950364,-63.92313562638694,0.1694273003306697
15:00,P8 P7 + sell 1 - g on sell days,866,0.5482667974800014,8.93306810086051,0.974297463223973,-0.22548887488914116,-1.3949019701113048,0.834512771943767,-0.27953603712640385,-0.9861859266060279,0.3022877391905293,-68.72006072760968,0.1694273003306697
15:00,P9 buy g + the book's premium (net long its premium),866,0.567641381056167,9.43898512854861,0.9546606384206474,-0.24512569969246678,-1.607672945660443,0.907773453019723,-0.29917286192972947,-1.2274247570164711,0.42941847975074465,-63.92313562638694,0.1848282054880364
15:00,P10 buy back the held legs + one straddle,866,0.5061120916507005,7.982521084834933,1.0064840787512979,-0.19330225936181633,-1.336078843978277,0.8567071926628875,-0.24734942159907902,-0.928717637296298,0.3233205102715231,-63.92313562638694,0.030827151658169093
15:00,P7r control: P7 on SELL days,866,0.06959703562233513,8.538158078928832,0.12939777868373922,-1.070388559429375,-3.0637210837973754,0.7774332924707938,-1.1244357216666376,-3.4090842777096064,0.9522555100471687,-31.208915898738784,0.19757915102008855
15:00,P11 P7 + month-end override,866,0.8621466084929266,8.252862220157915,1.6583523089809231,0.4585659708678089,-1.001925594910331,1.6637602311784196,0.40451880863054623,-0.647858012719375,1.266926568790104,-63.92313562638694,0.2001108007644811
