,s,r_mid,r_ask,r_bid,sign_crossed,"size_(i) rank of s, trailing 252","crossed_(i) rank of s, trailing 252",size_(ii) top trailing quintile x2,crossed_(ii) top trailing quintile x2,"size_(iii) Kelly by s-quintile, expanding","crossed_(iii) Kelly by s-quintile, expanding",size_(iv) month-end x2,crossed_(iv) month-end x2,tag
2023-04-10,-3.067691860629972e-08,0.08154294839263687,0.06749698261154435,0.09596354166666665,-0.09596354166666665,-1.0,-0.09596354166666665,-1.0,-0.09596354166666665,-1.0,-0.09596354166666665,-1.0,-0.09596354166666665,blk2
2023-04-11,3.966292181476485e-07,3.253868845934826,3.1736068663108803,3.3372779610068743,3.1736068663108803,0.3235294117647059,1.0267551626299907,0.8333333333333334,2.6446723885924004,2.2830678223197816,7.245559717167487,0.9545454545454545,3.0293520087512946,blk2
2023-04-12,4.639601979226142e-07,-0.6929210706834128,-0.7000075120192308,-0.6854917367963402,-0.7000075120192308,0.43478260869565216,-0.30435109218227424,0.8333333333333334,-0.583339593349359,2.2830678223197816,-1.5981646260732336,0.9545454545454545,-0.6681889887456294,blk2
2023-04-13,3.747626300060431e-07,-1.0,-1.0,-1.0,-1.0,0.3142857142857143,-0.3142857142857143,0.8333333333333334,-0.8333333333333334,2.2830678223197816,-2.2830678223197816,0.9545454545454545,-0.9545454545454545,blk2
2023-04-14,1.3576996865608896e-06,-0.4412409089040963,-0.4499715387832507,-0.43222867427890177,-0.4499715387832507,1.1267605633802817,-0.5070101845445079,0.8333333333333334,-0.3749762823193756,0.0,0.0,0.9545454545454545,-0.42951828702037564,blk2
2023-04-17,1.970654195469963e-07,-0.57765625,-0.5875549070569818,-0.5672707750119834,-0.5875549070569818,0.16666666666666666,-0.09792581784283029,0.8333333333333334,-0.4896290892141515,0.9625993206093933,-0.565579954353766,0.9545454545454545,-0.5608478658271189,blk2
2023-04-18,9.070474371148119e-09,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.8333333333333334,-0.8333333333333334,0.9625993206093933,-0.9625993206093933,0.9545454545454545,-0.9545454545454545,blk2
2023-04-19,4.6616721090065155e-07,-0.8205680458669224,-0.8254616477272727,-0.8153921206324695,-0.8254616477272727,0.5135135135135135,-0.423885710995086,0.8333333333333334,-0.6878847064393939,2.2830678223197816,-1.8845849264852033,0.9545454545454545,-0.7879406637396693,blk2
2023-04-20,1.1296245431433814e-06,0.8826998024472841,0.8299138760774181,0.9386215233143147,0.8299138760774181,1.04,0.8631104311205148,0.8333333333333334,0.6915948967311818,0.0,0.0,0.9545454545454545,0.792190518073899,blk2
2023-04-21,-6.711979311666294e-07,-0.14666193181818177,-0.1619000735464584,-0.13085941593220007,0.13085941593220007,-1.0,0.13085941593220007,-1.0,0.13085941593220007,-1.0,0.13085941593220007,-1.0,0.13085941593220007,blk2
2023-04-24,-7.846130429709218e-07,-0.30846131797874543,-0.31998697916666663,-0.2965382774439096,0.2965382774439096,-1.0,0.2965382774439096,-1.0,0.2965382774439096,-1.0,0.2965382774439096,-1.0,0.2965382774439096,blk2
2023-04-25,-1.0455396511373832e-08,0.8497496644423135,0.8000253492806835,0.9022993195642273,-0.9022993195642273,-1.0,-0.9022993195642273,-1.0,-0.9022993195642273,-1.0,-0.9022993195642273,-1.0,-0.9022993195642273,blk2
2023-04-26,1.9135365041671288e-08,-0.7737165116914071,-0.7775302748746669,-0.7697697231483582,-0.7775302748746669,0.02631578947368421,-0.020461323023017546,0.8333333333333334,-0.647941895728889,1.3735310180606544,-1.0679619500215816,0.9545454545454545,-0.7421879896530911,blk2
2023-04-27,-9.565149192364862e-07,-0.9108031438208312,-0.9124755859375,-0.909065541578653,0.909065541578653,-1.0,0.909065541578653,-1.0,0.909065541578653,-1.0,0.909065541578653,-1.0,0.909065541578653,blk2
2023-04-28,-1.4609667433166025e-06,-0.056846193435222014,-0.08571828947810178,-0.026091182254525558,0.026091182254525558,-1.0,0.026091182254525558,-1.0,0.026091182254525558,-1.0,0.026091182254525558,-1.0,0.026091182254525558,blk2
2023-05-01,5.385436708176513e-07,-1.0,-1.0,-1.0,-1.0,0.5714285714285714,-0.5714285714285714,0.8333333333333334,-0.8333333333333334,3.626468981939346,-3.626468981939346,0.9545454545454545,-0.9545454545454545,blk2
2023-05-02,-1.3594474569482812e-06,-0.9164334592974182,-0.919245790307184,-0.9134181684006006,0.9134181684006006,-1.0,0.9134181684006006,-1.0,0.9134181684006006,-1.0,0.9134181684006006,-1.0,0.9134181684006006,blk2
2023-05-03,-1.0617806403337686e-05,-0.6897810283762307,-0.6964285714285714,-0.6828358118665272,0.6828358118665272,-1.0,0.6828358118665272,-1.0,0.6828358118665272,-1.0,0.6828358118665272,-1.0,0.6828358118665272,blk2
2023-05-04,1.2919707270684893e-07,-1.0,-1.0,-1.0,-1.0,0.15584415584415584,-0.15584415584415584,0.8333333333333334,-0.8333333333333334,1.3735310180606544,-1.3735310180606544,0.9545454545454545,-0.9545454545454545,blk2
2023-05-05,-1.4096029624239637e-06,-0.15730337981638343,-0.175824210373419,-0.13793101558314824,0.13793101558314824,-1.0,0.13793101558314824,-1.0,0.13793101558314824,-1.0,0.13793101558314824,-1.0,0.13793101558314824,blk2
2023-05-08,-3.5398752415439015e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-05-09,-5.582199625779863e-08,0.43069400166360583,0.38811390232421794,0.47596912775197664,-0.47596912775197664,-1.0,-0.47596912775197664,-1.0,-0.47596912775197664,-1.0,-0.47596912775197664,-1.0,-0.47596912775197664,blk2
2023-05-10,-9.017774668851293e-07,-0.3789833587285715,-0.3949068657579944,-0.3621990802970618,0.3621990802970618,-1.0,0.3621990802970618,-1.0,0.3621990802970618,-1.0,0.3621990802970618,-1.0,0.3621990802970618,blk2
2023-05-11,-1.285753387918132e-07,-0.8015625,-0.8062133817938957,-0.7966829020589046,0.7966829020589046,-1.0,0.7966829020589046,-1.0,0.7966829020589046,-1.0,0.7966829020589046,-1.0,0.7966829020589046,blk2
2023-05-12,-1.6778972715023117e-06,1.187970645100069,1.161923461274804,1.21465325273312,-1.21465325273312,-1.0,-1.21465325273312,-1.0,-1.21465325273312,-1.0,-1.21465325273312,-1.0,-1.21465325273312,blk2
2023-05-15,-2.5895409368984756e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-05-16,1.2939546320642927e-07,3.0400390625,2.8846530871997644,3.2083738562117476,2.8846530871997644,0.18421052631578946,0.5313834634315355,0.8333333333333334,2.4038775726664703,1.3735310180606544,3.962160491613302,0.9545454545454545,2.7535324923270474,blk2
2023-05-17,-1.569403133675568e-06,-0.11293658088235292,-0.12325131069221895,-0.10237626131949018,0.10237626131949018,-1.0,0.10237626131949018,-1.0,0.10237626131949018,-1.0,0.10237626131949018,-1.0,0.10237626131949018,blk2
2023-05-18,-5.78902153342406e-07,2.503303137274756,2.4341589559174106,2.5752890956025225,-2.5752890956025225,-1.0,-2.5752890956025225,-1.0,-2.5752890956025225,-1.0,-2.5752890956025225,-1.0,-2.5752890956025225,blk2
2023-05-19,-1.573111859722164e-06,-0.5395394207659369,-0.5500043999068867,-0.5285760574602425,0.5285760574602425,-1.0,0.5285760574602425,-1.0,0.5285760574602425,-1.0,0.5285760574602425,-1.0,0.5285760574602425,blk2
2023-05-22,-4.859633229830002e-07,-0.33236134666605865,-0.35065284230864946,-0.31300947288897263,0.31300947288897263,-1.0,0.31300947288897263,-1.0,0.31300947288897263,-1.0,0.31300947288897263,-1.0,0.31300947288897263,blk2
2023-05-23,-4.7096935664149747e-07,0.010267857142857162,-0.0067590866414225514,0.027888762545529522,-0.027888762545529522,-1.0,-0.027888762545529522,-1.0,-0.027888762545529522,-1.0,-0.027888762545529522,-1.0,-0.027888762545529522,blk2
2023-05-24,-3.243016935562367e-06,0.5491692171779157,0.5131418902459897,0.5869538585975373,-0.5869538585975373,-1.0,-0.5869538585975373,-1.0,-0.5869538585975373,-1.0,-0.5869538585975373,-1.0,-0.5869538585975373,blk2
2023-05-25,-1.6072332681368776e-06,-0.26695271259750264,-0.2845740422679477,-0.2484414167477932,0.2484414167477932,-1.0,0.2484414167477932,-1.0,0.2484414167477932,-1.0,0.2484414167477932,-1.0,0.2484414167477932,blk2
2023-05-26,-1.021785659705328e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-05-30,-2.454309999146119e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-05-31,-7.015650374616566e-07,0.3428368839124427,0.3088410442130678,0.37864583333333335,-0.37864583333333335,-1.0,-0.37864583333333335,-1.0,-0.37864583333333335,-1.0,-0.37864583333333335,-1.0,-0.37864583333333335,blk2
2023-06-01,-1.3541124913498407e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-06-02,-8.923259572278298e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-06-05,2.3358601331042207e-06,-1.0,-1.0,-1.0,-1.0,1.5774647887323943,-1.5774647887323943,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,blk2
2023-06-06,1.878102291353172e-07,-1.0,-1.0,-1.0,-1.0,0.25,-0.25,0.8333333333333334,-0.8333333333333334,0.865955079147089,-0.865955079147089,0.9545454545454545,-0.9545454545454545,blk2
2023-06-07,1.5605618820658792e-06,0.03332520557766361,-0.008007812500000044,0.07825240007177436,-0.008007812500000044,1.4444444444444444,-0.011566840277777843,0.8333333333333334,-0.00667317708333337,0.0,0.0,0.9545454545454545,-0.007643821022727314,blk2
2023-06-08,3.846129349105115e-07,-1.0,-1.0,-1.0,-1.0,0.5,-0.5,0.8333333333333334,-0.8333333333333334,4.1340449208529115,-4.1340449208529115,0.9545454545454545,-0.9545454545454545,blk2
2023-06-09,8.982813231436784e-07,-0.6068494040953654,-0.6199544270833333,-0.5928083077977097,-0.6199544270833333,1.0136986301369864,-0.6284469534817351,0.8333333333333334,-0.516628689236111,0.0,0.0,0.9545454545454545,-0.5917746803977272,blk2
2023-06-12,-2.614782448661249e-07,-0.05864052068562442,-0.07525275735294112,-0.04142051886164311,0.04142051886164311,-1.0,0.04142051886164311,-1.0,0.04142051886164311,-1.0,0.04142051886164311,-1.0,0.04142051886164311,blk2
2023-06-13,3.449226972323394e-07,-1.0,-1.0,-1.0,-1.0,0.4594594594594595,-0.4594594594594595,0.8333333333333334,-0.8333333333333334,4.1340449208529115,-4.1340449208529115,0.9545454545454545,-0.9545454545454545,blk2
2023-06-14,-2.1522244180818223e-06,-0.6742334925199696,-0.6802662187615751,-0.6679687581192222,0.6679687581192222,-1.0,0.6679687581192222,-1.0,0.6679687581192222,-1.0,0.6679687581192222,-1.0,0.6679687581192222,blk2
2023-06-15,-1.6342511400620087e-06,-0.2827316751375829,-0.2948887825838383,-0.2701480018932946,0.2701480018932946,-1.0,0.2701480018932946,-1.0,0.2701480018932946,-1.0,0.2701480018932946,-1.0,0.2701480018932946,blk2
2023-06-16,-2.1382500167643027e-07,-0.9145507804011382,-0.9162946363405996,-0.9127327092244862,0.9127327092244862,-1.0,0.9127327092244862,-1.0,0.9127327092244862,-1.0,0.9127327092244862,-1.0,0.9127327092244862,blk2
2023-06-20,7.610057144494738e-07,-0.4734534413155411,-0.483984375,-0.4624837453173103,-0.483984375,0.9863013698630136,-0.47735445205479454,0.8333333333333334,-0.40332031250000006,0.0,0.0,0.9545454545454545,-0.4619850852272727,blk2
2023-06-21,9.158840920224535e-07,0.43668622646105737,0.3903415246268711,0.4862270524180494,0.3903415246268711,1.0810810810810811,0.42199083743445526,0.8333333333333334,0.32528460385572594,0.0,0.0,0.9545454545454545,0.3725987280529224,blk2
2023-06-22,7.610315036316488e-07,1.575752090307077,1.5055042613636362,1.6500526813379683,1.5055042613636362,0.9866666666666667,1.4854308712121211,0.8333333333333334,1.254586884469697,0.0,0.0,0.9545454545454545,1.437072249483471,blk2
2023-06-23,8.844638679024116e-07,-1.0,-1.0,-1.0,-1.0,1.0666666666666667,-1.0666666666666667,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,blk2
2023-06-26,1.0611177466185031e-06,2.992919989874022,2.9228688264434823,3.065518465909091,2.9228688264434823,1.236842105263158,3.6151272327064126,0.8333333333333334,2.4357240220362355,0.0,0.0,0.9545454545454545,2.790011152514233,blk2
2023-06-27,4.30662986250046e-07,-0.4421600923859438,-0.45177803526983473,-0.43219865104468635,-0.45177803526983473,0.5789473684210527,-0.26155570462990435,0.8333333333333334,-0.37648169605819565,4.233830467950651,-1.91275161047631,0.9545454545454545,-0.43124267003029676,blk2
2023-06-28,1.3400481434239041e-06,0.9460605184816167,0.9055176286039783,0.9883661409963229,0.9055176286039783,1.4285714285714286,1.2935966122913976,0.8333333333333334,0.7545980238366486,0.0,0.0,0.9545454545454545,0.8643577363947065,blk2
2023-06-29,3.5903589644807795e-07,-0.49475740554242886,-0.5118842769576852,-0.47638494318181823,-0.5118842769576852,0.4358974358974359,-0.22312904380206794,0.8333333333333334,-0.42657023079807105,4.233830467950651,-2.167231247848337,0.9545454545454545,-0.48861680982324496,blk2
2023-06-30,-1.698078710214951e-06,-0.06190517592434275,-0.07597656249999996,-0.04739849930986417,0.04739849930986417,-1.0,0.04739849930986417,-1.0,0.04739849930986417,-1.0,0.04739849930986417,-1.0,0.04739849930986417,blk2
2023-07-05,5.773845894981035e-07,1.1932246947553624,1.1201171875,1.2715541681486227,1.1201171875,0.7848101265822784,0.8790793117088607,0.8333333333333334,0.9334309895833334,4.233830467950651,4.742386276112692,0.9545454545454545,1.0692027698863635,blk2
2023-07-06,2.531662925137154e-07,-1.0,-1.0,-1.0,-1.0,0.27848101265822783,-0.27848101265822783,0.8333333333333334,-0.8333333333333334,0.7661695320493496,-0.7661695320493496,0.9545454545454545,-0.9545454545454545,blk2
2023-07-07,3.3425341597274705e-07,4.1773563109878085,4.015563890106024,4.349934895833333,4.015563890106024,0.425,1.7066146532950601,0.8333333333333334,3.34630324175502,4.233830467950651,17.001216743933323,0.9545454545454545,3.833038258737568,blk2
2023-07-10,6.455907079270478e-07,0.7939743362462104,0.7422251240005906,0.8488918645257002,0.7422251240005906,0.9382716049382716,0.6964087583215418,0.8333333333333334,0.6185209366671589,0.0,0.0,0.9545454545454545,0.7084876183642,blk2
2023-07-11,-4.502025126063106e-08,1.8491586538461537,1.7641092204794022,1.9396080459228986,-1.9396080459228986,-1.0,-1.9396080459228986,-1.0,-1.9396080459228986,-1.0,-1.9396080459228986,-1.0,-1.9396080459228986,blk2
2023-07-12,-3.180224803866248e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-07-13,-4.896979578915151e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-07-14,4.204634582230418e-07,-0.8909293804151208,-0.8936906594235703,-0.8880208333333334,-0.8936906594235703,0.5925925925925926,-0.5295944648435972,0.8333333333333334,-0.7447422161863086,4.233830467950651,-3.78373474279042,0.9545454545454545,-0.8530683567224988,blk2
2023-07-17,-4.064273971078169e-07,-0.4642519094220968,-0.47381880050926206,-0.45433065841436227,0.45433065841436227,-1.0,0.45433065841436227,-1.0,0.45433065841436227,-1.0,0.45433065841436227,-1.0,0.45433065841436227,blk2
2023-07-18,4.574380487405872e-08,-0.9937438965775982,-0.993933475291129,-0.9935420864948792,-0.993933475291129,0.07407407407407407,-0.07362470187341695,0.8333333333333334,-0.8282778960759408,0.7661695320493496,-0.761521545651988,0.9545454545454545,-0.9487546809597139,blk2
2023-07-19,1.411246550565229e-07,0.6303943452380953,0.5851057254018237,0.6783471514822856,0.5851057254018237,0.24390243902439024,0.14270871351263992,0.8333333333333334,0.4875881045015198,0.7661695320493496,0.4482901798305105,0.9545454545454545,0.5585100106108317,blk2
2023-07-20,8.174176189578365e-07,0.22518674323092158,0.2024980143559767,0.24874796625900353,0.2024980143559767,1.0975609756097562,0.2222539181955842,0.8333333333333334,0.16874834529664726,0.0,0.0,0.9545454545454545,0.19329355915797775,blk2
2023-07-21,9.866493734794607e-08,-1.0,-1.0,-1.0,-1.0,0.12048192771084337,-0.12048192771084337,0.8333333333333334,-0.8333333333333334,0.7661695320493496,-0.7661695320493496,0.9545454545454545,-0.9545454545454545,blk2
2023-07-24,8.91716117974836e-09,0.48484375,0.4500428110386616,0.5213563250144009,0.4500428110386616,0.0,0.0,0.8333333333333334,0.37503567586555137,0.0,0.0,0.9545454545454545,0.42958631962781335,blk2
2023-07-25,5.58946135787412e-08,-0.05924476674516377,-0.07634943181818177,-0.04149472789063624,-0.07634943181818177,0.11904761904761904,-0.009089218073593067,0.8333333333333334,-0.06362452651515148,0.0,0.0,0.9545454545454545,-0.0728790030991735,blk2
2023-07-26,2.945024949444913e-06,0.2162162266655332,0.18421056594214735,0.24999997792420592,0.18421056594214735,1.8588235294117648,0.34241493433952097,1.6666666666666667,0.30701760990357896,0.0,0.0,0.9545454545454545,0.17583735839932246,blk2
2023-07-27,1.1194161661081121e-06,-0.4871596486229438,-0.4971177277589497,-0.4767992222641154,-0.4971177277589497,1.3953488372093024,-0.693652643384581,0.8333333333333334,-0.4142647731324581,2.678722963129027,-1.3316406727264225,0.9545454545454545,-0.4745214674062701,blk2
2023-07-28,-5.717996618574884e-09,-0.4626553210831764,-0.47529871323529416,-0.449387564511355,0.449387564511355,-1.0,0.449387564511355,-1.0,0.449387564511355,-1.0,0.449387564511355,-1.0,0.449387564511355,blk2
2023-07-31,3.560239700552748e-07,2.1165080229507107,2.037275090445508,2.1999861036025816,2.037275090445508,0.5287356321839081,1.0771799328792342,0.8333333333333334,1.6977292420379235,2.3212770368709728,4.729079885240393,1.909090909090909,3.8893433544868787,blk2
2023-08-01,-1.5626403551664602e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-02,1.2258527649801117e-07,-0.3633546125084728,-0.3779565435971791,-0.3480506070962541,-0.3779565435971791,0.22727272727272727,-0.08589921445390435,0.8333333333333334,-0.3149637863309826,0.0,0.0,0.9545454545454545,-0.3607767007063982,blk2
2023-08-03,1.420355252340704e-06,-1.0,-1.0,-1.0,-1.0,1.5730337078651686,-1.5730337078651686,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,blk2
2023-08-04,-1.2732875821490407e-07,-0.6756848019283216,-0.6822234025224071,-0.6688714442171833,0.6688714442171833,-1.0,0.6688714442171833,-1.0,0.6688714442171833,-1.0,0.6688714442171833,-1.0,0.6688714442171833,blk2
2023-08-07,3.1912619801257166e-07,1.596905048076923,1.5193855661245763,1.6793463970563858,1.5193855661245763,0.4666666666666667,0.7090465975248023,0.8333333333333334,1.266154638437147,2.3212770368709728,3.526914824798182,0.9545454545454545,1.4503225858461863,blk2
2023-08-08,-1.39420105989638e-09,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-09,3.9590569071131666e-07,3.736997034366797,3.610677083333333,3.8704336041522174,3.610677083333333,0.6373626373626373,2.3013106684981683,0.8333333333333334,3.008897569444444,2.3212770368709728,8.381381801097925,0.9545454545454545,3.446555397727272,blk2
2023-08-10,-8.751085373757161e-07,-0.825384796018851,-0.8304461074159304,-0.8200120192307692,0.8200120192307692,-1.0,0.8200120192307692,-1.0,0.8200120192307692,-1.0,0.8200120192307692,-1.0,0.8200120192307692,blk2
2023-08-11,-9.116798741877094e-07,-0.8240379004311889,-0.828793643271175,-0.8190104166666666,0.8190104166666666,-1.0,0.8190104166666666,-1.0,0.8190104166666666,-1.0,0.8190104166666666,-1.0,0.8190104166666666,blk2
2023-08-14,4.324635147558347e-07,2.161045428624263,2.0857823966561453,2.2400716145833335,2.0857823966561453,0.7608695652173914,1.5870083452818498,0.8333333333333334,1.7381519972134545,2.3212770368709728,4.841678781267613,0.9545454545454545,1.9909741058990476,blk2
2023-08-15,-1.4324093530393171e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-16,-9.3742140760459e-09,-0.8965371606383035,-0.89772185412336,-0.895324700792116,0.895324700792116,-1.0,0.895324700792116,-1.0,0.895324700792116,-1.0,0.895324700792116,-1.0,0.895324700792116,blk2
2023-08-17,7.13611497877598e-07,-1.0,-1.0,-1.0,-1.0,1.075268817204301,-1.075268817204301,0.8333333333333334,-0.8333333333333334,2.678722963129027,-2.678722963129027,0.9545454545454545,-0.9545454545454545,blk2
2023-08-18,-5.542981474122697e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-21,4.686239012519282e-07,-0.9323586875590524,-0.9333389908798323,-0.9313491118516242,-0.9333389908798323,0.8297872340425532,-0.7744727796662438,0.8333333333333334,-0.7777824923998603,2.3212770368709728,-2.166538367145681,0.9545454545454545,-0.8909144912943853,blk2
2023-08-22,-8.021138941702588e-08,-0.45852037007516455,-0.46734888928049423,-0.449394288197819,0.449394288197819,-1.0,0.449394288197819,-1.0,0.449394288197819,-1.0,0.449394288197819,-1.0,0.449394288197819,blk2
2023-08-23,-9.215371956925874e-08,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-24,1.686930655010525e-07,1.9127534611402321,1.8520710129709634,1.976074280450122,1.8520710129709634,0.3157894736842105,0.5848645304118831,0.8333333333333334,1.5433925108091362,0.0,0.0,0.9545454545454545,1.7678859669268285,blk2
2023-08-25,1.438469908437183e-07,0.6442546735737442,0.6017308201713949,0.6890980113636365,0.6017308201713949,0.3125,0.1880408813035609,0.8333333333333334,0.5014423501428291,0.0,0.0,0.9545454545454545,0.5743794192545133,blk2
2023-08-28,-1.853278172778058e-07,0.9438733118988993,0.9103583392956249,0.9785854693179117,-0.9785854693179117,-1.0,-0.9785854693179117,-1.0,-0.9785854693179117,-1.0,-0.9785854693179117,-1.0,-0.9785854693179117,blk2
2023-08-29,-9.199341928793115e-09,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2023-08-30,3.549802086288294e-07,-1.0,-1.0,-1.0,-1.0,0.5567010309278351,-0.5567010309278351,0.8333333333333334,-0.8333333333333334,2.8191603126023437,-2.8191603126023437,0.9545454545454545,-0.9545454545454545,blk2
2023-08-31,4.601707046932828e-07,0.9189133747710012,0.8820111719275456,0.9572916666666667,0.8820111719275456,0.8163265306122449,0.7200091199408536,0.8333333333333334,0.7350093099396214,2.8191603126023437,2.4865308911700192,1.909090909090909,1.6838395100434962,blk2
2023-09-01,6.29954163240754e-07,-0.763070904771031,-0.7701434333227599,-0.7555493625595648,-0.7701434333227599,1.0707070707070707,-0.8245980195172985,0.8333333333333334,-0.6417861944356333,2.1808396873976563,-1.6795593643789655,0.9545454545454545,-0.7351369136262708,blk2
2023-09-05,1.2112993727179216e-06,0.2679687500000001,0.21920076587386372,0.32080072876609456,0.21920076587386372,1.5,0.3288011488107956,0.8333333333333334,0.18266730489488645,0.0,0.0,0.9545454545454545,0.20923709469777899,blk2
2023-09-06,2.8930062005904757e-07,-0.8784859587453775,-0.8814863095937513,-0.8753297452884462,-0.8814863095937513,0.4158415841584158,-0.3665586633954213,0.8333333333333334,-0.7345719246614595,2.8191603126023437,-2.485051220109006,0.9545454545454545,-0.8414187500667626,blk2
2023-09-07,1.29822485154187e-06,-1.0,-1.0,-1.0,-1.0,1.5490196078431373,-1.5490196078431373,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,blk2
2023-09-08,1.0635734575616337e-06,1.4761105079164918,1.4162047114281413,1.539062458958667,1.4162047114281413,1.3786407766990292,1.9524375633281172,0.8333333333333334,1.1801705928567845,2.1808396873976563,3.088515440162036,0.9545454545454545,1.3518317699995894,blk2
2023-09-11,5.397907132141104e-07,-1.0,-1.0,-1.0,-1.0,0.9038461538461539,-0.9038461538461539,0.8333333333333334,-0.8333333333333334,2.8191603126023437,-2.8191603126023437,0.9545454545454545,-0.9545454545454545,blk2
2023-09-12,3.684001683637455e-07,-0.3770811890317759,-0.39685641706992203,-0.3559653176135481,-0.39685641706992203,0.5904761904761905,-0.23433426531747778,0.8333333333333334,-0.3307136808916017,2.8191603126023437,-1.1188018608050874,0.9545454545454545,-0.3788174890212892,blk2
2023-09-13,7.383589552683941e-07,-0.23751832190873734,-0.2606238056041805,-0.2129221028027105,-0.2606238056041805,1.1320754716981132,-0.29504581766511,0.8333333333333334,-0.21718650467015044,2.1808396873976563,-0.5683787387422086,0.9545454545454545,-0.24877726898580865,blk2
2023-09-14,4.896737375828782e-08,-0.9674479171714485,-0.968719482887991,-0.9660685916501612,-0.968719482887991,0.09345794392523364,-0.0905345311110272,0.8333333333333334,-0.8072662357399926,0.0,0.0,0.9545454545454545,-0.924686779120355,blk2
2023-09-15,4.986837181983366e-07,-1.0,-1.0,-1.0,-1.0,0.8888888888888888,-0.8888888888888888,0.8333333333333334,-0.8333333333333334,2.8191603126023437,-2.8191603126023437,0.9545454545454545,-0.9545454545454545,blk2
2023-09-18,9.751232901042386e-07,-1.0,-1.0,-1.0,-1.0,1.3394495412844036,-1.3394495412844036,0.8333333333333334,-0.8333333333333334,2.1808396873976563,-2.1808396873976563,0.9545454545454545,-0.9545454545454545,blk2
2023-09-19,3.612157172535915e-07,-1.0,-1.0,-1.0,-1.0,0.5818181818181818,-0.5818181818181818,0.8333333333333334,-0.8333333333333334,2.8191603126023437,-2.8191603126023437,0.9545454545454545,-0.9545454545454545,blk2
2023-09-20,-1.3166623219847245e-06,2.166639623817858,2.1232608344911332,2.211239924297068,-2.211239924297068,-1.0,-2.211239924297068,-1.0,-2.211239924297068,-1.0,-2.211239924297068,-1.0,-2.211239924297068,blk2
2023-09-21,-7.970580469279305e-09,0.06951872748633736,0.04166662527455389,0.09890105283544126,-0.09890105283544126,-1.0,-0.09890105283544126,-1.0,-0.09890105283544126,-1.0,-0.09890105283544126,-1.0,-0.09890105283544126,blk2
2023-09-22,1.2266674975967108e-06,3.334769960792582,3.2425408969043525,3.4310980902777777,3.2425408969043525,1.5495495495495495,5.024477786194132,0.8333333333333334,2.7021174140869606,0.0,0.0,0.9545454545454545,3.0951526743177906,blk2
2023-09-25,-8.891626840996251e-07,0.271784876502027,0.239990234375,0.30525292196618214,-0.30525292196618214,-1.0,-0.30525292196618214,-1.0,-0.30525292196618214,-1.0,-0.30525292196618214,-1.0,-0.30525292196618214,blk2
2023-09-26,-5.38898950255542e-07,-0.32765997023809523,-0.3402270618372242,-0.3146048367212382,0.3146048367212382,-1.0,0.3146048367212382,-1.0,0.3146048367212382,-1.0,0.3146048367212382,-1.0,0.3146048367212382,blk2
2023-09-27,-1.9824682834446062e-06,-0.22124337213277145,-0.2374674277164519,-0.20431381470576937,0.20431381470576937,-1.0,0.20431381470576937,-1.0,0.20431381470576937,-1.0,0.20431381470576937,-1.0,0.20431381470576937,blk2
2023-09-28,-1.6544974254108011e-06,0.9251970863735228,0.8898724858650588,0.9618675595238095,-0.9618675595238095,-1.0,-0.9618675595238095,-1.0,-0.9618675595238095,-1.0,-0.9618675595238095,-1.0,-0.9618675595238095,blk2
