cell,window,p,variance,tag,qlike_all_rows,d_qlike_all_rows,dm_t_all_rows,dm_lag_all_rows,qlike_traded,d_qlike_traded,dm_t_traded,dm_lag_traded,calib_slope,calib_intercept,n_days,mean_R,t,sharpe,n_buy,n_sign_diff_vs_current
flat500|p1|PER-ROW,flat500,1,PER-ROW,lasso_t,0.19628431868367055,-0.000390097816899555,-0.4431054816945733,35,0.10353941487191706,-0.0005412314041848759,-0.4157401152005701,14,0.9916709199870579,0.008804347596627406,866,0.06266225256503023,1.6377254026277237,0.8834508842525846,330,51
flat500|p2|FLAT,flat500,2,FLAT,lasso_t,0.1963290451780608,-0.0003453713225093024,-0.5342281305859655,35,0.10273542986329721,-0.0013452164128047136,-1.6142736609868469,14,1.0139659294961185,-0.00872211731951606,866,0.1094411485179983,2.869463256949267,1.5478967643871713,315,30
flat500|p2|PER-ROW,flat500,2,PER-ROW,lasso_t,0.196749414688306,7.499818773594698e-05,0.060474863449699864,35,0.10414622974590701,6.55834698050861e-05,0.035804987300172696,14,1.0139659294961185,-0.00872211731951606,866,0.08258806486759256,2.1609724877085927,1.165710107474977,324,59
ewma125|p0|FLAT,ewma125,0,FLAT,lasso_t,0.19928520092555693,0.0026107844249868505,2.808849151385258,35,0.10667738671809168,0.002596740441989734,2.119146987875142,14,0.9803102050438284,0.01818444359533284,866,0.10356341991681584,2.714003826919207,1.4640360813293787,371,52
ewma125|p0|PER-ROW,ewma125,0,PER-ROW,lasso_t,0.19928520092555693,0.0026107844249868505,2.808849151385258,35,0.10667738671809168,0.002596740441989734,2.119146987875142,14,0.9803102050438284,0.01818444359533284,866,0.10356341991681584,2.714003826919207,1.4640360813293787,371,52
ewma125|p1|FLAT,ewma125,1,FLAT,lasso_t,0.1967597425594011,8.532605883099876e-05,0.20407104519903219,35,0.10409796243815128,1.7316162049361832e-05,0.03575706852137277,14,0.9949578395094063,0.004604583411751055,866,0.09827482084892188,2.574319107570883,1.388684872496171,340,21
ewma125|p1|PER-ROW,ewma125,1,PER-ROW,lasso_t,0.1960219841874386,-0.0006524323131314606,-1.002081652537278,35,0.10352716649972989,-0.0005534797763720475,-0.5731415806829707,14,0.9949578395094063,0.004604583411751055,866,0.0822804760183919,2.1528810119799324,1.1613452601227143,340,39
ewma125|p2|FLAT,ewma125,2,FLAT,lasso_t,0.1962712409601314,-0.0004031755404386865,-1.451820116700489,35,0.10306826653438357,-0.0010123797417183594,-2.290405557990392,14,1.01722993654812,-0.013165168781121435,866,0.09904307943378995,2.5945997303996284,1.3996250057703454,318,17
ewma125|p2|PER-ROW,ewma125,2,PER-ROW,lasso_t,0.19643386841512492,-0.00024054808544516276,-0.2223160229627328,35,0.10402251701845958,-5.812925764235694e-05,-0.03766689366004319,14,1.01722993654812,-0.013165168781121435,866,0.06737574198301462,1.7613423339520486,0.9501345218830687,331,52
ewma250|p0|FLAT,ewma250,0,FLAT,lasso_t,0.19926612856103465,0.002591712060464587,2.5222687826736157,35,0.1066601071341192,0.002579460858017269,2.3589487947811127,14,0.9808872523426554,0.018576650779951086,866,0.0939876069251715,2.4612105663009265,1.3276698570111987,372,57
ewma250|p0|PER-ROW,ewma250,0,PER-ROW,lasso_t,0.19926612856103465,0.002591712060464587,2.5222687826736157,35,0.1066601071341192,0.002579460858017269,2.3589487947811127,14,0.9808872523426554,0.018576650779951086,866,0.0939876069251715,2.4612105663009265,1.3276698570111987,372,57
ewma250|p1|FLAT,ewma250,1,FLAT,lasso_t,0.19669508140247793,2.0664901907858395e-05,0.03588122087577075,35,0.10402480867842268,-5.583759767924835e-05,-0.08659448560544966,14,0.9938542112210061,0.006735049900015547,866,0.08919534000391487,2.334905334240165,1.259536048516337,336,31
ewma250|p1|PER-ROW,ewma250,1,PER-ROW,lasso_t,0.1961033257215287,-0.0005710907790414271,-0.7608083381954893,35,0.10374895664781918,-0.00033168962828276433,-0.28499029971101086,14,0.9938542112210061,0.006735049900015547,866,0.06900867650535546,1.8041893797441988,0.9732478352822201,327,44
ewma250|p2|FLAT,ewma250,2,FLAT,lasso_t,0.19624565121009363,-0.00042876529047646943,-0.9012779374516764,35,0.10303148909031384,-0.0010491571857880922,-1.4651169640342008,14,1.0155504793932415,-0.010483851711704347,866,0.09836471294254814,2.576691905791562,1.3899648493975787,316,27
ewma250|p2|PER-ROW,ewma250,2,PER-ROW,lasso_t,0.1966612712971492,-1.314520342090587e-05,-0.011512561418563666,35,0.10439973949580623,0.0003190932197043073,0.18677735101338702,14,1.0155504793932415,-0.010483851711704347,866,0.06575326305757286,1.7187807009253677,0.927175170900099,323,64
ewma500|p0|FLAT,ewma500,0,FLAT,lasso_t,0.1984820332306503,0.0018076167300802148,1.8221545717643592,35,0.1061070735185213,0.002026427242419368,2.0410101621447643,14,0.9816693350989094,0.018905363237857742,866,0.08699074773601798,2.2768444864450186,1.2282158362006605,368,55
ewma500|p0|PER-ROW,ewma500,0,PER-ROW,lasso_t,0.1984820332306503,0.0018076167300802148,1.8221545717643592,35,0.1061070735185213,0.002026427242419368,2.0410101621447643,14,0.9816693350989094,0.018905363237857742,866,0.08699074773601798,2.2768444864450186,1.2282158362006605,368,55
ewma500|p1|FLAT,ewma500,1,FLAT,lasso_t,0.1964676553521333,-0.0002067611484367647,-0.3141358366818619,35,0.10387357506340379,-0.00020707121269813948,-0.24895384086963934,14,0.9932243206391264,0.00843671769493634,866,0.09627216766403952,2.52146977701719,1.360175949245116,331,38
ewma500|p1|PER-ROW,ewma500,1,PER-ROW,lasso_t,0.1961471278661508,-0.0005272886344192956,-0.6157458772365765,35,0.10386803611006136,-0.00021261016604056857,-0.15701668096847818,14,0.9932243206391264,0.00843671769493634,866,0.06244022014123576,1.6319045194040336,0.8803108801817866,320,51
ewma500|p2|FLAT,ewma500,2,FLAT,lasso_t,0.19624245462770362,-0.00043196187286647145,-0.6984573312790339,35,0.10309460744427425,-0.000986038831827695,-1.0246965281715552,14,1.0135920174648108,-0.007848950146622498,866,0.09883027785160463,2.5889817909205655,1.3965944772137926,308,35
ewma500|p2|PER-ROW,ewma500,2,PER-ROW,lasso_t,0.19692917920236533,0.0002547627017952584,0.20735083437703,35,0.10470275092996062,0.0006221046538586793,0.33309537431833985,14,1.0135920174648108,-0.007848950146622498,866,0.06588445070844313,1.722221673895425,0.9290313615705306,315,62
flat125|p0|FLAT,flat125,0,FLAT,lasso_f,0.19046899591955677,0.002127638555850236,2.245667030944671,35,0.11504585978388475,0.003761724501261708,2.1517795319530446,14,0.9850026113426098,0.01308441105995573,866,0.08698893537918743,2.276796766610529,1.228190094321156,399,43
flat125|p0|PER-ROW,flat125,0,PER-ROW,lasso_f,0.19046899591955677,0.002127638555850236,2.245667030944671,35,0.11504585978388475,0.003761724501261708,2.1517795319530446,14,0.9850026113426098,0.01308441105995573,866,0.08698893537918743,2.276796766610529,1.228190094321156,399,43
flat125|p1|FLAT,flat125,1,FLAT,lasso_f,0.1885857833363362,0.00024442597262967124,0.5108054008965841,35,0.11248902099443127,0.0012048857118082245,1.4553677112635997,14,1.0122372617613724,-0.012559476464639395,866,0.09539094134597113,2.4982222262781306,1.3476353430945516,375,29
flat125|p1|PER-ROW,flat125,1,PER-ROW,lasso_f,0.18784897618311988,-0.0004923811805866568,-0.681573510131919,35,0.11110669384750546,-0.0001774414351175807,-0.21183632177697473,14,1.0122372617613724,-0.012559476464639395,866,0.09366109973479289,2.4526009093993357,1.3230254831798978,371,39
flat125|p2|FLAT,flat125,2,FLAT,lasso_f,0.1886458467833714,0.0003044894196648676,0.7969366568557353,35,0.11133448952334589,5.0354240722852045e-05,0.09727179635006966,14,1.0427196806280914,-0.03726922836720411,866,0.11351964673403553,2.977474454203925,1.606162080154212,356,22
flat125|p2|PER-ROW,flat125,2,PER-ROW,lasso_f,0.18829920312219173,-4.215424151480973e-05,-0.038642816225847525,35,0.1103981959045971,-0.0008859393780259467,-0.8296167240092922,14,1.0427196806280914,-0.03726922836720411,866,0.10376504194128355,2.7193327000707406,1.4669106766005022,368,48
flat250|p0|FLAT,flat250,0,FLAT,lasso_f,0.19148090206487273,0.003139544701166222,3.0663370340939307,35,0.1163299889820586,0.00504585369943555,2.6611491318620795,14,0.9854277116583503,0.012020071244502295,866,0.07924457764919418,2.0730440272315365,1.1182781777785906,403,45
flat250|p0|PER-ROW,flat250,0,PER-ROW,lasso_f,0.19148090206487273,0.003139544701166222,3.0663370340939307,35,0.1163299889820586,0.00504585369943555,2.6611491318620795,14,0.9854277116583503,0.012020071244502295,866,0.07924457764919418,2.0730440272315365,1.1182781777785906,403,45
flat250|p1|FLAT,flat250,1,FLAT,lasso_f,0.18868643532136833,0.0003450779576617896,0.8063364100123137,35,0.11289733165865488,0.0016131963760318542,2.187873023369536,14,1.0072915405870362,-0.008279893733255071,866,0.10523271668346626,2.758131402026064,1.4878401605636171,379,21
flat250|p1|PER-ROW,flat250,1,PER-ROW,lasso_f,0.18772913800801558,-0.0006122193556909361,-0.9936063534467706,35,0.1114153583582266,0.00013122307560356863,0.17094296907444856,14,1.0072915405870362,-0.008279893733255071,866,0.083035998475626,2.1727567659478866,1.1720669918550315,372,30
flat250|p2|FLAT,flat250,2,FLAT,lasso_f,0.18834135736370652,0.0,,0,0.11128413528262304,0.0,,0,1.0348656399015446,-0.029985286315939528,866,0.1067741561078193,2.7988954873139367,1.509829846463058,358,0
flat250|p2|PER-ROW,flat250,2,PER-ROW,lasso_f,0.18814252871971404,-0.0001988286439924636,-0.17798687549796668,35,0.11042895726424327,-0.0008551780183797685,-0.7668749090317497,14,1.0348656399015446,-0.029985286315939528,866,0.0999556891353898,2.6186957347087056,1.4126232997942716,362,34
flat500|p0|FLAT,flat500,0,FLAT,lasso_f,0.19158683622724537,0.0032454788635388585,3.0507965911662698,35,0.11469667346744669,0.0034125381848236587,2.825215946509063,14,0.9866013696531934,0.012225253210030129,866,0.07288420827315731,1.9059269213395316,1.0281289044406203,407,55
flat500|p0|PER-ROW,flat500,0,PER-ROW,lasso_f,0.19158683622724537,0.0032454788635388585,3.0507965911662698,35,0.11469667346744669,0.0034125381848236587,2.825215946509063,14,0.9866013696531934,0.012225253210030129,866,0.07288420827315731,1.9059269213395316,1.0281289044406203,407,55
flat500|p1|FLAT,flat500,1,FLAT,lasso_f,0.1887645709380228,0.0004232135743162657,0.6935582389869489,35,0.11119130877233399,-9.28265102890483e-05,-0.1251994445273585,14,1.006995751513693,-0.006382666816049906,866,0.08252196424206192,2.1592335942028145,1.164772082698152,378,32
flat500|p1|PER-ROW,flat500,1,PER-ROW,lasso_f,0.1882262285058623,-0.00011512885784425135,-0.11607288457053787,35,0.10990580949113267,-0.001378325791490348,-1.2273026076812419,14,1.006995751513693,-0.006382666816049906,866,0.09883030042740087,2.588982386904296,1.396594798709907,371,43
flat500|p2|FLAT,flat500,2,FLAT,lasso_f,0.18838942167826092,4.806431455437478e-05,0.08824896727774995,35,0.10954154817083467,-0.0017425871117883519,-2.3087016256735198,14,1.0353676661346627,-0.0285636392919842,866,0.09304463078344635,2.436346966047728,1.3142574927686055,357,21
flat500|p2|PER-ROW,flat500,2,PER-ROW,lasso_f,0.18876470659814998,0.0004233492344434377,0.28040519214691056,35,0.1089982002956593,-0.0022859349869637268,-1.5711026920343871,14,1.0353676661346627,-0.0285636392919842,866,0.08916232365852139,2.3340356067381536,1.2590668846812534,363,49
ewma125|p0|FLAT,ewma125,0,FLAT,lasso_f,0.19089455634674618,0.0025531989830396822,2.7418911643536257,35,0.11522625051803942,0.003942115235416365,2.623973455485862,14,0.9877864555289181,0.010444411999137114,866,0.0784846288577077,2.0530663638540934,1.1075014722650875,407,49
ewma125|p0|PER-ROW,ewma125,0,PER-ROW,lasso_f,0.19089455634674618,0.0025531989830396822,2.7418911643536257,35,0.11522625051803942,0.003942115235416365,2.623973455485862,14,0.9877864555289181,0.010444411999137114,866,0.0784846288577077,2.0530663638540934,1.1075014722650875,407,49
ewma125|p1|FLAT,ewma125,1,FLAT,lasso_f,0.18835674816776982,1.5390804063311253e-05,0.0397668767153362,35,0.11194534283637766,0.0006612075537546428,1.127162758380089,14,1.0085341675804163,-0.00880038273605264,866,0.10459904367912536,2.741378205723026,1.4788028542702492,380,22
ewma125|p1|PER-ROW,ewma125,1,PER-ROW,lasso_f,0.18761651622145306,-0.00072484114225348,-1.0090124792045512,35,0.11057546718608377,-0.000708668096539264,-0.8886450897408196,14,1.0085341675804163,-0.00880038273605264,866,0.09156719437579716,2.397401577109993,1.29324888031172,370,36
ewma125|p2|FLAT,ewma125,2,FLAT,lasso_f,0.1880993608940691,-0.0002419964696374419,-1.1754494890965241,35,0.11041207091215965,-0.0008720643704633843,-2.9099561286428726,14,1.0364192668186052,-0.03089291744276646,866,0.11954674461066979,3.1373104570498693,1.6923836517455677,356,6
ewma125|p2|PER-ROW,ewma125,2,PER-ROW,lasso_f,0.18805355724706543,-0.00028780011664108655,-0.24063605536636132,35,0.10970782729434413,-0.0015763079882789059,-1.3767807202299527,14,1.0364192668186052,-0.03089291744276646,866,0.08742280989373041,2.288221308225605,1.2343529231908952,367,43
ewma250|p0|FLAT,ewma250,0,FLAT,lasso_f,0.19087363374726612,0.002532276383559603,2.754730004017179,35,0.11529057844074134,0.0040064431581183155,3.1049016923281707,14,0.9889385391861824,0.009357552529632041,866,0.07658987251682649,2.0032689393107943,1.080638862284384,412,54
ewma250|p0|PER-ROW,ewma250,0,PER-ROW,lasso_f,0.19087363374726612,0.002532276383559603,2.754730004017179,35,0.11529057844074134,0.0040064431581183155,3.1049016923281707,14,0.9889385391861824,0.009357552529632041,866,0.07658987251682649,2.0032689393107943,1.080638862284384,412,54
ewma250|p1|FLAT,ewma250,1,FLAT,lasso_f,0.18827309964771702,-6.825771598949045e-05,-0.15561133710718877,35,0.11168093115688346,0.0003967958742604305,0.6262718332225399,14,1.007778147715508,-0.007907602124190964,866,0.08717795759388292,2.28177386785315,1.2308749305499604,383,27
ewma250|p1|PER-ROW,ewma250,1,PER-ROW,lasso_f,0.1876819785165091,-0.000659378847197421,-0.8082464095272174,35,0.11042630417675936,-0.0008578311058636982,-0.8793280481471937,14,1.007778147715508,-0.007907602124190964,866,0.08683914615426076,2.2728528384689466,1.2260625906514206,372,40
ewma250|p2|FLAT,ewma250,2,FLAT,lasso_f,0.18799426215711942,-0.0003470952065871236,-0.9763641268917435,35,0.11002674707476798,-0.001257388207855059,-2.341928880744045,14,1.0349052737556137,-0.02926934390383882,866,0.10339717950872236,2.7096102897882184,1.461666041604074,355,15
ewma250|p2|PER-ROW,ewma250,2,PER-ROW,lasso_f,0.1882347411731018,-0.00010661619060473151,-0.08152206118464567,35,0.10956069857968873,-0.0017234367029343117,-1.308503239771822,14,1.0349052737556137,-0.02926934390383882,866,0.08804692469630558,2.30465695817083,1.2432189329957606,367,49
ewma500|p0|FLAT,ewma500,0,FLAT,lasso_f,0.19012804855432494,0.0017866911906184615,2.1428411449717912,35,0.11471701836514643,0.0034328830825233934,2.974231983411396,14,0.9900442918009483,0.008641525446048381,866,0.06710043251109002,1.7541195163962175,0.9462382615293757,416,58
ewma500|p0|PER-ROW,ewma500,0,PER-ROW,lasso_f,0.19012804855432494,0.0017866911906184615,2.1428411449717912,35,0.11471701836514643,0.0034328830825233934,2.974231983411396,14,0.9900442918009483,0.008641525446048381,866,0.06710043251109002,1.7541195163962175,0.9462382615293757,416,58
ewma500|p1|FLAT,ewma500,1,FLAT,lasso_f,0.18801586406692808,-0.000325493296778469,-0.6619379666663078,35,0.11126693467826927,-1.7200604353753336e-05,-0.02288981739561651,14,1.0068747607795898,-0.00669813133632848,866,0.08240628385663162,2.156190471878075,1.1631305076793075,377,27
ewma500|p1|PER-ROW,ewma500,1,PER-ROW,lasso_f,0.18768600408112288,-0.0006553532825836335,-0.7074508060146337,35,0.11013838021203667,-0.0011457550705863567,-1.0153330770655116,14,1.0068747607795898,-0.00669813133632848,866,0.07963495209694348,2.0833073657277232,1.123814609866224,372,44
ewma500|p2|FLAT,ewma500,2,FLAT,lasso_f,0.18786407828782362,-0.0004772790758828921,-0.9702882418410924,35,0.1097051644790166,-0.0015789708036064289,-2.1754081928138973,14,1.031835386347521,-0.02647859383317543,866,0.09910278563306758,2.596176018408774,1.4004753150061198,350,26
ewma500|p2|PER-ROW,ewma500,2,PER-ROW,lasso_f,0.18840970769042634,6.835032671980528e-05,0.04834712000476331,35,0.10935565649371448,-0.0019284787889085613,-1.3366909709792374,14,1.031835386347521,-0.02647859383317543,866,0.07771461441673568,2.032826976913226,1.0965835831849338,362,54
flat125|p0|FLAT,flat125,0,FLAT,enet,0.1986701893536331,0.0024464950860724802,2.8480870801167195,35,0.10710248554362743,0.002610799133283735,1.8090033241803607,14,0.9810119224520444,0.017433248299860003,866,0.07177500596249428,1.8768021754460131,1.0124179174387844,361,56
flat125|p0|PER-ROW,flat125,0,PER-ROW,enet,0.1986701893536331,0.0024464950860724802,2.8480870801167195,35,0.10710248554362743,0.002610799133283735,1.8090033241803607,14,0.9810119224520444,0.017433248299860003,866,0.07177500596249428,1.8768021754460131,1.0124179174387844,361,56
flat125|p1|FLAT,flat125,1,FLAT,enet,0.19682168457464227,0.0005979903070816611,1.234752634060034,35,0.10514469826254953,0.0006530118522058466,0.8207530621000254,14,1.0023765912496008,-0.002750072220162062,866,0.059739730353063764,1.5611225886356268,0.8421284356607935,332,33
flat125|p1|PER-ROW,flat125,1,PER-ROW,enet,0.19596727409303086,-0.0002564201745297507,-0.3845345529613152,35,0.10447796347528009,-1.3722935063616041e-05,-0.013659082211051301,14,1.0023765912496008,-0.002750072220162062,866,0.0790023421380673,2.066675790104286,1.1148429103569755,327,42
flat125|p2|FLAT,flat125,2,FLAT,enet,0.19653397141950082,0.0003102771519402514,0.7065132487948189,35,0.10436396194662566,-0.00012772446371804135,-0.1777428923848865,14,1.028175357036903,-0.02395414038278875,866,0.0842487131158554,2.2046662135277875,1.189280152031483,309,28
flat125|p2|PER-ROW,flat125,2,PER-ROW,enet,0.1961808595807128,-4.2834686847784144e-05,-0.04232160338827538,35,0.10485315322424091,0.00036146681389721477,0.2660380408375651,14,1.028175357036903,-0.02395414038278875,866,0.08558084264363561,2.239726684417506,1.2081930930899387,325,60
flat250|p0|FLAT,flat250,0,FLAT,enet,0.19964768132609206,0.0034239870585314742,3.7257973101458792,35,0.10814388728662133,0.0036522008762776385,2.129854943345011,14,0.9763505516455554,0.02213519625741879,866,0.04766282661079997,1.244890916995955,0.67154113849212,365,58
flat250|p0|PER-ROW,flat250,0,PER-ROW,enet,0.19964768132609206,0.0034239870585314742,3.7257973101458792,35,0.10814388728662133,0.0036522008762776385,2.129854943345011,14,0.9763505516455554,0.02213519625741879,866,0.04766282661079997,1.244890916995955,0.67154113849212,365,58
flat250|p1|FLAT,flat250,1,FLAT,enet,0.19690848303280253,0.0006847887652419454,1.8628334302130125,35,0.10556776783998223,0.0010760814296385335,1.6788319705233095,14,0.9930804254661074,0.006498661326009949,866,0.06698629203745916,1.7511251033821607,0.9446229621508344,328,21
flat250|p1|PER-ROW,flat250,1,PER-ROW,enet,0.1958517902544412,-0.0003719040131194264,-0.6626243214014734,35,0.10488939750927162,0.0003977110989279283,0.5400087947759865,14,0.9930804254661074,0.006498661326009949,866,0.0715016961597453,1.869626623862876,1.0085471541344164,326,39
flat250|p2|FLAT,flat250,2,FLAT,enet,0.19622369426756062,0.0,,0,0.10449168641034369,0.0,,0,1.016179327520698,-0.012101062226329656,866,0.07248507577116219,1.8954461091078758,1.0224751588133707,307,0
flat250|p2|PER-ROW,flat250,2,PER-ROW,enet,0.19587967119408448,-0.0003440230734761133,-0.3607799020194507,35,0.10529085772019856,0.0007991713098548745,0.6217301378589184,14,1.016179327520698,-0.012101062226329656,866,0.0630703932746651,1.6484258697357619,0.8892231200091676,327,54
flat500|p0|FLAT,flat500,0,FLAT,enet,0.19929964590195878,0.0030759516343982166,2.6095893139479647,35,0.10669575672992881,0.0022040703195851195,2.0711804024618004,14,0.9770590269753089,0.02322055237238712,866,0.06032893394912405,1.5765637225053795,0.8504579659649629,358,65
flat500|p0|PER-ROW,flat500,0,PER-ROW,enet,0.19929964590195878,0.0030759516343982166,2.6095893139479647,35,0.10669575672992881,0.0022040703195851195,2.0711804024618004,14,0.9770590269753089,0.02322055237238712,866,0.06032893394912405,1.5765637225053795,0.8504579659649629,358,65
flat500|p1|FLAT,flat500,1,FLAT,enet,0.19654460206192934,0.00032090779436874726,0.44479377922991786,35,0.10430771693777706,-0.00018396947256664687,-0.25976013733431685,14,0.9924266947286151,0.009130360338546726,866,0.0703337636883263,1.8389671303514692,0.9920082663514407,328,39
flat500|p1|PER-ROW,flat500,1,PER-ROW,enet,0.19578732563886925,-0.00043636862869134857,-0.5204165086338944,35,0.10422771746589408,-0.00026396894444960154,-0.2274024653960565,14,0.9924266947286151,0.009130360338546726,866,0.06552552777013003,1.7128075086251724,0.9239530055658182,325,52
flat500|p2|FLAT,flat500,2,FLAT,enet,0.1959446308816892,-0.00027906338587135757,-0.4700977115209059,35,0.10339991295982023,-0.0010917734505234767,-1.3935070491472905,14,1.014139799967529,-0.008035333220921101,866,0.08459787506372518,2.213854937375591,1.1942368964255494,299,28
flat500|p2|PER-ROW,flat500,2,PER-ROW,enet,0.1960848323490793,-0.00013886191848130417,-0.11915032013513194,35,0.10498157668993327,0.0004898902795895809,0.30360936427828566,14,1.014139799967529,-0.008035333220921101,866,0.07406879885401021,1.9370373347606853,1.0449110354390667,323,70
ewma125|p0|FLAT,ewma125,0,FLAT,enet,0.19896389858560531,0.0027402043180447195,3.032648590172582,35,0.10693362828353657,0.0024419418731928843,1.9339927899139409,14,0.9799645827596134,0.019439422698041112,866,0.0642636663542439,1.6797143768910485,0.9061013214884449,365,62
ewma125|p0|PER-ROW,ewma125,0,PER-ROW,enet,0.19896389858560531,0.0027402043180447195,3.032648590172582,35,0.10693362828353657,0.0024419418731928843,1.9339927899139409,14,0.9799645827596134,0.019439422698041112,866,0.0642636663542439,1.6797143768910485,0.9061013214884449,365,62
ewma125|p1|FLAT,ewma125,1,FLAT,enet,0.19645337136364596,0.00022967709608536058,0.5841893828298584,35,0.1045374884468121,4.58020364683982e-05,0.09599029957252703,14,0.9954617090094655,0.0050531558297724636,866,0.0719711726540762,1.8819525960287342,1.0151962486601092,328,27
ewma125|p1|PER-ROW,ewma125,1,PER-ROW,enet,0.19561325929850926,-0.0006104349690513299,-0.9871600048497269,35,0.10410888166564601,-0.00038280474469766767,-0.44040465382120475,14,0.9954617090094655,0.0050531558297724636,866,0.06357126334021533,1.6615583696656993,0.8963072860463646,330,53
ewma125|p2|FLAT,ewma125,2,FLAT,enet,0.1959405414189097,-0.0002831528486508697,-1.1181866953056345,35,0.10359579963819018,-0.0008958867721535126,-2.131669867670296,14,1.0176296192514915,-0.01273675201456807,866,0.07756535624053561,2.02890414498324,1.0944674596078312,299,12
ewma125|p2|PER-ROW,ewma125,2,PER-ROW,enet,0.1958828855436253,-0.0003408087239353058,-0.33091806334103935,35,0.10469260152937543,0.00020091511903173032,0.14664292183530486,14,1.0176296192514915,-0.01273675201456807,866,0.0720752328483574,1.8846848003987646,1.0166701028012182,332,65
ewma250|p0|FLAT,ewma250,0,FLAT,enet,0.19888556500678048,0.0026618707392198756,2.7142318819409685,35,0.10695760563362866,0.0024659192232849483,2.2105878138898887,14,0.979703539288265,0.020553700948372253,866,0.051837151275626096,1.3541406392696578,0.7304745613920709,366,67
ewma250|p0|PER-ROW,ewma250,0,PER-ROW,enet,0.19888556500678048,0.0026618707392198756,2.7142318819409685,35,0.10695760563362866,0.0024659192232849483,2.2105878138898887,14,0.979703539288265,0.020553700948372253,866,0.051837151275626096,1.3541406392696578,0.7304745613920709,366,67
ewma250|p1|FLAT,ewma250,1,FLAT,enet,0.19635133523384515,0.00012764096628453206,0.24119841135602157,35,0.1045210649297738,2.9378519430120134e-05,0.04960771521812461,14,0.9936164940818043,0.007788013713568232,866,0.07525490296669547,1.968193985286977,1.0617181084768523,330,41
ewma250|p1|PER-ROW,ewma250,1,PER-ROW,enet,0.19565618241814195,-0.0005675118494186445,-0.7938192501486724,35,0.10441429472065361,-7.739168969008107e-05,-0.0763670189403389,14,0.9936164940818043,0.007788013713568232,866,0.07099910134504649,1.8564322267839697,1.001429598439282,330,57
ewma250|p2|FLAT,ewma250,2,FLAT,enet,0.19589128427123811,-0.00033240999632250235,-0.7674743104338831,35,0.10363977409319737,-0.0008519123171463269,-1.3289661790577196,14,1.0149456747760084,-0.009214791041947291,866,0.08189745008302024,2.1428057571046843,1.1559102874378389,295,24
ewma250|p2|PER-ROW,ewma250,2,PER-ROW,enet,0.19607635362433035,-0.000147340643230274,-0.13643575175018088,35,0.10520976688221939,0.000718080471875695,0.47985979048959676,14,1.0149456747760084,-0.009214791041947291,866,0.07758301975140185,2.0293683751274085,1.094717882866031,326,69
ewma500|p0|FLAT,ewma500,0,FLAT,enet,0.1980759610060643,0.001852266738503739,1.9743345826258936,35,0.10645225266111723,0.0019605662507735447,1.980505459045775,14,0.9797323545248401,0.021473383701119446,866,0.058351068191096166,1.5247352822420286,0.8224997494613762,362,63
ewma500|p0|PER-ROW,ewma500,0,PER-ROW,enet,0.1980759610060643,0.001852266738503739,1.9743345826258936,35,0.10645225266111723,0.0019605662507735447,1.980505459045775,14,0.9797323545248401,0.021473383701119446,866,0.058351068191096166,1.5247352822420286,0.8224997494613762,362,63
ewma500|p1|FLAT,ewma500,1,FLAT,enet,0.19609600017295042,-0.00012769409461017817,-0.21116736139228307,35,0.10441909372706941,-7.259268327427948e-05,-0.09788233752703597,14,0.9920395930048819,0.010258044363318721,866,0.06616964737697219,1.7297024538822494,0.9330667765941084,324,47
ewma500|p1|PER-ROW,ewma500,1,PER-ROW,enet,0.19566709659710999,-0.0005565976704506289,-0.6853689900221879,35,0.10460882468017908,0.0001171382698353957,0.10035164790004564,14,0.9920395930048819,0.010258044363318721,866,0.07780179740327275,2.0351183867809644,1.0978196561374511,323,58
ewma500|p2|FLAT,ewma500,2,FLAT,enet,0.19587261934062303,-0.00035107492693755893,-0.6163520787608097,35,0.10376150185981368,-0.0007301845505300024,-0.8619577953014412,14,1.0120075878455566,-0.005753097618488573,866,0.07368012990563054,1.9268291740213614,1.0394043683157026,292,31
ewma500|p2|PER-ROW,ewma500,2,PER-ROW,enet,0.19631843253578699,9.47382682263692e-05,0.08219430751997396,35,0.10563047676115468,0.0011387903508109872,0.6993010325180972,14,1.0120075878455566,-0.005753097618488573,866,0.07521218786604796,1.9670718286908868,1.0611127748626243,311,74
