pair,ic_pooled,ic_month_sd
adj_sumret3_ma_25 x adj_sumret2_vwstock_ma_625,-0.029056010620345633,0.04591151285773125
har_ma_125 x adj_sumvolume_ma_1,0.029048108073136052,0.0503040605783496
adj_sumret2_ewstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.02904072598135514,0.0404300094653915
adj_sumret3_ma_1 x adj_vix_ma_1,-0.029000458885121774,0.04177766868380668
adj_sumabsret_vwstock_ma_1 x adj_sellturnover_vwstock_ma_1,0.028979792814184394,0.04576523689689154
adj_turnover_vwstock_ma_1 x adj_vix_ma_25,0.028964576555444616,0.03957360485513701
adj_sumvolume_ma_1 x adj_vix3m_ma_625,0.028953387899953317,0.04812384057589213
adj_sumpret2_ewstock_ma_25 x adj_vix_ma_25,0.028934786547221345,0.04123912663912658
adj_sumret_ma_25 x adj_sumautocov_ma_1,-0.02887991343688873,0.043243241152497704
har_ma_125 x adj_sumret_ma_625,-0.02887818453034031,0.05074746985481104
adj_sumpret2_ma_25 x adj_vix3m_ma_25,0.02882191789614611,0.048106706692333676
adj_sumret4_ma_1 x adj_sumret3_vwstock_ma_1,-0.028796183997948,0.04728083789876987
adj_effspread_ewstock_ma_1 x adj_sumret2_vwstock_ma_1,0.02878473258727398,0.046393880792926216
adj_sumret2_vwstock_ma_1 x adj_sumret2_vwstock_ma_625,0.02876432489132312,0.04133469492178734
har_ma_125 x adj_stocktwits_sentiment_ma_25,-0.028732090577490717,0.04174364828169737
adj_sumautocov_ma_1 x adj_sumret4_vwstock_ma_1,0.02872838579656219,0.04334064190019453
adj_sumpret2_ma_1 x adj_effspread_ewstock_ma_1,0.028719662730461483,0.05608158090674
adj_sumret3_ma_25 x adj_vix3m_ma_625,-0.028654486949919043,0.04440844710538178
adj_sumret2_vwstock_ma_25 x adj_vix3m_ma_25,0.028640729658330383,0.04409374459143934
adj_sumbipow_ewstock_ma_25 x adj_sumabsret_vwstock_ma_1,0.028631951297021233,0.04396066179890856
adj_effspread_vwstock_ma_25 x adj_vix_ma_625,0.028626969974027677,0.043066044867873694
adj_sumabsret_vwstock_ma_1 x adj_sumpret2_vwstock_ma_625,0.028620982919949536,0.04334924507564575
adj_sumret_ma_625 x adj_stocktwits_sentiment_ma_1,0.028609966591322387,0.03862656703540191
adj_sumautocov_ma_1 x adj_effspread_vwstock_ma_25,0.028598733015430564,0.039141428071645626
adj_sumvolume_ma_25 x is_close,-0.02859808246993649,0.04510163440244391
adj_sumabsret_vwstock_ma_25 x adj_vvix_ma_1,0.028597726640066847,0.04187384538725764
adj_sumret_ma_1 x adj_sumpret2_ewstock_ma_25,-0.028596277984856172,0.043061266211636515
adj_sumret_ma_25 x adj_stocktwits_attention_ma_1,-0.02858726774153338,0.048323861474613095
adj_sumabsret_vwstock_ma_1 x adj_stocktwits_sentiment_ma_1,-0.028582892143258078,0.044146210777512435
adj_sumbipow_ma_25 x adj_vvix_ma_1,0.02855354179127203,0.04742975322627751
adj_sumautocov_ma_25 x adj_vix3m_ma_1,0.028549118642671744,0.042445460203008815
adj_sumautocov_ma_25 x adj_sumabsret_ewstock_ma_1,0.028548293126862107,0.04675441617561133
adj_spread_vwstock_ma_25 x adj_vix3m_ma_25,0.02851626777241296,0.04619541749031473
adj_sumret3_ma_25 x adj_sumvolume_ma_625,-0.02849963493386136,0.04751865847183542
adj_sumret_ma_1 x adj_sumret2_ewstock_ma_625,-0.028496606800681865,0.049297138974285795
adj_sumpret2_ma_1 x adj_numobs_ma_25,-0.028422640583556667,0.05655836924109538
adj_sumabsret_ewstock_ma_1 x is_overnight,-0.028411836754334216,0.04438332283169675
adj_sumret4_ma_1 x adj_spread_ewstock_ma_25,0.02840649122888322,0.05532772406830264
adj_sumbipow_vwstock_ma_25 x adj_vix3m_ma_1,0.028406225296724843,0.04305952774770392
adj_sumret2_ewstock_ma_1 x adj_vvix_ma_1,0.02840482467560444,0.03311497089730338
adj_sumpret2_vwstock_ma_1 x adj_vix_ma_625,0.028391099674122677,0.0384429711614471
adj_sumret_ma_1 x adj_sumpret2_ewstock_ma_625,-0.02835601315600218,0.04770076429225054
har_ma_25 x adj_vvix_ma_1,0.02833418213765457,0.047478704384059114
adj_numobs_ma_1 x adj_voldemand_all_open_only_ma_1,0.02827224915976358,0.03520969884153415
adj_sumpret2_ma_25 x adj_sumret4_vwstock_ma_1,0.028258075147961866,0.04285125438516746
adj_sumautocov_ma_1 x adj_sumpret2_vwstock_ma_25,0.02825316157216199,0.04273153723185795
adj_sumret3_ma_25 x adj_effspread_vwstock_ma_1,-0.028248026594904035,0.0455445371530678
adj_sumret3_ma_25 x adj_sumvolume_ma_25,-0.02824643473644218,0.05585052664738156
adj_sumbipow_ma_1 x adj_sumpret2_ewstock_ma_1,0.02822513027636563,0.04356936729723445
adj_sumret3_ma_25 x adj_effspread_vwstock_ma_625,-0.028214982045929298,0.04583877966371034
har_ma_5 x adj_spread_ewstock_ma_25,0.028204032638505978,0.05236694156942657
adj_sumret4_ma_1 x adj_sumret2_vwstock_ma_25,0.028203516163625028,0.058747532512447576
adj_sumret_ma_625 x adj_sellturnover_vwstock_ma_1,-0.02818649387297555,0.04350435807856043
adj_sumabsret_ma_1 x adj_sumpret2_ewstock_ma_1,0.028184766957758983,0.04306509032463034
adj_sumabsret_ma_625 x adj_sumvolume_ma_1,0.02818079114455818,0.049276255032232014
adj_sumret4_ma_1 x adj_sumabsret_ewstock_ma_25,0.028166174223101782,0.059541525254236415
adj_sumabsret_ewstock_ma_1 x adj_vix3m_ma_625,0.028162162986608567,0.03849795902164269
har_ma_5 x adj_vix3m_ma_625,0.028145139265885265,0.04772923994408237
adj_sumret3_ma_1 x adj_sumbipow_ewstock_ma_1,-0.02814498875215495,0.04127955766771329
adj_sumret3_ma_625 x adj_sumret2_vwstock_ma_1,-0.02813850391722912,0.04749848509222304
adj_sumabsret_vwstock_ma_1 x adj_effspread_vwstock_ma_625,0.028128968116809667,0.04023181940488496
adj_sumbipow_ma_25 x adj_sumbipow_ma_25,0.028116245108791165,0.05576664215908913
adj_sumpret2_ma_1 x adj_effspread_vwstock_ma_25,0.02810509989408212,0.05322659785593475
adj_sumabsret_ma_1 x adj_voldemand_all_open_and_close_ma_1,0.028096733431068225,0.0378903395069962
adj_sumret2_ewstock_ma_1 x adj_vix_ma_625,0.02808417553285683,0.04005685362360415
adj_sumret2_vwstock_ma_1 x adj_sumret4_vwstock_ma_1,0.028079496246105097,0.04025752647942366
adj_sumret3_ewstock_ma_1 x adj_sumret3_ewstock_ma_1,0.02806649644160658,0.042544951661296196
adj_sumabsret_ma_1 x adj_buyturnover_vwstock_ma_1,0.02805384187759995,0.05933255316706391
adj_sumautocov_ma_1 x adj_numobs_ma_25,0.02802824147946117,0.04762305398958674
adj_sumabsret_ma_1 x adj_sumret3_ewstock_ma_1,-0.028001776653036294,0.04641079945400779
har_ma_3125 x adj_sumpret2_ma_1,0.028001762091358035,0.056674400114002856
adj_sumautocov_ma_1 x adj_sumret2_ewstock_ma_25,0.02800145907349375,0.04291682470410439
har_ma_5 x adj_sumret3_vwstock_ma_1,-0.027994490805584592,0.04412582842765068
adj_numobs_ma_1 x adj_voldemand_spx_open_only_ma_1,0.027993495376847595,0.033946156562012775
har_ma_5 x adj_sumvolume_ma_1,0.02799340876565615,0.06705726449661871
adj_numobs_ma_1 x adj_voldemand_all_open_only_ma_625,0.027979331092643462,0.03810780795823503
adj_sumret_ma_1 x adj_vvix_ma_625,-0.027974776698204005,0.042859251786758014
adj_numobs_ma_1 x adj_voldemand_spx_open_only_ma_625,0.027968188154058313,0.0424144253658698
har_ma_5 x adj_sumret4_ewstock_ma_1,0.027964735221303386,0.043401781999681206
har_ma_1 x adj_sumbipow_vwstock_ma_25,0.027935792248613544,0.06059248873278261
har_ma_25 x adj_sumbipow_ma_25,0.027912612380529382,0.05565053562782707
adj_sumbipow_ewstock_ma_1 x adj_vvix_ma_25,0.027869970328553408,0.036015125410985456
adj_sumret2_vwstock_ma_1 x adj_sellturnover_vwstock_ma_1,0.027863627280545436,0.041658224735122706
har_ma_125 x adj_sellturnover_vwstock_ma_1,0.027836195443084695,0.03797127428899707
har_ma_3125 x adj_sumret3_ma_25,-0.027827377861500694,0.046100731641473526
adj_sumpret2_ma_625 x adj_sumret2_vwstock_ma_1,0.027798594450578695,0.039688973416277945
adj_sumabsret_vwstock_ma_625 x adj_sumbipow_vwstock_ma_1,0.027783216798749753,0.0372753054214007
adj_sumpret2_vwstock_ma_1 x adj_effspread_vwstock_ma_1,0.02778187022418596,0.03820524746721649
adj_sumret_ma_25 x adj_stocktwits_sentiment_ma_1,0.02778133583214094,0.04121887772231662
adj_sumvolume_ma_1 x adj_vvix_ma_25,0.027760621313862067,0.04586199351423532
adj_sumbipow_ma_625 x adj_sumabsret_ewstock_ma_1,0.02775619930258333,0.03850234529314362
adj_sumret3_ma_25 x adj_sumret3_ma_625,0.02774396167791131,0.055493060078795585
adj_sumret_ma_625 x adj_sumautocov_ma_1,-0.027742169548263616,0.04070399161201916
adj_sumabsret_ma_625 x adj_sumabsret_ewstock_ma_1,0.027732186494039322,0.03860304864588895
adj_sumret4_ewstock_ma_25 x adj_vix_ma_625,0.027726380038693633,0.042063076367952305
adj_sumpret2_ma_1 x adj_effspread_ewstock_ma_25,0.027721315754563478,0.0545968051840511
adj_numobs_ma_1 x adj_voldemand_all_open_and_close_ma_625,0.027716938716178766,0.04120035936858191
adj_sumabsret_ma_1 x adj_sumret2_ewstock_ma_25,0.027696357755666274,0.05973819562745509
har_ma_125 x adj_sumret2_ewstock_ma_1,0.027693416808365012,0.039689511638540294
adj_sumvolume_ma_25 x adj_sumabsret_vwstock_ma_1,0.02766169694360388,0.05546605962232467
adj_sumabsret_ewstock_ma_1 x adj_sumabsret_ewstock_ma_1,0.02762882104467693,0.0444138645120439
adj_sumabsret_ewstock_ma_25 x adj_vix3m_ma_1,0.027623739743163483,0.04303326451263158
adj_effspread_ewstock_ma_1 x adj_stocktwits_attention_ma_1,0.027622883539533943,0.035512521584873544
adj_sumret4_ma_625 x adj_sumret2_vwstock_ma_1,0.027622268214787807,0.039015275933745756
adj_turnover_vwstock_ma_1 x adj_vvix_ma_1,0.02758215036731412,0.039225915665360045
adj_sumret3_ma_1 x adj_sellturnover_vwstock_ma_1,-0.027562040509427586,0.04134513248485387
adj_sumabsret_ma_25 x adj_sumbipow_ma_25,0.027548981941303355,0.05476768005705866
adj_sumret2_vwstock_ma_25 x adj_effspread_vwstock_ma_1,0.02754010064696066,0.042359910316207935
adj_sumret3_ma_625 x adj_sumbipow_vwstock_ma_1,-0.027529147012337843,0.04770011332640098
adj_sumret3_ma_25 x adj_sumpret2_vwstock_ma_25,-0.027517289904087402,0.04885909528207313
adj_sumabsret_ewstock_ma_1 x adj_effspread_ewstock_ma_1,0.027516649200644415,0.04544296371052483
adj_sumabsret_ewstock_ma_25 x adj_effspread_vwstock_ma_1,0.027512607720408266,0.0431755555054882
har_ma_1 x adj_sumpret2_ewstock_ma_1,0.02749127205105539,0.04446835411040238
adj_sumpret2_ma_1 x adj_sellturnover_vwstock_ma_1,0.027488054177215775,0.056076560473213743
adj_sumret3_ma_625 x adj_sumautocov_ma_1,-0.02748082173617082,0.041816123445839196
adj_sumret4_vwstock_ma_25 x adj_vix3m_ma_1,0.02747776075634416,0.04033777228033323
